"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","London","G6/G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","London","SEO/HEO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intellectual Property Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intellectual Property Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intellectual Property Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intellectual Property Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Legal Aid Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Legal Aid Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Legal Aid Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Legal Aid Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Legal Aid Agency","Outside London","AA/AO","15","[c]","20360","20370"
"Leaver Dept.","2022","No function","Legal Aid Agency","Outside London","EO","15","[c]","24420","25120"
"Leaver Dept.","2022","No function","Legal Aid Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Legal Aid Agency","Outside London","SEO/HEO","10","[c]","31780","30990"
"Leaver Dept.","2022","No function","Maritime and Coastguard Agency","Outside London","AA/AO","20","[c]","23770","21840"
"Leaver Dept.","2022","No function","Maritime and Coastguard Agency","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Maritime and Coastguard Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Maritime and Coastguard Agency","Outside London","SEO/HEO","15","[c]","37500","39250"
"Leaver Dept.","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","London","AA/AO","10","[c]","23350","23720"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","London","EO","35","[c]","28000","28310"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","London","G6/G7","55","[c]","58000","55670"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","London","SCS level","15","[c]","83910","77720"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","London","SEO/HEO","180","[c]","37710","36800"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","Outside London","EO","15","[c]","24480","25120"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","Outside London","G6/G7","20","[c]","54180","52850"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","65","[c]","36030","35910"
"Leaver Dept.","2022","No function","Ministry of Justice (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","SEO/HEO","10","[c]","45260","45380"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","EO","20","[c]","33520","34140"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","SEO/HEO","10","[c]","42790","43710"
"Leaver Dept.","2022","No function","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","EO","15","[c]","26170","26390"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","G6/G7","10","[c]","60240","53110"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","SEO/HEO","10","[c]","36860","35400"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","EO","20","[c]","24010","23700"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Public Guardian","Outside London","AA/AO","70","[c]","20470","20970"
"Leaver Dept.","2022","No function","Office of the Public Guardian","Outside London","EO","45","[c]","23550","23700"
"Leaver Dept.","2022","No function","Office of the Public Guardian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Public Guardian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Public Guardian","Outside London","SEO/HEO","20","[c]","29910","30450"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectorate","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectorate","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectorate","Outside London","G6/G7","20","[c]","59580","58810"
"Leaver Dept.","2022","No function","Planning Inspectorate","Outside London","SEO/HEO","10","[c]","35940","34860"
"Leaver Dept.","2022","No function","Public Health England","London","AA/AO","205","[c]","23080","23780"
"Leaver Dept.","2022","No function","Public Health England","London","EO","355","[c]","27070","26880"
"Leaver Dept.","2022","No function","Public Health England","London","G6/G7","795","[c]","59090","54820"
"Leaver Dept.","2022","No function","Public Health England","London","SCS level","155","[c]","108520","102060"
"Leaver Dept.","2022","No function","Public Health England","London","SEO/HEO","1050","[c]","36830","37190"
"Leaver Dept.","2022","No function","Public Health England","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Public Health England","Outside London","AA/AO","565","[c]","20730","19880"
"Leaver Dept.","2022","No function","Public Health England","Outside London","EO","440","[c]","24760","24100"
"Leaver Dept.","2022","No function","Public Health England","Outside London","G6/G7","730","[c]","57260","52330"
"Leaver Dept.","2022","No function","Public Health England","Outside London","SCS level","200","[c]","109660","108080"
"Leaver Dept.","2022","No function","Public Health England","Outside London","SEO/HEO","1300","[c]","35260","36330"
"Leaver Dept.","2022","No function","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Registers of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
