"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","AA/AO","Heterosexual / straight","130","[c]","21780","21260"
"New entrant CS","2022","Counter Fraud","Operational Delivery","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","AA/AO","Unknown","45","[c]","21420","21250"
"New entrant CS","2022","Counter Fraud","Operational Delivery","EO","Heterosexual / straight","65","[c]","27010","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","EO","Unknown","50","[c]","27030","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Heterosexual / straight","145","[c]","27540","26590"
"New entrant CS","2022","Counter Fraud","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Unknown","90","[c]","27650","26590"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","Heterosexual / straight","30","[c]","34760","33080"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","AA/AO","Heterosexual / straight","255","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","AA/AO","LGBO","30","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","AA/AO","Unknown","225","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","AA/AO","Heterosexual / straight","235","[c]","21390","21260"
"New entrant CS","2022","Debt","Other","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","AA/AO","Heterosexual / straight","90","[c]","21250","21250"
"New entrant CS","2022","Debt","Tax","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","AA/AO","Unknown","50","[c]","21250","21250"
"New entrant CS","2022","Debt","Tax","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Heterosexual / straight","130","[c]","20540","21170"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Unknown","40","[c]","21050","21210"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","EO","Heterosexual / straight","310","[c]","26520","26350"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","EO","LGBO","30","[c]","25980","25520"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","EO","Undeclared","30","[c]","25970","26300"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","EO","Unknown","145","[c]","27060","26820"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Heterosexual / straight","365","[c]","55240","53420"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","G6/G7","LGBO","35","[c]","55190","53720"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Undeclared","50","[c]","53910","52080"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Unknown","100","[c]","56730","55480"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","695","[c]","36080","35900"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","LGBO","75","[c]","35010","33080"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Undeclared","120","[c]","34850","33080"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Unknown","270","[c]","36540","36050"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","Heterosexual / straight","65","[c]","54890","54700"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","Heterosexual / straight","60","[c]","36130","37300"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","AA/AO","Heterosexual / straight","75","[c]","21170","21250"
"New entrant CS","2022","Finance","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","AA/AO","Unknown","35","[c]","21090","21250"
"New entrant CS","2022","Finance","Finance","EO","Heterosexual / straight","170","[c]","25170","25000"
"New entrant CS","2022","Finance","Finance","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","EO","Undeclared","45","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","EO","Unknown","50","[c]","25220","25120"
"New entrant CS","2022","Finance","Finance","G6/G7","Heterosexual / straight","75","[c]","55450","54240"
"New entrant CS","2022","Finance","Finance","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","G6/G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","SEO/HEO","Heterosexual / straight","255","[c]","36310","36500"
"New entrant CS","2022","Finance","Finance","SEO/HEO","LGBO","20","[c]","[c]","[c]"
