"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","London","SCS level","30","[c]","99610","101430"
"Leaver CS","2022","Declared non-disabled","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","AA/AO","480","[c]","20730","20970"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","EO","240","[c]","27180","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","SEO/HEO","45","[c]","35210","33840"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East of England","AA/AO","570","[c]","21680","21260"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East of England","EO","380","[c]","28270","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East of England","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East of England","SEO/HEO","75","[c]","36120","34090"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","East of England","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","London","AA/AO","590","[c]","23370","23720"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","London","EO","795","[c]","30040","31060"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","London","G6/G7","250","[c]","59430","57460"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","London","SCS level","35","[c]","101400","96340"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","London","SEO/HEO","445","[c]","37550","37040"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","London","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North East (England)","AA/AO","555","[c]","21070","21260"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North East (England)","EO","175","[c]","26900","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North East (England)","G6/G7","30","[c]","55060","53220"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North East (England)","SEO/HEO","65","[c]","35610","34290"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North East (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North West (England)","AA/AO","940","[c]","21000","21260"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North West (England)","EO","560","[c]","26930","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North West (England)","G6/G7","45","[c]","58630","57590"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North West (England)","SEO/HEO","155","[c]","36220","34290"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","North West (England)","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Scotland","AA/AO","350","[c]","21440","21260"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Scotland","EO","275","[c]","27330","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Scotland","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Scotland","SEO/HEO","60","[c]","39580","36050"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South East (England)","AA/AO","850","[c]","21260","21180"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South East (England)","EO","560","[c]","28050","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South East (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South East (England)","SEO/HEO","120","[c]","38430","36840"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South East (England)","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South West (England)","AA/AO","485","[c]","20620","20970"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South West (England)","EO","275","[c]","27150","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South West (England)","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South West (England)","SEO/HEO","115","[c]","35380","34290"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","South West (England)","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Unknown","AA/AO","195","[c]","20730","21590"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Unknown","EO","40","[c]","27740","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Wales","AA/AO","430","[c]","21060","21260"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Wales","EO","150","[c]","27180","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Wales","SEO/HEO","85","[c]","37030","36110"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Wales","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","AA/AO","490","[c]","20700","20970"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","EO","355","[c]","27110","27570"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","G6/G7","45","[c]","57000","54970"
