"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Tax","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","London","HEO","30","[c]","37620","37610"
"New entrant CS","2022","Asian","Tax","Outside London","AO","100","[c]","21250","21250"
"New entrant CS","2022","Asian","Tax","Outside London","EO","135","[c]","26610","26590"
"New entrant CS","2022","Asian","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Outside London","HEO","70","[c]","33090","33080"
"New entrant CS","2022","Asian","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","EO","45","[c]","29170","30730"
"New entrant CS","2022","Asian","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outside London","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outside London","AO","120","[c]","21660","21260"
"New entrant CS","2022","Asian","Unknown","Outside London","EO","80","[c]","27070","27230"
"New entrant CS","2022","Asian","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outside London","HEO","40","[c]","32230","31990"
"New entrant CS","2022","Asian","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","HEO","30","[c]","31950","33000"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
