"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","G6/G7","Heterosexual / straight","95","85","87670","80360"
"In post","2022","Analysis","Government Actuary's Department","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","SEO/HEO","Heterosexual / straight","35","35","40760","38800"
"In post","2022","Analysis","Government Actuary's Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Legal Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Legal Department","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","SEO/HEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","G6/G7","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","195","185","61170","62120"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","Undeclared","20","15","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","280","270","38090","37930"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","45","45","36870","37610"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","35","35","39330","40350"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","65","65","37910","37930"
"In post","2022","Analysis","HM Treasury (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","50","50","28070","27850"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","G6/G7","Heterosexual / straight","30","30","60820","60290"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
