"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Greater Manchester","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Inner London - East","London","30","[c]","30640","31060"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Inner London - West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Outer London - South","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","West Midlands","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","38160","36330"
