"Status","Year","Ethnicity","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Communications","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Department of Health and Social Care (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","HM Revenue and Customs (excl. agencies)","Outside London","165","[c]","26280","26590"
"New entrant CS","2022","Asian","Communications","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Public Health England","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","60","[c]","26490","25110"
"New entrant CS","2022","Asian","Counter Fraud","Department for Work and Pensions (excl. agencies)","Outside London","60","[c]","25720","27570"
"New entrant CS","2022","Asian","Counter Fraud","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Department for Work and Pensions (excl. agencies)","Outside London","45","[c]","21400","21260"
"New entrant CS","2022","Asian","Debt","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","HM Revenue and Customs (excl. agencies)","Outside London","115","[c]","21600","21250"
"New entrant CS","2022","Asian","Debt","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for Education (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
