"Status","Year","Age","Disability","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Declared non-disabled","Counter Fraud","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Debt","Department for Work and Pensions (excl. agencies)","45","[c]","22260","21260"
"New entrant CS","2022","50-59","Declared non-disabled","Debt","HM Revenue and Customs (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","30","[c]","41210","38750"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","35","[c]","45930","52000"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Met Office","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Department for Work and Pensions (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","HM Revenue and Customs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Grants Management","Rural Payments Agency","65","[c]","21750","21300"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Health and Safety Executive","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","HM Revenue and Customs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Met Office","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","UK Health Security Agency","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","Crown Prosecution Service","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","Government Legal Department","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Animal and Plant Health Agency","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Companies House","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Crown Office and Procurator Fiscal Service","30","[c]","25190","21050"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Defence Science and Technology Laboratory","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department for Education (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","65","[c]","38960","36480"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department for International Trade","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department for Transport (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department for Work and Pensions (excl. agencies)","775","[c]","25080","27570"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Driver and Vehicle Licensing Agency","40","[c]","22260","21840"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Driver and Vehicle Standards Agency","65","[c]","26710","26130"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Food Standards Agency","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Health and Safety Executive","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","HM Courts and Tribunals Service","120","[c]","21950","20970"
"New entrant CS","2022","50-59","Declared non-disabled","No function","HM Land Registry","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","HM Prison and Probation Service","1170","[c]","29760","27060"
"New entrant CS","2022","50-59","Declared non-disabled","No function","HM Revenue and Customs (excl. agencies)","180","[c]","26550","21250"
"New entrant CS","2022","50-59","Declared non-disabled","No function","HM Treasury (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Institute for Apprenticeships and Technical Education","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Intellectual Property Office","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Legal Aid Agency","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Maritime and Coastguard Agency","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","55","[c]","57190","51360"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Office of the Public Guardian","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Planning Inspectorate","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Public Health England","35","[c]","43480","40060"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Scottish Courts and Tribunals Service","40","[c]","21290","20950"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","UK Health Security Agency","135","[c]","39030","36330"
"New entrant CS","2022","50-59","Declared non-disabled","No function","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","UK Statistics Authority","40","[c]","25790","19860"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Defence Equipment and Support","85","[c]","37930","39000"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Defence Science and Technology Laboratory","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Estyn","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","HM Revenue and Customs (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Ministry of Defence (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Submarine Delivery Agency","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
