"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Attorney General's Departments","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","Heterosexual / straight","90","[c]","33280","30300"
"Leaver CS","2022","20-29","Cabinet Office","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","Unknown","120","[c]","29710","29250"
"Leaver CS","2022","20-29","Chancellor's other departments","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","120","[c]","31990","30530"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","65","[c]","28290","24140"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Heterosexual / straight","50","[c]","33330","34020"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Heterosexual / straight","70","[c]","33010","28500"
"Leaver CS","2022","20-29","Department for Education","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Unknown","50","[c]","29050","28500"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Heterosexual / straight","170","[c]","23420","22430"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","105","[c]","22320","21300"
"Leaver CS","2022","20-29","Department for International Trade","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Heterosexual / straight","45","[c]","30330","27850"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Heterosexual / straight","110","[c]","27990","26130"
"Leaver CS","2022","20-29","Department for Transport","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Unknown","105","[c]","25110","21840"
"Leaver CS","2022","20-29","Department for Work and Pensions","Heterosexual / straight","1285","[c]","25250","25110"
"Leaver CS","2022","20-29","Department for Work and Pensions","LGBO","200","[c]","24670","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Undeclared","105","[c]","25750","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","380","[c]","25160","21260"
"Leaver CS","2022","20-29","Department of Health and Social Care","Heterosexual / straight","440","[c]","27970","27140"
"Leaver CS","2022","20-29","Department of Health and Social Care","LGBO","50","[c]","25650","23390"
"Leaver CS","2022","20-29","Department of Health and Social Care","Undeclared","235","[c]","28960","27150"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","50","[c]","36180","32790"
"Leaver CS","2022","20-29","Food Standards Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Heterosexual / straight","45","[c]","26850","25850"
"Leaver CS","2022","20-29","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Unknown","40","[c]","27810","26490"
"Leaver CS","2022","20-29","HM Revenue and Customs","Heterosexual / straight","30","[c]","26290","25370"
"Leaver CS","2022","20-29","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Unknown","955","[c]","25730","24500"
"Leaver CS","2022","20-29","HM Treasury","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Heterosexual / straight","215","[c]","28120","24890"
"Leaver CS","2022","20-29","Home Office","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Unknown","160","[c]","27560","25630"
"Leaver CS","2022","20-29","Ministry of Defence","Heterosexual / straight","500","[c]","26620","25660"
"Leaver CS","2022","20-29","Ministry of Defence","LGBO","40","[c]","26590","25960"
"Leaver CS","2022","20-29","Ministry of Defence","Undeclared","40","[c]","28850","27150"
"Leaver CS","2022","20-29","Ministry of Defence","Unknown","290","[c]","25090","23700"
"Leaver CS","2022","20-29","Ministry of Justice","Heterosexual / straight","1555","[c]","23240","20970"
"Leaver CS","2022","20-29","Ministry of Justice","LGBO","210","[c]","23500","21170"
"Leaver CS","2022","20-29","Ministry of Justice","Undeclared","95","[c]","23840","21300"
"Leaver CS","2022","20-29","Ministry of Justice","Unknown","1120","[c]","22700","20970"
"Leaver CS","2022","20-29","National Crime Agency","Heterosexual / straight","30","[c]","29270","28840"
"Leaver CS","2022","20-29","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","40","[c]","27200","25750"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government","Heterosexual / straight","80","[c]","27700","25120"
"Leaver CS","2022","20-29","Scottish Government","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government","Unknown","165","[c]","25910","25420"
"Leaver CS","2022","20-29","The National Archives","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Statistics Authority","Heterosexual / straight","95","[c]","24500","23050"
"Leaver CS","2022","20-29","UK Statistics Authority","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Statistics Authority","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Statistics Authority","Unknown","70","[c]","24230","22370"
"Leaver CS","2022","20-29","UK Supreme Court","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Government","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Government","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Attorney General's Departments","Heterosexual / straight","105","[c]","45470","51250"
"Leaver CS","2022","30-39","Attorney General's Departments","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Attorney General's Departments","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Attorney General's Departments","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office","Heterosexual / straight","95","[c]","46770","45040"
"Leaver CS","2022","30-39","Cabinet Office","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office","Unknown","105","[c]","52620","54700"
"Leaver CS","2022","30-39","Chancellor's other departments","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
