"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Communications","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Communications","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Unknown","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Other","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Other","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Other","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","47950","45580"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester","10","[c]","48090","43370"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","10","[c]","59080","57740"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","25","[c]","61720","54070"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Northumberland, and Tyne and Wear","15","[c]","43030","49860"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Outer London - West and North West","20","[c]","50030","45320"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","South Yorkshire","10","[c]","49320","49800"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Unknown","20","[c]","38570","36430"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","West Midlands","10","[c]","39300","36960"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Policy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Unknown","Inner London - East","10","[c]","62540","62570"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Unknown","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","36690","28560"
"Leaver Dept.","2022","40-49","Finance","Finance","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Inner London - East","15","[c]","49240","41530"
"Leaver Dept.","2022","40-49","Finance","Finance","Inner London - West","35","[c]","62110","60860"
"Leaver Dept.","2022","40-49","Finance","Finance","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","West Midlands","10","[c]","34970","34530"
"Leaver Dept.","2022","40-49","Finance","Finance","West Yorkshire","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Inner London - East","25","[c]","42720","36330"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","Inner London - West","15","[c]","52810","57610"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","Inner London - West","30","[c]","63620","62650"
"Leaver Dept.","2022","40-49","Legal","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Other","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Inspector of Education and Training","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","International Trade","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Inner London - East","65","[c]","47860","49340"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Inner London - East","20","[c]","80570","90390"
"Leaver Dept.","2022","40-49","No function","Medicine","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Outer London - West and North West","25","[c]","98540","101750"
"Leaver Dept.","2022","40-49","No function","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","41300","38200"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Derbyshire and Nottinghamshire","50","[c]","30440","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Devon","15","[c]","30780","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","East Anglia","40","[c]","37630","28590"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","East Wales","40","[c]","30150","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Eastern Scotland","60","[c]","27410","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","40000","36330"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Greater Manchester","90","[c]","30730","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Hampshire and Isle of Wight","20","[c]","28590","27570"
