"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Commercial","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Midlands","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","East Anglia","HEO","[c]","[c]","[c]","[c]"
