"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Westminster","50","[c]","41450","39080"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Westminster","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Coventry","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Manchester","35","[c]","34380","32930"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Sheffield","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Westminster","75","[c]","36310","30720"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Westminster","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","York","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","Westminster","100","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Westminster","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","Westminster","65","[c]","38200","34710"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Angus and Dundee City","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Birmingham","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Blackpool","55","[c]","24390","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bradford","30","[c]","25180","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Brent","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bristol, City of","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Calderdale and Kirklees","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Valleys","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derby","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Ealing","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
