"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","EO","Heterosexual / straight","35","35","26120","25520"
"In post","2022","Cabinet Office","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","HEO","Heterosexual / straight","90","90","31060","30940"
"In post","2022","Cabinet Office","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","HEO","Unknown","30","30","30870","30940"
"In post","2022","Cabinet Office","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","SEO","Heterosexual / straight","105","100","39430","39360"
"In post","2022","Cabinet Office","Commercial","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","SEO","Unknown","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","G7","Heterosexual / straight","40","40","53000","51600"
"In post","2022","Cabinet Office","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","G7","Unknown","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","SEO","Heterosexual / straight","30","30","39760","38980"
"In post","2022","Cabinet Office","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Finance","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","HEO","Heterosexual / straight","15","10","[c]","[c]"
