"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tower Hamlets","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warrington","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Westminster","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Westminster","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Westminster","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Westminster","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","35","[c]","37310","38000"
"Leaver CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Birmingham","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Birmingham","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Birmingham","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Birmingham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Blackpool","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bradford","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bristol, City of","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cambridgeshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cambridgeshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Camden and City of London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cardiff and Vale of Glamorgan","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cardiff and Vale of Glamorgan","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Central Hampshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","City of Edinburgh","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","City of Edinburgh","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Clackmannanshire and Fife","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Croydon","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Croydon","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Croydon","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Croydon","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Durham","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Kent","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex Haven Gateway","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
