"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Project Delivery","SCS level","Male","265","265","96230","87290"
"In post","2022","White","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","SEO","Female","2180","2060","39950","40180"
"In post","2022","White","Project Delivery","SEO","Male","3065","2980","40990","40580"
"In post","2022","White","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Unknown","Female","380","360","37510","34000"
"In post","2022","White","Project Delivery","Unknown","Male","955","945","43000","41000"
"In post","2022","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","AA","Female","150","140","18390","18110"
"In post","2022","White","Property","AA","Male","290","285","18310","17480"
"In post","2022","White","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","AO","Female","420","370","22270","22010"
"In post","2022","White","Property","AO","Male","290","280","22780","22010"
"In post","2022","White","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","EO","Female","600","550","26600","26670"
"In post","2022","White","Property","EO","Male","585","570","26490","26670"
"In post","2022","White","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","G6","Female","120","120","65240","64500"
"In post","2022","White","Property","G6","Male","270","270","66900","65370"
"In post","2022","White","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","G7","Female","360","345","53880","54240"
"In post","2022","White","Property","G7","Male","585","570","55550","54700"
"In post","2022","White","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","HEO","Female","655","625","32770","33300"
"In post","2022","White","Property","HEO","Male","885","860","33740","33300"
"In post","2022","White","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","SCS level","Female","30","30","85040","77690"
"In post","2022","White","Property","SCS level","Male","65","60","92960","89850"
"In post","2022","White","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","SEO","Female","550","520","41540","40580"
"In post","2022","White","Property","SEO","Male","800","775","42850","42720"
"In post","2022","White","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Unknown","Female","10","10","[c]","[c]"
"In post","2022","White","Property","Unknown","Male","30","30","22310","21720"
"In post","2022","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","AA","Female","285","275","20500","19810"
"In post","2022","White","Security","AA","Male","1705","1655","20620","19810"
"In post","2022","White","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","AO","Female","445","420","27540","23540"
"In post","2022","White","Security","AO","Male","1900","1870","33060","39070"
"In post","2022","White","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","EO","Female","435","410","28600","26670"
"In post","2022","White","Security","EO","Male","715","705","34200","30050"
"In post","2022","White","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","G6","Female","35","35","70060","66740"
"In post","2022","White","Security","G6","Male","75","75","68120","67910"
"In post","2022","White","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","G7","Female","120","120","54980","54700"
"In post","2022","White","Security","G7","Male","205","200","57100","55430"
"In post","2022","White","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","HEO","Female","485","465","34260","33300"
"In post","2022","White","Security","HEO","Male","820","805","37060","34550"
"In post","2022","White","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","SCS level","Female","15","15","[c]","[c]"
"In post","2022","White","Security","SCS level","Male","35","35","91440","85940"
"In post","2022","White","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","SEO","Female","250","240","43530","40980"
"In post","2022","White","Security","SEO","Male","450","445","45020","43700"
"In post","2022","White","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Unknown","Female","40","35","35640","35280"
"In post","2022","White","Security","Unknown","Male","115","115","31430","27690"
"In post","2022","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","AA","Female","1450","1300","20490","19810"
"In post","2022","White","Unknown","AA","Male","1620","1570","20150","19050"
"In post","2022","White","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","AO","Female","6610","5915","22300","21680"
"In post","2022","White","Unknown","AO","Male","4215","4080","22720","21680"
"In post","2022","White","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","EO","Female","7870","7195","27160","26670"
"In post","2022","White","Unknown","EO","Male","7835","7520","27550","26930"
"In post","2022","White","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","G6","Female","1300","1215","71910","70390"
"In post","2022","White","Unknown","G6","Male","1170","1150","72070","70510"
"In post","2022","White","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","G7","Female","2665","2525","57270","57460"
"In post","2022","White","Unknown","G7","Male","2505","2460","58160","57460"
"In post","2022","White","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","HEO","Female","5465","5155","34310","33300"
"In post","2022","White","Unknown","HEO","Male","4665","4580","34420","33300"
"In post","2022","White","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","SCS level","Female","375","365","86620","81750"
"In post","2022","White","Unknown","SCS level","Male","455","445","91300","83230"
"In post","2022","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","SEO","Female","3945","3745","42940","41980"
"In post","2022","White","Unknown","SEO","Male","3710","3650","43350","42170"
"In post","2022","White","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Female","65","60","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Male","125","125","39920","35450"
"In post","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
