"Status","Year","Disability","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Department for Transport","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Shropshire and Staffordshire","AA/AO","40","35","24800","24990"
"In post","2022","Declared non-disabled","Department for Transport","Shropshire and Staffordshire","EO","75","70","28860","26780"
"In post","2022","Declared non-disabled","Department for Transport","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Shropshire and Staffordshire","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","South Yorkshire","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","South Yorkshire","EO","40","40","27880","26780"
"In post","2022","Declared non-disabled","Department for Transport","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Southern Scotland","EO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Surrey, East and West Sussex","AA/AO","35","30","25480","23840"
"In post","2022","Declared non-disabled","Department for Transport","Surrey, East and West Sussex","EO","80","70","28510","26780"
"In post","2022","Declared non-disabled","Department for Transport","Surrey, East and West Sussex","G6/G7","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Surrey, East and West Sussex","SEO/HEO","80","75","36740","38650"
"In post","2022","Declared non-disabled","Department for Transport","Tees Valley and Durham","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Tees Valley and Durham","EO","30","30","27650","26780"
"In post","2022","Declared non-disabled","Department for Transport","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","West Central Scotland","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","West Central Scotland","EO","40","35","27560","26780"
"In post","2022","Declared non-disabled","Department for Transport","West Central Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","West Central Scotland","SEO/HEO","35","35","41630","38650"
"In post","2022","Declared non-disabled","Department for Transport","West Midlands","AA/AO","75","70","22560","21840"
"In post","2022","Declared non-disabled","Department for Transport","West Midlands","EO","125","120","26910","26470"
"In post","2022","Declared non-disabled","Department for Transport","West Midlands","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","West Midlands","SEO/HEO","75","75","34030","31380"
"In post","2022","Declared non-disabled","Department for Transport","West Wales and The Valleys","AA/AO","2800","2385","21080","21840"
"In post","2022","Declared non-disabled","Department for Transport","West Wales and The Valleys","EO","785","740","26750","26470"
"In post","2022","Declared non-disabled","Department for Transport","West Wales and The Valleys","G6/G7","260","250","61610","55840"
"In post","2022","Declared non-disabled","Department for Transport","West Wales and The Valleys","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","West Wales and The Valleys","SEO/HEO","895","865","36890","34730"
"In post","2022","Declared non-disabled","Department for Transport","West Yorkshire","AA/AO","65","60","22900","21840"
"In post","2022","Declared non-disabled","Department for Transport","West Yorkshire","EO","90","85","27070","26780"
"In post","2022","Declared non-disabled","Department for Transport","West Yorkshire","G6/G7","45","45","51890","48770"
"In post","2022","Declared non-disabled","Department for Transport","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","West Yorkshire","SEO/HEO","70","65","35070","33350"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA/AO","130","110","23600","24250"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","630","585","29120","29290"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Bedfordshire and Hertfordshire","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","95","90","38550","37830"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","120","100","22710","22680"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","590","540","28620","28570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","70","65","35790","35120"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cheshire","AA/AO","220","190","21060","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cheshire","EO","305","275","27470","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cheshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cheshire","SEO/HEO","50","45","35160","32410"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","250","225","21170","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","315","280","27530","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO/HEO","50","45","33270","31990"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cumbria","AA/AO","40","35","21100","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cumbria","EO","130","110","27440","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Cumbria","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","580","495","21090","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","965","865","27490","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","110","100","59150","57510"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","305","285","36320","34290"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Devon","AA/AO","550","435","21050","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Devon","EO","735","635","27390","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Devon","G6/G7","30","30","53240","49170"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Devon","SEO/HEO","155","145","34900","32470"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Dorset and Somerset","AA/AO","140","120","21190","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Dorset and Somerset","EO","445","390","27510","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Dorset and Somerset","SEO/HEO","75","70","33740","32670"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Anglia","AA/AO","290","235","21130","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Anglia","EO","925","815","27590","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Anglia","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Anglia","SEO/HEO","120","110","35010","33510"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Wales","AA/AO","380","335","21180","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Wales","EO","655","595","27510","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Wales","G6/G7","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Wales","SEO/HEO","135","130","36580","34290"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","325","265","21110","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","485","420","27520","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","G6/G7","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SEO/HEO","90","80","33710","32750"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Eastern Scotland","AA/AO","975","850","21130","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Eastern Scotland","EO","1060","950","27490","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Eastern Scotland","G6/G7","40","35","53180","49170"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Eastern Scotland","SEO/HEO","190","175","34990","33180"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Essex","AA/AO","340","300","24200","24250"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Essex","EO","735","675","29850","29290"
