"Status","Year","Function_of_post","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Water Services Regulation Authority","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Female","Heterosexual / straight","315","305","50140","39360"
"In post","2022","Commercial","Cabinet Office","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Female","Unknown","650","640","64750","63750"
"In post","2022","Commercial","Cabinet Office","Male","Heterosexual / straight","255","250","59760","40600"
"In post","2022","Commercial","Cabinet Office","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Male","Undeclared","30","30","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Male","Unknown","710","710","71170","65580"
"In post","2022","Commercial","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","125","115","42650","41290"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","105","100","46290","45530"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Male","Undeclared","20","15","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Female","Heterosexual / straight","120","115","38640","36500"
"In post","2022","Commercial","Department for Education","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Education","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Education","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Education","Male","Heterosexual / straight","90","90","39640","36500"
"In post","2022","Commercial","Department for Education","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Education","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Education","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","105","100","33680","33790"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","55","55","38230","36620"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Male","Unknown","20","15","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Male","Unknown","5","5","[c]","[c]"
