"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Economics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","London","Heterosexual / straight","465","455","44210","41200"
"In post","2022","Asian","Finance","London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Finance","London","Undeclared","30","30","[c]","[c]"
"In post","2022","Asian","Finance","London","Unknown","30","30","45840","42260"
"In post","2022","Asian","Finance","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","Heterosexual / straight","55","55","36600","31990"
"In post","2022","Asian","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","Heterosexual / straight","45","45","34980","32350"
"In post","2022","Asian","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","Heterosexual / straight","45","45","38910","33150"
"In post","2022","Asian","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Asian","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","Heterosexual / straight","110","110","35340","32300"
"In post","2022","Asian","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Yorkshire and The Humber","Heterosexual / straight","70","65","36830","33080"
"In post","2022","Asian","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Geography","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","London","Heterosexual / straight","305","295","40710","36650"
"In post","2022","Asian","Human Resources","London","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","London","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North West (England)","Heterosexual / straight","40","35","30810","26510"
"In post","2022","Asian","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","West Midlands (England)","Heterosexual / straight","35","35","35700","32210"
"In post","2022","Asian","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inspector of Education and Training","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inspector of Education and Training","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inspector of Education and Training","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
