"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Commercial","Scottish Government","EO","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","UK Export Finance","EO","10","10","29230","29000"
"In post","2022","20-29","Commercial","UK Export Finance","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","UK Export Finance","SEO/HEO","35","35","37140","33350"
"In post","2022","20-29","Commercial","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Attorney General's Departments","EO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Attorney General's Departments","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Attorney General's Departments","SEO/HEO","15","15","33000","31560"
"In post","2022","20-29","Communications","Cabinet Office","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Cabinet Office","EO","25","25","27010","27500"
"In post","2022","20-29","Communications","Cabinet Office","G6/G7","15","15","56020","54700"
"In post","2022","20-29","Communications","Cabinet Office","SEO/HEO","80","80","37700","37440"
"In post","2022","20-29","Communications","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Competition and Markets Authority","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","30","30","38910","38620"
"In post","2022","20-29","Communications","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","10","10","37170","36520"
"In post","2022","20-29","Communications","Department for Education","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Department for Education","EO","25","25","28080","28500"
"In post","2022","20-29","Communications","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Education","SEO/HEO","35","35","37190","36660"
"In post","2022","20-29","Communications","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Environment, Food and Rural Affairs","EO","10","10","27110","25880"
"In post","2022","20-29","Communications","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","45","45","34610","32560"
"In post","2022","20-29","Communications","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for International Trade","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Department for International Trade","SEO/HEO","40","40","36400","38160"
"In post","2022","20-29","Communications","Department for Levelling Up, Housing and Communities","EO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Levelling Up, Housing and Communities","SEO/HEO","25","25","34840","33210"
"In post","2022","20-29","Communications","Department for Transport","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Department for Transport","EO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Department for Transport","SEO/HEO","30","30","35460","34710"
"In post","2022","20-29","Communications","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Work and Pensions","SEO/HEO","10","10","39250","41880"
"In post","2022","20-29","Communications","Department of Health and Social Care","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Department of Health and Social Care","EO","60","60","27270","27270"
"In post","2022","20-29","Communications","Department of Health and Social Care","G6/G7","35","35","55960","53360"
"In post","2022","20-29","Communications","Department of Health and Social Care","SEO/HEO","30","30","34140","32790"
"In post","2022","20-29","Communications","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Food Standards Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Foreign, Commonwealth and Development Office","SEO/HEO","10","10","41700","40680"
"In post","2022","20-29","Communications","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","HM Revenue and Customs","AA/AO","60","60","21330","21250"
"In post","2022","20-29","Communications","HM Revenue and Customs","EO","975","970","26730","26820"
"In post","2022","20-29","Communications","HM Revenue and Customs","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Communications","HM Revenue and Customs","SEO/HEO","295","290","34020","33370"
"In post","2022","20-29","Communications","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","HM Treasury","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Ministry of Defence","AA/AO","10","10","21380","21170"
"In post","2022","20-29","Communications","Ministry of Defence","EO","30","30","26620","26350"
"In post","2022","20-29","Communications","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Ministry of Defence","SEO/HEO","45","45","38670","40000"
"In post","2022","20-29","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Ministry of Justice","SEO/HEO","35","35","36820","34260"
"In post","2022","20-29","Communications","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Scottish Government","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Export Finance","SEO/HEO","10","10","37370","36000"
"In post","2022","20-29","Communications","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Statistics Authority","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Attorney General's Departments","EO","15","15","26450","26090"
"In post","2022","20-29","Counter Fraud","Attorney General's Departments","SEO/HEO","15","15","35760","33100"
"In post","2022","20-29","Counter Fraud","Cabinet Office","EO","10","10","26590","27500"
"In post","2022","20-29","Counter Fraud","Cabinet Office","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cabinet Office","SEO/HEO","15","15","34950","34550"
"In post","2022","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","AA/AO","10","10","20190","20100"
"In post","2022","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","EO","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Work and Pensions","AA/AO","250","245","22670","21260"
"In post","2022","20-29","Counter Fraud","Department for Work and Pensions","EO","345","340","28020","27570"
"In post","2022","20-29","Counter Fraud","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Work and Pensions","SEO/HEO","60","60","33700","31990"
"In post","2022","20-29","Counter Fraud","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Food Standards Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","HM Revenue and Customs","AA/AO","115","110","21440","21250"
"In post","2022","20-29","Counter Fraud","HM Revenue and Customs","EO","745","740","27770","26820"
"In post","2022","20-29","Counter Fraud","HM Revenue and Customs","G6/G7","55","55","56130","55210"
"In post","2022","20-29","Counter Fraud","HM Revenue and Customs","SEO/HEO","355","355","35380","33370"
