"Status","Year","Age","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Criminal Injuries Compensation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Criminal Injuries Compensation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Criminal Injuries Compensation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Criminal Injuries Compensation Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Criminal Injuries Compensation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Commercial Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Commercial Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Commercial Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Commercial Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Commercial Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Commercial Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Commercial Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Office and Procurator Fiscal Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Office and Procurator Fiscal Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Crown Prosecution Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","SEO/HEO","Heterosexual / straight","40","[c]","36970","37820"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Science and Technology Laboratory","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Science and Technology Laboratory","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Science and Technology Laboratory","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Science and Technology Laboratory","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Science and Technology Laboratory","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Science and Technology Laboratory","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Science and Technology Laboratory","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Defence Science and Technology Laboratory","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Transport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","AA/AO","Heterosexual / straight","65","[c]","21260","21260"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","200","[c]","28110","27570"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","EO","Unknown","40","[c]","27890","27570"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","95","[c]","35090","34290"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","35","[c]","34440","33180"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","G6/G7","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","SCS level","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","SEO/HEO","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Disclosure Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Disclosure Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Disclosure Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Licensing Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Driver and Vehicle Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Education and Skills Funding Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Education and Skills Funding Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Education and Skills Funding Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Education and Skills Funding Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Education and Skills Funding Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
