"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office (excl. agencies)","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Glasgow City","Outside London","Female","135","135","41510","34000"
"In post","2022","Cabinet Office (excl. agencies)","Glasgow City","Outside London","Male","115","110","43280","32000"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South East","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","Female","140","140","42530","37300"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","Male","100","100","45410","37300"
"In post","2022","Cabinet Office (excl. agencies)","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Leeds","Outside London","Female","120","115","48050","42550"
"In post","2022","Cabinet Office (excl. agencies)","Leeds","Outside London","Male","100","100","46680","40460"
"In post","2022","Cabinet Office (excl. agencies)","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lewisham and Southwark","London","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Liverpool","Outside London","Female","45","45","49970","49700"
"In post","2022","Cabinet Office (excl. agencies)","Liverpool","Outside London","Male","40","40","51410","37480"
"In post","2022","Cabinet Office (excl. agencies)","Manchester","Outside London","Female","80","80","46940","49700"
"In post","2022","Cabinet Office (excl. agencies)","Manchester","Outside London","Male","50","50","48680","49700"
"In post","2022","Cabinet Office (excl. agencies)","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","Female","50","45","31390","32000"
"In post","2022","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","Male","40","40","38360","33300"
"In post","2022","Cabinet Office (excl. agencies)","Monmouthshire and Newport","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Monmouthshire and Newport","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Hampshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Hampshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire CC","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","Female","35","35","52580","51190"
"In post","2022","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Nottingham","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Nottingham","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Peterborough","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Peterborough","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Portsmouth","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Portsmouth","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Sheffield","Outside London","Female","50","45","48380","49700"
"In post","2022","Cabinet Office (excl. agencies)","Sheffield","Outside London","Male","35","35","53270","49700"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Lanarkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Telford and Wrekin","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Telford and Wrekin","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Tower Hamlets","London","Female","515","500","49830","54700"
"In post","2022","Cabinet Office (excl. agencies)","Tower Hamlets","London","Male","500","495","54230","54700"
"In post","2022","Cabinet Office (excl. agencies)","Tyneside","Outside London","Female","290","265","28030","24100"
"In post","2022","Cabinet Office (excl. agencies)","Tyneside","Outside London","Male","175","170","31850","26570"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","245","240","36570","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","230","230","38310","32000"
"In post","2022","Cabinet Office (excl. agencies)","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Surrey","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Westminster","London","Female","2855","2800","46830","40600"
"In post","2022","Cabinet Office (excl. agencies)","Westminster","London","Male","2445","2440","52670","49700"
"In post","2022","Cabinet Office (excl. agencies)","Wiltshire","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wiltshire","Outside London","Male","35","35","66790","59870"
"In post","2022","Cabinet Office (excl. agencies)","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wolverhampton","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","York","Outside London","Female","295","275","31650","26670"
"In post","2022","Cabinet Office (excl. agencies)","York","Outside London","Male","250","245","33580","32000"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset","Outside London","Female","75","70","31260","29750"
