"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","Leeds","10","[c]","33740","30190"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","Manchester","10","[c]","31160","30190"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","Westminster","240","[c]","35930","33210"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","Wolverhampton","55","[c]","31620","30190"
"New entrant CS","2022","No function","Department for Transport","Corporate Finance","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Human Resources","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Intelligence Analysis","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","International Trade","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Medicine","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Medicine","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Aberdeen City and Aberdeenshire","15","[c]","29680","26130"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Ards and North Down","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Berkshire","15","[c]","26130","26130"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Bexley and Greenwich","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Birmingham","100","[c]","22900","21840"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Bristol, City of","20","[c]","23300","21840"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Cardiff and Vale of Glamorgan","15","[c]","26030","26130"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Kent","30","[c]","27180","26840"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Lothian and Midlothian","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Riding of Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","East Sussex CC","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Greater Manchester North East","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Greater Manchester North West","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Gwynedd","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Hertfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Leeds","40","[c]","22530","21840"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Lewisham and Southwark","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Medway","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","South Hampshire","30","[c]","27320","26840"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Southampton","30","[c]","29900","26130"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Staffordshire CC","15","[c]","24000","24240"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Swansea","470","[c]","20370","18310"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Tyneside","55","[c]","23460","21840"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Unknown","40","[c]","20730","21840"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Warwickshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","West Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Westminster","10","[c]","40740","42470"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Other","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Other","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Policy","Birmingham","15","[c]","39680","38650"
"New entrant CS","2022","No function","Department for Transport","Policy","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Policy","Leeds","15","[c]","40660","38650"
"New entrant CS","2022","No function","Department for Transport","Policy","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Policy","Southampton","25","[c]","33960","30730"
"New entrant CS","2022","No function","Department for Transport","Policy","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Policy","Westminster","125","[c]","45800","42470"
"New entrant CS","2022","No function","Department for Transport","Science and Engineering","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Science and Engineering","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Science and Engineering","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Science and Engineering","Westminster","10","[c]","42080","42470"
"New entrant CS","2022","No function","Department for Transport","Statistics","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","Birmingham","30","[c]","34890","30730"
"New entrant CS","2022","No function","Department for Transport","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","East Sussex CC","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","Leeds","20","[c]","36150","38650"
"New entrant CS","2022","No function","Department for Transport","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","Westminster","150","[c]","41060","34710"
"New entrant CS","2022","No function","Department for Work and Pensions","Knowledge and Information Management","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Knowledge and Information Management","Sefton","10","[c]","30650","29610"
"New entrant CS","2022","No function","Department for Work and Pensions","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Knowledge and Information Management","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Aberdeen City and Aberdeenshire","30","[c]","37520","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Angus and Dundee City","75","[c]","23030","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Barking & Dagenham and Havering","50","[c]","30930","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Barnet","40","[c]","30470","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Barnsley, Doncaster and Rotherham","55","[c]","25800","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","25600","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Bedford","20","[c]","28420","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Berkshire","55","[c]","29160","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Bexley and Greenwich","35","[c]","30520","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Birmingham","225","[c]","27640","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Blackburn with Darwen","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Blackpool","465","[c]","23470","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Bournemouth, Christchurch and Poole","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Bradford","60","[c]","27040","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Brent","55","[c]","30500","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Bridgend and Neath Port Talbot","20","[c]","22190","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Bristol, City of","90","[c]","23070","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Bromley","15","[c]","29570","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Buckinghamshire","10","[c]","27410","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Calderdale and Kirklees","100","[c]","26000","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Cambridgeshire CC","20","[c]","26960","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Cardiff and Vale of Glamorgan","10","[c]","32000","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Central Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Central Valleys","120","[c]","27180","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Cheshire East","10","[c]","26080","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","City of Edinburgh","45","[c]","27660","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Clackmannanshire and Fife","30","[c]","27450","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Conwy and Denbighshire","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Cornwall and Isles of Scilly","100","[c]","22240","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Coventry","20","[c]","23350","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Croydon","45","[c]","30510","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Derby","70","[c]","22430","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Devon CC","40","[c]","22270","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Dudley","40","[c]","23750","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Durham","35","[c]","24230","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Ealing","25","[c]","30950","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Ayrshire and North Ayrshire mainland","20","[c]","27210","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Cumbria","15","[c]","27390","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Derbyshire","20","[c]","25160","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","23100","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Kent","45","[c]","24470","24250"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Lancashire","15","[c]","29010","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Merseyside","25","[c]","25730","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Surrey","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","East Sussex CC","100","[c]","21780","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Enfield","20","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Essex Haven Gateway","15","[c]","29290","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Essex Thames Gateway","100","[c]","24810","24250"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Falkirk","50","[c]","23160","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Flintshire and Wrexham","65","[c]","23100","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Glasgow City","185","[c]","25220","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Gloucestershire CC","15","[c]","26600","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Greater Manchester North East","20","[c]","27690","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Greater Manchester North West","80","[c]","23200","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Greater Manchester South East","40","[c]","22880","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Greater Manchester South West","10","[c]","26930","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Gwent Valleys","30","[c]","28670","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Gwynedd","40","[c]","21560","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Hackney and Newham","75","[c]","30640","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Haringey and Islington","50","[c]","30700","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Harrow and Hillingdon","35","[c]","30850","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Hartlepool and Stockton-on-Tees","55","[c]","25390","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Heart of Essex","25","[c]","29050","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Herefordshire, County of","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Hertfordshire CC","80","[c]","28650","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Hounslow and Richmond upon Thames","25","[c]","30800","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","15","[c]","25140","27570"
