"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Scottish Public Pensions Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","White","Scottish Public Pensions Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Serious Fraud Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Serious Fraud Office","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","White","Serious Fraud Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Serious Fraud Office","EO","Female","20","20","[c]","[c]"
"In post","2022","White","Serious Fraud Office","EO","Male","10","10","[c]","[c]"
"In post","2022","White","Serious Fraud Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Serious Fraud Office","G6/G7","Female","35","35","61070","61200"
"In post","2022","White","Serious Fraud Office","G6/G7","Male","65","60","64450","66200"
"In post","2022","White","Serious Fraud Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Serious Fraud Office","SCS level","Female","5","5","[c]","[c]"
"In post","2022","White","Serious Fraud Office","SCS level","Male","5","5","[c]","[c]"
"In post","2022","White","Serious Fraud Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Serious Fraud Office","SEO/HEO","Female","45","45","36790","36440"
"In post","2022","White","Serious Fraud Office","SEO/HEO","Male","75","70","38720","40000"
"In post","2022","White","Serious Fraud Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Social Security Scotland","AA/AO","Female","255","240","22080","21590"
"In post","2022","White","Social Security Scotland","AA/AO","Male","180","175","22110","22140"
"In post","2022","White","Social Security Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Social Security Scotland","EO","Female","370","355","27630","27230"
"In post","2022","White","Social Security Scotland","EO","Male","190","190","27830","27230"
"In post","2022","White","Social Security Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Social Security Scotland","G6/G7","Female","75","75","60670","58670"
"In post","2022","White","Social Security Scotland","G6/G7","Male","55","55","63700","62170"
"In post","2022","White","Social Security Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Social Security Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Social Security Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Social Security Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Social Security Scotland","SEO/HEO","Female","295","290","36170","34600"
"In post","2022","White","Social Security Scotland","SEO/HEO","Male","190","190","36920","34600"
"In post","2022","White","Social Security Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","EO","Female","5","5","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","SEO/HEO","Female","30","30","37980","36960"
"In post","2022","White","Standards and Testing Agency","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","White","Standards and Testing Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","EO","Female","15","15","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","EO","Male","10","10","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Submarine Delivery Agency","Unknown","Female","520","490","38080","34850"
"In post","2022","White","Submarine Delivery Agency","Unknown","Male","1105","1090","42880","40850"
"In post","2022","White","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","EO","Female","10","10","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The Insolvency Service","AA/AO","Female","155","145","21270","21130"
"In post","2022","White","The Insolvency Service","AA/AO","Male","75","70","21280","21130"
"In post","2022","White","The Insolvency Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The Insolvency Service","EO","Female","65","60","25590","26290"
"In post","2022","White","The Insolvency Service","EO","Male","35","30","25810","26290"
"In post","2022","White","The Insolvency Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The Insolvency Service","G6/G7","Female","50","45","57410","55260"
"In post","2022","White","The Insolvency Service","G6/G7","Male","45","45","61740","57670"
"In post","2022","White","The Insolvency Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The Insolvency Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","The Insolvency Service","SCS level","Male","5","5","[c]","[c]"
"In post","2022","White","The Insolvency Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The Insolvency Service","SEO/HEO","Female","280","265","38200","39490"
"In post","2022","White","The Insolvency Service","SEO/HEO","Male","225","220","38200","39170"
"In post","2022","White","The Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","White","The National Archives","AA/AO","Male","30","30","20830","20680"
"In post","2022","White","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","EO","Female","25","25","[c]","[c]"
"In post","2022","White","The National Archives","EO","Male","20","20","[c]","[c]"
"In post","2022","White","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","G6/G7","Female","30","30","52710","51050"
"In post","2022","White","The National Archives","G6/G7","Male","35","35","55180","53630"
"In post","2022","White","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","SEO/HEO","Female","115","110","34930","34260"
"In post","2022","White","The National Archives","SEO/HEO","Male","80","80","36740","35050"
"In post","2022","White","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Transport Scotland","AA/AO","Female","25","20","[c]","[c]"
"In post","2022","White","Transport Scotland","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","White","Transport Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Transport Scotland","EO","Female","20","20","[c]","[c]"
"In post","2022","White","Transport Scotland","EO","Male","15","15","[c]","[c]"
"In post","2022","White","Transport Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Transport Scotland","G6/G7","Female","45","45","62400","62170"
"In post","2022","White","Transport Scotland","G6/G7","Male","85","80","65440","65280"
"In post","2022","White","Transport Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Transport Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Transport Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Transport Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Transport Scotland","SEO/HEO","Female","85","80","39970","39660"
"In post","2022","White","Transport Scotland","SEO/HEO","Male","95","95","42020","40810"
"In post","2022","White","Transport Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","G6/G7","Male","40","40","73590","71070"
"In post","2022","White","UK Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","White","UK Debt Management Office","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","White","UK Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","EO","Female","20","15","[c]","[c]"
"In post","2022","White","UK Export Finance","EO","Male","5","5","[c]","[c]"
"In post","2022","White","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","G6/G7","Female","40","40","66610","67400"
"In post","2022","White","UK Export Finance","G6/G7","Male","85","80","65940","63340"
"In post","2022","White","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","SCS level","Female","5","5","[c]","[c]"
"In post","2022","White","UK Export Finance","SCS level","Male","20","20","[c]","[c]"
"In post","2022","White","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","SEO/HEO","Female","60","55","42330","42490"
"In post","2022","White","UK Export Finance","SEO/HEO","Male","80","80","41990","41000"
"In post","2022","White","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
