"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Department for Transport","Staffordshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Staffordshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Suffolk CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Swansea","AA/AO","460","[c]","20040","18310"
"New entrant CS","2022","No function","Department for Transport","Swansea","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Swansea","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Swansea","SEO/HEO","10","[c]","32590","30730"
"New entrant CS","2022","No function","Department for Transport","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Thurrock","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Tyneside","AA/AO","40","[c]","21720","21840"
"New entrant CS","2022","No function","Department for Transport","Tyneside","EO","10","[c]","26370","26130"
"New entrant CS","2022","No function","Department for Transport","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","AA/AO","35","[c]","20310","21840"
"New entrant CS","2022","No function","Department for Transport","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Warwickshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","West Kent","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Westminster","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Westminster","EO","45","[c]","28440","29970"
"New entrant CS","2022","No function","Department for Transport","Westminster","G6/G7","95","[c]","57890","54110"
"New entrant CS","2022","No function","Department for Transport","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Westminster","SEO/HEO","150","[c]","38530","36070"
"New entrant CS","2022","No function","Department for Transport","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Aberdeen City and Aberdeenshire","EO","30","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Aberdeen City and Aberdeenshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Angus and Dundee City","AA/AO","55","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Angus and Dundee City","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Barking & Dagenham and Havering","EO","45","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Barnet","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Barnet","EO","40","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","EO","40","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bedford","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Berkshire","EO","55","[c]","29250","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bexley and Greenwich","EO","30","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Birmingham","AA/AO","25","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Birmingham","EO","190","[c]","27520","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Birmingham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Blackpool","AA/AO","305","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Blackpool","EO","160","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bournemouth, Christchurch and Poole","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Bradford","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bradford","EO","55","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Brent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Brent","EO","50","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bridgend and Neath Port Talbot","AA/AO","15","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bristol, City of","AA/AO","75","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Bristol, City of","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Bromley","EO","10","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Buckinghamshire","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Calderdale and Kirklees","AA/AO","25","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Calderdale and Kirklees","EO","75","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Cambridgeshire CC","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Camden and City of London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Central Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Central Valleys","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Central Valleys","EO","110","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Cheshire East","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Cheshire West and Chester","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","City of Edinburgh","EO","35","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Clackmannanshire and Fife","EO","25","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Conwy and Denbighshire","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","90","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Coventry","AA/AO","15","[c]","21240","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Coventry","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Croydon","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Croydon","EO","40","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Darlington","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Derby","AA/AO","55","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Derby","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Devon CC","AA/AO","40","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Devon CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Dudley","AA/AO","25","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Dudley","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Durham","AA/AO","20","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Durham","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Ealing","EO","25","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Cumbria","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Derbyshire","AA/AO","10","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","East Derbyshire","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","25","[c]","21240","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Kent","AA/AO","55","[c]","24250","24250"
"New entrant CS","2022","No function","Department for Work and Pensions","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Lancashire","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Merseyside","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Merseyside","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Surrey","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Sussex CC","AA/AO","100","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","East Sussex CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Enfield","EO","20","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Essex Haven Gateway","EO","15","[c]","29290","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Essex Thames Gateway","AA/AO","95","[c]","24260","24250"
"New entrant CS","2022","No function","Department for Work and Pensions","Essex Thames Gateway","EO","10","[c]","29290","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Falkirk","AA/AO","40","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Falkirk","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Flintshire and Wrexham","AA/AO","50","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Flintshire and Wrexham","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Glasgow City","AA/AO","130","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Glasgow City","EO","75","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Gloucestershire CC","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester North East","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester North West","AA/AO","65","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester North West","EO","25","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester South East","AA/AO","35","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester South East","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester South West","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Gwent Valleys","EO","30","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Gwynedd","AA/AO","40","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Hackney and Newham","AA/AO","10","[c]","25110","25110"
"New entrant CS","2022","No function","Department for Work and Pensions","Hackney and Newham","EO","70","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Haringey and Islington","EO","45","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Harrow and Hillingdon","EO","35","[c]","31010","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","AA/AO","20","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","EO","35","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Heart of Essex","EO","25","[c]","29290","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Herefordshire, County of","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Hertfordshire CC","AA/AO","10","[c]","24250","24250"
"New entrant CS","2022","No function","Department for Work and Pensions","Hertfordshire CC","EO","70","[c]","29290","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Hounslow and Richmond upon Thames","EO","20","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","EO","10","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Kingston upon Hull, City of","AA/AO","45","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Kingston upon Hull, City of","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Lambeth","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Lambeth","EO","50","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Lancaster and Wyre","AA/AO","25","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Leeds","AA/AO","90","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Leeds","EO","140","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Leicester","AA/AO","75","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Leicester","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Leicestershire CC and Rutland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Lewisham and Southwark","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Lewisham and Southwark","EO","35","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Lincolnshire CC","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Lincolnshire CC","EO","45","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Liverpool","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Liverpool","EO","130","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Luton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Luton","EO","35","[c]","27670","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Manchester","AA/AO","80","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Manchester","EO","90","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Medway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Medway","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Medway","G6/G7","[c]","[c]","[c]","[c]"
