"Status","Year","Age","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Declared disabled","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Attorney General's Departments","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Attorney General's Departments","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Attorney General's Departments","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Attorney General's Departments","G7","65","[c]","52020","50500"
"New entrant CS","2022","40-49","Declared non-disabled","Attorney General's Departments","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Attorney General's Departments","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Cabinet Office","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Cabinet Office","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Cabinet Office","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Cabinet Office","G7","35","[c]","52950","52630"
"New entrant CS","2022","40-49","Declared non-disabled","Cabinet Office","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Cabinet Office","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Cabinet Office","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","30","[c]","26010","24500"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G7","35","[c]","50990","49890"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","HEO","30","[c]","32580","31940"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO","35","[c]","42290","40050"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Education","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Education","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","AO","105","[c]","21360","21300"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","45","[c]","25590","24920"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","G7","65","[c]","50080","49300"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","HEO","65","[c]","30100","29180"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO","65","[c]","37760","37070"
"New entrant CS","2022","40-49","Declared non-disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for International Trade","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for International Trade","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Transport","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Transport","AO","45","[c]","22270","21840"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Transport","EO","50","[c]","26560","26130"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Transport","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Transport","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Transport","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","AO","475","[c]","21630","21260"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","EO","635","[c]","28080","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","G7","45","[c]","54190","55000"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","HEO","40","[c]","33240","31990"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","SEO","65","[c]","42180","39960"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","EO","45","[c]","25690","25010"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","G6","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","G7","50","[c]","51910","52020"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","HEO","65","[c]","32280","32310"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","SEO","60","[c]","39720","40060"
"New entrant CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Estyn","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Estyn","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Food Standards Agency","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Food Standards Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
