"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","London","EO","30","[c]","25650","25210"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Scotland","EO","15","[c]","24570","23850"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Scotland","HEO","15","[c]","32000","32000"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Unknown","EO","10","[c]","25180","23850"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","EO","25","[c]","24410","23850"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","HEO","15","[c]","32000","32000"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Companies House","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Defence Equipment and Support","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Defence Equipment and Support","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Defence Equipment and Support","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Defence Science and Technology Laboratory","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Defence Science and Technology Laboratory","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Defence Science and Technology Laboratory","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Driver and Vehicle Licensing Agency","Wales","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Driver and Vehicle Standards Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Driver and Vehicle Standards Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Driver and Vehicle Standards Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Food Standards Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Government Actuary's Department","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","London","HEO","10","[c]","32930","31390"
"New entrant CS","2022","Security","HM Prison and Probation Service","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intellectual Property Office","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","AA","25","[c]","22950","22630"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","AO","20","[c]","27330","23540"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","EO","15","[c]","27380","26350"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","London","AO","10","[c]","31760","29370"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","London","EO","35","[c]","30070","28700"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","North West (England)","AO","10","[c]","28560","23540"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","Northern Ireland","AA","15","[c]","20000","19810"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","Scotland","AA","40","[c]","23000","22630"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","Scotland","AO","65","[c]","26020","23540"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","South East (England)","AA","35","[c]","23860","25000"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","South East (England)","AO","80","[c]","26520","25540"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","South West (England)","AA","50","[c]","23660","25000"
"New entrant CS","2022","Security","Ministry of Defence (excl. agencies)","South West (England)","AO","25","[c]","27020","23540"
