"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Land Registry","Outside London","G6/G7","Unknown","40","40","60430","60520"
"In post","2022","HM Land Registry","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Outside London","SEO/HEO","Heterosexual / straight","1330","1200","37200","33840"
"In post","2022","HM Land Registry","Outside London","SEO/HEO","LGBO","45","40","36610","33840"
"In post","2022","HM Land Registry","Outside London","SEO/HEO","Undeclared","270","235","36820","33840"
"In post","2022","HM Land Registry","Outside London","SEO/HEO","Unknown","375","340","36540","33840"
"In post","2022","HM Revenue and Customs","London","AA/AO","Heterosexual / straight","430","385","25810","25900"
"In post","2022","HM Revenue and Customs","London","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs","London","AA/AO","Undeclared","90","80","25800","26400"
"In post","2022","HM Revenue and Customs","London","AA/AO","Unknown","350","305","25800","25750"
"In post","2022","HM Revenue and Customs","London","EO","Heterosexual / straight","1065","1010","31470","31020"
"In post","2022","HM Revenue and Customs","London","EO","LGBO","75","75","31260","31020"
"In post","2022","HM Revenue and Customs","London","EO","Undeclared","160","150","31710","31020"
"In post","2022","HM Revenue and Customs","London","EO","Unknown","690","655","31450","31020"
"In post","2022","HM Revenue and Customs","London","G6/G7","Heterosexual / straight","1525","1465","66050","62120"
"In post","2022","HM Revenue and Customs","London","G6/G7","LGBO","125","120","65580","62120"
"In post","2022","HM Revenue and Customs","London","G6/G7","Undeclared","220","210","66650","62550"
"In post","2022","HM Revenue and Customs","London","G6/G7","Unknown","555","540","65660","62120"
"In post","2022","HM Revenue and Customs","London","SCS level","Heterosexual / straight","170","165","86740","82010"
"In post","2022","HM Revenue and Customs","London","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs","London","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2022","HM Revenue and Customs","London","SCS level","Unknown","40","40","94150","82340"
"In post","2022","HM Revenue and Customs","London","SEO/HEO","Heterosexual / straight","2455","2375","40540","38020"
"In post","2022","HM Revenue and Customs","London","SEO/HEO","LGBO","155","150","40670","38030"
"In post","2022","HM Revenue and Customs","London","SEO/HEO","Undeclared","355","335","41200","40910"
"In post","2022","HM Revenue and Customs","London","SEO/HEO","Unknown","1215","1175","40120","37930"
"In post","2022","HM Revenue and Customs","Outside London","AA/AO","Heterosexual / straight","9450","8240","21520","21250"
"In post","2022","HM Revenue and Customs","Outside London","AA/AO","LGBO","675","635","21410","21250"
"In post","2022","HM Revenue and Customs","Outside London","AA/AO","Undeclared","1120","945","21700","21750"
"In post","2022","HM Revenue and Customs","Outside London","AA/AO","Unknown","8160","7105","21500","21250"
"In post","2022","HM Revenue and Customs","Outside London","EO","Heterosexual / straight","8505","7870","26910","26820"
"In post","2022","HM Revenue and Customs","Outside London","EO","LGBO","625","605","26670","26820"
"In post","2022","HM Revenue and Customs","Outside London","EO","Undeclared","890","805","27290","26820"
"In post","2022","HM Revenue and Customs","Outside London","EO","Unknown","4740","4465","26750","26820"
"In post","2022","HM Revenue and Customs","Outside London","G6/G7","Heterosexual / straight","4495","4350","57700","55210"
"In post","2022","HM Revenue and Customs","Outside London","G6/G7","LGBO","250","250","56810","55210"
"In post","2022","HM Revenue and Customs","Outside London","G6/G7","Undeclared","505","485","57920","55210"
"In post","2022","HM Revenue and Customs","Outside London","G6/G7","Unknown","1065","1025","57280","55210"
"In post","2022","HM Revenue and Customs","Outside London","SCS level","Heterosexual / straight","200","200","82500","75790"
"In post","2022","HM Revenue and Customs","Outside London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","Outside London","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs","Outside London","SCS level","Unknown","40","40","88020","78760"
"In post","2022","HM Revenue and Customs","Outside London","SEO/HEO","Heterosexual / straight","13505","12895","35900","33370"
"In post","2022","HM Revenue and Customs","Outside London","SEO/HEO","LGBO","855","840","35180","33370"
"In post","2022","HM Revenue and Customs","Outside London","SEO/HEO","Undeclared","1575","1485","36180","33430"
"In post","2022","HM Revenue and Customs","Outside London","SEO/HEO","Unknown","4935","4765","35320","33370"
"In post","2022","HM Treasury","London","AA/AO","Heterosexual / straight","35","35","23090","22750"
"In post","2022","HM Treasury","London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","HM Treasury","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","London","EO","Heterosexual / straight","150","145","27220","26750"
"In post","2022","HM Treasury","London","EO","LGBO","10","10","[c]","[c]"
"In post","2022","HM Treasury","London","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","HM Treasury","London","EO","Unknown","25","25","[c]","[c]"
"In post","2022","HM Treasury","London","G6/G7","Heterosexual / straight","775","755","58690","56840"
"In post","2022","HM Treasury","London","G6/G7","LGBO","80","80","56650","54070"
"In post","2022","HM Treasury","London","G6/G7","Undeclared","105","100","58490","56300"
"In post","2022","HM Treasury","London","G6/G7","Unknown","80","75","68570","65000"
"In post","2022","HM Treasury","London","SCS level","Heterosexual / straight","145","140","86910","78000"
"In post","2022","HM Treasury","London","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","HM Treasury","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Treasury","London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","HM Treasury","London","SEO/HEO","Heterosexual / straight","610","600","35630","33420"
"In post","2022","HM Treasury","London","SEO/HEO","LGBO","80","80","34370","32320"
"In post","2022","HM Treasury","London","SEO/HEO","Undeclared","110","105","35250","32780"
"In post","2022","HM Treasury","London","SEO/HEO","Unknown","60","60","40970","40000"
"In post","2022","HM Treasury","Outside London","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Treasury","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Outside London","EO","Heterosexual / straight","40","35","25100","24000"
"In post","2022","HM Treasury","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2022","HM Treasury","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Outside London","G6/G7","Heterosexual / straight","130","125","55450","52530"
"In post","2022","HM Treasury","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","HM Treasury","Outside London","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","HM Treasury","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Treasury","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Outside London","SEO/HEO","Heterosexual / straight","180","170","36870","39200"
"In post","2022","HM Treasury","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","HM Treasury","Outside London","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","HM Treasury","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","AA/AO","Heterosexual / straight","1240","1105","25090","25630"
"In post","2022","Home Office","London","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2022","Home Office","London","AA/AO","Undeclared","215","185","25110","25630"
"In post","2022","Home Office","London","AA/AO","Unknown","130","130","24660","25630"
"In post","2022","Home Office","London","EO","Heterosexual / straight","2915","2700","29380","29030"
"In post","2022","Home Office","London","EO","LGBO","80","80","29130","28760"
"In post","2022","Home Office","London","EO","Undeclared","470","425","29650","29080"
"In post","2022","Home Office","London","EO","Unknown","545","530","29350","28650"
"In post","2022","Home Office","London","G6/G7","Heterosexual / straight","1985","1930","62410","58460"
"In post","2022","Home Office","London","G6/G7","LGBO","125","125","61440","57680"
"In post","2022","Home Office","London","G6/G7","Undeclared","315","305","62670","59790"
"In post","2022","Home Office","London","G6/G7","Unknown","360","355","61240","57430"
"In post","2022","Home Office","London","SCS level","Heterosexual / straight","210","205","90220","83090"
"In post","2022","Home Office","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Home Office","London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","Home Office","London","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","Home Office","London","SEO/HEO","Heterosexual / straight","3460","3360","39160","38060"
"In post","2022","Home Office","London","SEO/HEO","LGBO","155","155","39050","38130"
"In post","2022","Home Office","London","SEO/HEO","Undeclared","530","510","39880","41950"
"In post","2022","Home Office","London","SEO/HEO","Unknown","670","665","38530","36620"
"In post","2022","Home Office","London","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Home Office","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Home Office","Outside London","AA/AO","Heterosexual / straight","4350","3815","21390","21680"
"In post","2022","Home Office","Outside London","AA/AO","LGBO","175","165","21380","21680"
"In post","2022","Home Office","Outside London","AA/AO","Undeclared","465","400","21390","21680"
"In post","2022","Home Office","Outside London","AA/AO","Unknown","755","740","21530","21680"
"In post","2022","Home Office","Outside London","EO","Heterosexual / straight","7775","7175","25900","25220"
"In post","2022","Home Office","Outside London","EO","LGBO","370","355","25550","25040"
"In post","2022","Home Office","Outside London","EO","Undeclared","1140","1025","26590","26160"
"In post","2022","Home Office","Outside London","EO","Unknown","1515","1420","26090","24880"
"In post","2022","Home Office","Outside London","G6/G7","Heterosexual / straight","815","800","55840","52280"
"In post","2022","Home Office","Outside London","G6/G7","LGBO","40","40","55680","52070"
"In post","2022","Home Office","Outside London","G6/G7","Undeclared","100","100","56000","52280"
"In post","2022","Home Office","Outside London","G6/G7","Unknown","140","140","57300","54830"
"In post","2022","Home Office","Outside London","SCS level","Heterosexual / straight","30","30","85990","78870"
