"Status","Year","Organisation","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Merseyside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","Heterosexual / straight","130","[c]","27610","27230"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","Heterosexual / straight","30","[c]","27070","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","Heterosexual / straight","55","[c]","26020","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","Heterosexual / straight","120","[c]","25920","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","Heterosexual / straight","45","[c]","30990","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Anglia","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Essex","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Inner London - West","Heterosexual / straight","155","[c]","34630","26970"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Inner London - West","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Kent","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Merseyside","Heterosexual / straight","30","[c]","24860","22200"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - South","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
