"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Dorset and Somerset","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Anglia","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Anglia","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Essex","Heart of Essex","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","19380","20890"
"New entrant CS","2022","16-19","No function","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Greater Manchester","Greater Manchester South East","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Greater Manchester","Greater Manchester South West","10","[c]","21180","21250"
"New entrant CS","2022","16-19","No function","Greater Manchester","Manchester","10","[c]","22540","23140"
"New entrant CS","2022","16-19","No function","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Hampshire and Isle of Wight","South Hampshire","10","[c]","19590","19860"
"New entrant CS","2022","16-19","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Inner London - West","Westminster","25","[c]","25430","25170"
"New entrant CS","2022","16-19","No function","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Kent","Kent Thames Gateway","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Kent","Medway","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Lancashire","Blackpool","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Lancashire","Mid Lancashire","10","[c]","20840","21260"
"New entrant CS","2022","16-19","No function","Leicestershire, Rutland and Northamptonshire","Leicester","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Merseyside","Liverpool","25","[c]","21520","21250"
"New entrant CS","2022","16-19","No function","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Northumberland, and Tyne and Wear","Tyneside","20","[c]","21420","21260"
"New entrant CS","2022","16-19","No function","Outer London - East and North East","Bexley and Greenwich","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Outer London - South","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Southern Scotland","South Lanarkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Surrey, East and West Sussex","East Sussex CC","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Tees Valley and Durham","Durham","10","[c]","22150","22200"
"New entrant CS","2022","16-19","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Central Scotland","Glasgow City","10","[c]","21310","21260"
"New entrant CS","2022","16-19","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Midlands","Birmingham","15","[c]","22270","21260"
"New entrant CS","2022","16-19","No function","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Midlands","Wolverhampton","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Wales and The Valleys","Swansea","65","[c]","19050","18310"
"New entrant CS","2022","16-19","No function","West Yorkshire","Bradford","15","[c]","21700","21250"
"New entrant CS","2022","16-19","No function","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Yorkshire","Leeds","20","[c]","21790","21250"
"New entrant CS","2022","16-19","No function","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","17710","17140"
"New entrant CS","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Eastern Scotland","Angus and Dundee City","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Eastern Scotland","City of Edinburgh","20","[c]","21810","21050"
"New entrant CS","2022","16-19","Unknown","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Essex","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Kent","East Kent","10","[c]","22860","21680"
"New entrant CS","2022","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northumberland, and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outer London - South","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Unknown","20","[c]","16250","16190"
"New entrant CS","2022","16-19","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
