"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Debt","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Economics","AA/AO","[c]","[c]","[c]","[c]"
