"Status","Year","Region_ITL2","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Lancashire","Blackburn with Darwen","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackpool","Outside London","Heterosexual / straight","500","[c]","25780","21260"
"New entrant CS","2022","Lancashire","Blackpool","Outside London","LGBO","50","[c]","23670","21260"
"New entrant CS","2022","Lancashire","Blackpool","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackpool","Outside London","Unknown","115","[c]","25950","21260"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","Outside London","Heterosexual / straight","120","[c]","25260","23140"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","Outside London","Unknown","75","[c]","24050","23140"
"New entrant CS","2022","Lancashire","East Lancashire","Outside London","Heterosexual / straight","45","[c]","28150","27570"
"New entrant CS","2022","Lancashire","East Lancashire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","East Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","East Lancashire","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","Outside London","Heterosexual / straight","65","[c]","24980","21260"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","Outside London","Unknown","50","[c]","23670","23140"
"New entrant CS","2022","Lancashire","Mid Lancashire","Outside London","Heterosexual / straight","290","[c]","26700","23140"
"New entrant CS","2022","Lancashire","Mid Lancashire","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Mid Lancashire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Mid Lancashire","Outside London","Unknown","140","[c]","26160","23410"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","Heterosexual / straight","265","[c]","24290","22200"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","Unknown","125","[c]","23900","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","185","[c]","26400","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","Unknown","90","[c]","23360","21680"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","Heterosexual / straight","90","[c]","23830","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","Unknown","30","[c]","24190","23240"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","Heterosexual / straight","115","[c]","27200","24710"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","Unknown","50","[c]","26940","24800"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","Outside London","Heterosexual / straight","345","[c]","27340","25710"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","Outside London","Unknown","70","[c]","27100","26130"
"New entrant CS","2022","Merseyside","East Merseyside","Outside London","Heterosexual / straight","120","[c]","29100","27570"
"New entrant CS","2022","Merseyside","East Merseyside","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","East Merseyside","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","East Merseyside","Outside London","Unknown","50","[c]","30120","24900"
"New entrant CS","2022","Merseyside","Liverpool","Outside London","Heterosexual / straight","910","[c]","25690","23170"
"New entrant CS","2022","Merseyside","Liverpool","Outside London","LGBO","110","[c]","25390","23740"
"New entrant CS","2022","Merseyside","Liverpool","Outside London","Undeclared","55","[c]","26190","24310"
"New entrant CS","2022","Merseyside","Liverpool","Outside London","Unknown","620","[c]","25090","23170"
"New entrant CS","2022","Merseyside","Sefton","Outside London","Heterosexual / straight","345","[c]","27610","26370"
"New entrant CS","2022","Merseyside","Sefton","Outside London","LGBO","45","[c]","24240","24800"
"New entrant CS","2022","Merseyside","Sefton","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Sefton","Outside London","Unknown","260","[c]","24970","24880"
"New entrant CS","2022","Merseyside","Wirral","Outside London","Heterosexual / straight","190","[c]","24780","21260"
"New entrant CS","2022","Merseyside","Wirral","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Wirral","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Wirral","Outside London","Unknown","80","[c]","25390","22600"
"New entrant CS","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","150","[c]","31190","27230"
"New entrant CS","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","Unknown","95","[c]","28750","27230"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","Outside London","Heterosexual / straight","100","[c]","31830","28700"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","Outside London","Unknown","60","[c]","29310","25660"
"New entrant CS","2022","North Yorkshire","York","Outside London","Heterosexual / straight","300","[c]","32260","29180"
"New entrant CS","2022","North Yorkshire","York","Outside London","LGBO","40","[c]","30500","27570"
"New entrant CS","2022","North Yorkshire","York","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","York","Outside London","Unknown","120","[c]","28330","24800"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","Outside London","Heterosexual / straight","245","[c]","29850","26590"
"New entrant CS","2022","Northern Ireland","Belfast","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","Outside London","Unknown","225","[c]","25430","21250"
"New entrant CS","2022","Northern Ireland","Causeway Coast and Glens","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Causeway Coast and Glens","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Derry City and Strabane","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Derry City and Strabane","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Fermanagh and Omagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Fermanagh and Omagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid and East Antrim","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid and East Antrim","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid and East Antrim","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid Ulster","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid Ulster","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid Ulster","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Newry, Mourne and Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Newry, Mourne and Down","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","Outside London","Heterosexual / straight","50","[c]","27560","27570"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","Outside London","Heterosexual / straight","245","[c]","23940","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","Outside London","Unknown","120","[c]","23700","21250"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","Outside London","Heterosexual / straight","1475","[c]","27020","24650"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","Outside London","LGBO","175","[c]","25040","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","Outside London","Undeclared","85","[c]","26350","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tyneside","Outside London","Unknown","780","[c]","25850","22470"
"New entrant CS","2022","Outer London - East and North East","Barking & Dagenham and Havering","London","Heterosexual / straight","95","[c]","32220","31060"
"New entrant CS","2022","Outer London - East and North East","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Barking & Dagenham and Havering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Barking & Dagenham and Havering","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","London","Heterosexual / straight","120","[c]","29810","29290"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Bexley and Greenwich","London","Unknown","130","[c]","27940","29020"
"New entrant CS","2022","Outer London - East and North East","Enfield","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Enfield","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Enfield","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","London","Heterosexual / straight","195","[c]","29740","27980"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Redbridge and Waltham Forest","London","Unknown","45","[c]","30370","30130"
"New entrant CS","2022","Outer London - South","Bromley","London","Heterosexual / straight","100","[c]","32410","31060"
"New entrant CS","2022","Outer London - South","Bromley","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Bromley","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Bromley","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Croydon","London","Heterosexual / straight","345","[c]","33850","30750"
"New entrant CS","2022","Outer London - South","Croydon","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Croydon","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Croydon","London","Unknown","500","[c]","34760","30600"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","85","[c]","32990","31060"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Barnet","London","Heterosexual / straight","280","[c]","31340","27060"
"New entrant CS","2022","Outer London - West and North West","Barnet","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Barnet","London","Undeclared","45","[c]","31150","26880"
"New entrant CS","2022","Outer London - West and North West","Barnet","London","Unknown","45","[c]","31430","28650"
"New entrant CS","2022","Outer London - West and North West","Brent","London","Heterosexual / straight","70","[c]","31810","31060"
"New entrant CS","2022","Outer London - West and North West","Brent","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Brent","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Brent","London","Unknown","35","[c]","30240","29000"
"New entrant CS","2022","Outer London - West and North West","Ealing","London","Heterosexual / straight","50","[c]","32940","31060"
"New entrant CS","2022","Outer London - West and North West","Ealing","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Ealing","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Ealing","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","London","Heterosexual / straight","100","[c]","29640","30950"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Harrow and Hillingdon","London","Unknown","110","[c]","29730","28650"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","London","Heterosexual / straight","210","[c]","31500","30120"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","London","Unknown","190","[c]","29120","28700"
"New entrant CS","2022","Overseas","Overseas","Overseas","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Overseas","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","Outside London","Heterosexual / straight","85","[c]","28120","27570"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Shropshire","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","Outside London","Heterosexual / straight","370","[c]","26990","23140"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","Outside London","LGBO","35","[c]","24110","23140"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Staffordshire CC","Outside London","Unknown","165","[c]","25710","23140"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","Heterosexual / straight","145","[c]","26050","23170"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","Unknown","45","[c]","23940","20970"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","Outside London","Heterosexual / straight","95","[c]","32620","27570"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Telford and Wrekin","Outside London","Unknown","55","[c]","35170","27130"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","220","[c]","25770","23170"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Unknown","150","[c]","25120","23140"
"New entrant CS","2022","South Yorkshire","Sheffield","Outside London","Heterosexual / straight","490","[c]","30430","27570"
"New entrant CS","2022","South Yorkshire","Sheffield","Outside London","LGBO","55","[c]","28550","25480"
"New entrant CS","2022","South Yorkshire","Sheffield","Outside London","Undeclared","30","[c]","31760","27610"
"New entrant CS","2022","South Yorkshire","Sheffield","Outside London","Unknown","245","[c]","30220","24880"
"New entrant CS","2022","Southern Scotland","Dumfries and Galloway","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Dumfries and Galloway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Dumfries and Galloway","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","105","[c]","24240","21260"
"New entrant CS","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","30","[c]","22810","22410"
"New entrant CS","2022","Southern Scotland","Scottish Borders","Outside London","Heterosexual / straight","30","[c]","24470","21650"
"New entrant CS","2022","Southern Scotland","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Scottish Borders","Outside London","Unknown","50","[c]","24970","24400"
"New entrant CS","2022","Southern Scotland","South Ayrshire","Outside London","Heterosexual / straight","50","[c]","25830","27570"
"New entrant CS","2022","Southern Scotland","South Ayrshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Ayrshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Ayrshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Lanarkshire","Outside London","Heterosexual / straight","205","[c]","24800","21250"
"New entrant CS","2022","Southern Scotland","South Lanarkshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Lanarkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","South Lanarkshire","Outside London","Unknown","140","[c]","23700","21250"
"New entrant CS","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Heterosexual / straight","60","[c]","27170","25120"
"New entrant CS","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Unknown","35","[c]","28490","28430"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","Outside London","Heterosexual / straight","125","[c]","29600","31020"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Surrey","Outside London","Unknown","40","[c]","28160","27070"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Heterosexual / straight","190","[c]","25180","21260"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Unknown","60","[c]","24620","23520"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","Outside London","Heterosexual / straight","270","[c]","31060","28140"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Surrey","Outside London","Unknown","85","[c]","33540","27960"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Heterosexual / straight","65","[c]","30120","25770"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Unknown","85","[c]","27800","25770"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","Heterosexual / straight","95","[c]","28870","27080"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","Unknown","55","[c]","30000","27570"
"New entrant CS","2022","Tees Valley and Durham","Darlington","Outside London","Heterosexual / straight","180","[c]","32220","29360"
"New entrant CS","2022","Tees Valley and Durham","Darlington","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Darlington","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Darlington","Outside London","Unknown","45","[c]","33670","29360"
"New entrant CS","2022","Tees Valley and Durham","Durham","Outside London","Heterosexual / straight","325","[c]","25170","23140"
"New entrant CS","2022","Tees Valley and Durham","Durham","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Durham","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Durham","Outside London","Unknown","240","[c]","23590","22010"
"New entrant CS","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","185","[c]","25770","23170"
"New entrant CS","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Unknown","45","[c]","29180","27950"
"New entrant CS","2022","Tees Valley and Durham","South Teesside","Outside London","Heterosexual / straight","65","[c]","27380","27570"
"New entrant CS","2022","Tees Valley and Durham","South Teesside","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","South Teesside","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","South Teesside","Outside London","Unknown","25","[c]","[c]","[c]"
