"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","45","[c]","53580","53500"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Heterosexual / straight","45","[c]","31580","32390"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","60","[c]","40890","40000"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","75","[c]","32850","28760"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","AO","Heterosexual / straight","55","[c]","21110","21260"
"New entrant CS","2022","50-59","Greater Manchester","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","EO","Heterosexual / straight","35","[c]","27380","27570"
"New entrant CS","2022","50-59","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","EO","Unknown","45","[c]","28070","26590"
"New entrant CS","2022","50-59","Greater Manchester","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","Unknown","Heterosexual / straight","50","[c]","30600","28200"
"New entrant CS","2022","50-59","Greater Manchester","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","Unknown","Unknown","45","[c]","29100","28200"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","AO","Heterosexual / straight","70","[c]","21300","21170"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","45","[c]","30910","27260"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","35","[c]","30190","28200"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","EO","Heterosexual / straight","35","[c]","29830","30750"
"New entrant CS","2022","50-59","Inner London - East","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","G7","Heterosexual / straight","30","[c]","57100","55000"
"New entrant CS","2022","50-59","Inner London - East","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","Unknown","Heterosexual / straight","55","[c]","43080","35700"
"New entrant CS","2022","50-59","Inner London - East","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","EO","Heterosexual / straight","50","[c]","28570","27590"
