"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Department for Digital, Culture, Media and Sport","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Education","Heterosexual / straight","180","175","41640","37420"
"In post","2022","Mixed","Department for Education","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Department for Education","Undeclared","15","15","[c]","[c]"
"In post","2022","Mixed","Department for Education","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","Heterosexual / straight","175","170","37020","34290"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","LGBO","30","30","37620","32560"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","Undeclared","20","20","[c]","[c]"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Department for International Trade","Heterosexual / straight","85","80","47170","47130"
"In post","2022","Mixed","Department for International Trade","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for International Trade","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","Heterosexual / straight","80","80","42820","36700"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Transport","Heterosexual / straight","190","185","37270","34710"
"In post","2022","Mixed","Department for Transport","LGBO","25","25","[c]","[c]"
"In post","2022","Mixed","Department for Transport","Undeclared","30","25","[c]","[c]"
"In post","2022","Mixed","Department for Transport","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Department for Work and Pensions","Heterosexual / straight","1265","1190","28660","27570"
"In post","2022","Mixed","Department for Work and Pensions","LGBO","150","145","30530","27570"
"In post","2022","Mixed","Department for Work and Pensions","Undeclared","120","110","28710","27570"
"In post","2022","Mixed","Department for Work and Pensions","Unknown","150","130","26580","27570"
"In post","2022","Mixed","Department of Health and Social Care","Heterosexual / straight","220","210","41790","38100"
"In post","2022","Mixed","Department of Health and Social Care","LGBO","30","30","[c]","[c]"
"In post","2022","Mixed","Department of Health and Social Care","Undeclared","30","25","[c]","[c]"
"In post","2022","Mixed","Department of Health and Social Care","Unknown","25","20","[c]","[c]"
"In post","2022","Mixed","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","Heterosexual / straight","215","210","47110","43300"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","LGBO","20","20","[c]","[c]"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","Undeclared","20","20","[c]","[c]"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","HM Land Registry","Heterosexual / straight","60","55","30230","27130"
"In post","2022","Mixed","HM Land Registry","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","HM Land Registry","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","HM Revenue and Customs","Heterosexual / straight","690","660","35490","33080"
"In post","2022","Mixed","HM Revenue and Customs","LGBO","80","75","33820","31020"
"In post","2022","Mixed","HM Revenue and Customs","Undeclared","65","60","35420","33080"
"In post","2022","Mixed","HM Revenue and Customs","Unknown","110","100","35990","33080"
"In post","2022","Mixed","HM Treasury","Heterosexual / straight","85","85","45680","43150"
"In post","2022","Mixed","HM Treasury","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","HM Treasury","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","HM Treasury","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Home Office","Heterosexual / straight","575","540","34650","29370"
"In post","2022","Mixed","Home Office","LGBO","40","40","37320","28670"
"In post","2022","Mixed","Home Office","Undeclared","60","50","30720","28350"
"In post","2022","Mixed","Home Office","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Ministry of Defence","Heterosexual / straight","505","490","35650","33000"
"In post","2022","Mixed","Ministry of Defence","LGBO","30","30","39640","36290"
"In post","2022","Mixed","Ministry of Defence","Undeclared","35","35","33260","33100"
"In post","2022","Mixed","Ministry of Defence","Unknown","70","70","37240","35200"
"In post","2022","Mixed","Ministry of Justice","Heterosexual / straight","1540","1475","31390","28550"
"In post","2022","Mixed","Ministry of Justice","LGBO","170","165","31920","28310"
"In post","2022","Mixed","Ministry of Justice","Undeclared","135","125","33390","28310"
"In post","2022","Mixed","Ministry of Justice","Unknown","65","60","32820","31650"
"In post","2022","Mixed","National Crime Agency","Heterosexual / straight","90","90","40860","38250"
"In post","2022","Mixed","National Crime Agency","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","National Crime Agency","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Scottish Government","Heterosexual / straight","115","110","40420","35840"
"In post","2022","Mixed","Scottish Government","LGBO","25","20","[c]","[c]"
"In post","2022","Mixed","Scottish Government","Undeclared","15","15","[c]","[c]"
"In post","2022","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","The National Archives","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","The National Archives","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Heterosexual / straight","70","60","35150","30960"
"In post","2022","Mixed","UK Statistics Authority","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Heterosexual / straight","50","50","42870","40070"
"In post","2022","Mixed","Welsh Government","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Heterosexual / straight","65","65","45860","48080"
"In post","2022","Other ethnicity","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Undeclared","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Heterosexual / straight","50","50","44820","40600"
"In post","2022","Other ethnicity","Cabinet Office","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
