"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Sefton","EO","10","[c]","25920","26370"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Sefton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Sefton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Sefton","HEO","20","[c]","32860","33080"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Sefton","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Warrington","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Warrington","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Warrington","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Warrington","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Warrington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","West Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Wirral","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Belfast","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Belfast","HEO","20","[c]","33050","33080"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Belfast","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","City of Edinburgh","EO","15","[c]","27240","26590"
"New entrant CS","2022","Digital, Data & Technology","Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","City of Edinburgh","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","City of Edinburgh","HEO","10","[c]","33320","33080"
"New entrant CS","2022","Digital, Data & Technology","Scotland","City of Edinburgh","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Falkirk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Glasgow City","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Glasgow City","G7","15","[c]","54670","51260"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Glasgow City","HEO","20","[c]","33130","33080"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Glasgow City","SEO","10","[c]","38240","37390"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Berkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Berkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Berkshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Berkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Berkshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Buckinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Central Hampshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Medway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Mid Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","North Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Portsmouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Portsmouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","South Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","South Hampshire","EO","10","[c]","24480","23880"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","South Hampshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","South Hampshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Southampton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Southampton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Southampton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Southampton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Southampton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Southampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Surrey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Sussex (South West)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","15","[c]","23930","22900"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","15","[c]","31720","33000"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","10","[c]","40960","40000"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","33100","32000"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","EO","25","[c]","25220","25330"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","G7","45","[c]","49140","49340"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","HEO","30","[c]","30820","30730"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","SEO","25","[c]","38520","37220"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Devon CC","AA","50","[c]","17420","17900"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Devon CC","AO","15","[c]","20880","20910"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Devon CC","EO","40","[c]","24600","24420"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Devon CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Devon CC","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Devon CC","HEO","15","[c]","31090","31200"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Devon CC","SEO","10","[c]","37230","37420"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Dorset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Dorset","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Plymouth","AA","15","[c]","21800","21290"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Plymouth","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Plymouth","EO","10","[c]","27550","27130"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Plymouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Plymouth","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Plymouth","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Somerset CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Somerset CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Somerset CC","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Wiltshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Wiltshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Wiltshire","HEO","10","[c]","31620","33000"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","SEO","10","[c]","41180","40340"
"New entrant CS","2022","Digital, Data & Technology","Wales","Central Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Gwynedd","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Monmouthshire and Newport","EO","25","[c]","24050","23880"
"New entrant CS","2022","Digital, Data & Technology","Wales","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Monmouthshire and Newport","G7","20","[c]","52110","50210"
"New entrant CS","2022","Digital, Data & Technology","Wales","Monmouthshire and Newport","HEO","30","[c]","31650","30210"
"New entrant CS","2022","Digital, Data & Technology","Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Monmouthshire and Newport","SEO","30","[c]","40690","38930"
"New entrant CS","2022","Digital, Data & Technology","Wales","South West Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Swansea","AO","15","[c]","20370","21840"
"New entrant CS","2022","Digital, Data & Technology","Wales","Swansea","EO","15","[c]","26430","26130"
"New entrant CS","2022","Digital, Data & Technology","Wales","Swansea","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Swansea","HEO","15","[c]","31980","30730"
"New entrant CS","2022","Digital, Data & Technology","Wales","Swansea","SEO","15","[c]","39380","38650"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Birmingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Birmingham","EO","15","[c]","27520","26780"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Birmingham","G7","15","[c]","51810","49880"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Birmingham","HEO","20","[c]","32360","30530"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Birmingham","SEO","30","[c]","37440","36050"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Coventry","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Coventry","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Coventry","HEO","15","[c]","30300","29360"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Coventry","SEO","10","[c]","38090","36500"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Herefordshire, County of","AO","10","[c]","21170","21170"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Shropshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Shropshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Telford and Wrekin","EO","10","[c]","26670","26590"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Telford and Wrekin","G7","10","[c]","54930","53640"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Telford and Wrekin","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Telford and Wrekin","SEO","10","[c]","41370","40520"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Bradford","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Bradford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Leeds","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Leeds","EO","30","[c]","26820","26590"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Leeds","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Leeds","G7","30","[c]","54460","54000"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Leeds","HEO","25","[c]","32290","33080"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Leeds","SEO","40","[c]","38430","38500"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","EO","15","[c]","26570","27570"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","G7","15","[c]","52570","51210"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","SEO","10","[c]","37840","36500"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","York","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","York","G7","20","[c]","48290","47550"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","York","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Nottingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Nottingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Nottingham","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Bedford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
