"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Disclosure Scotland","Scotland","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","Disclosure Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Disclosure Scotland","Scotland","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Disclosure Scotland","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Disclosure Scotland","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Disclosure Scotland","Scotland","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Disclosure Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Disclosure Scotland","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Wales","AA","180","135","18370","18310"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Wales","AO","295","240","21890","21840"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Wales","EO","90","80","26560","26700"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Wales","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Wales","G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Wales","HEO","35","30","32480","32020"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Wales","SEO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","HEO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","SEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","East of England","AO","10","10","[c]","[c]"
