"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Internal Audit","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Operational Delivery","Outside London","20","[c]","20980","20440"
"New entrant CS","2022","16-19","Legal","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Operational Delivery","London","25","[c]","24620","23930"
"New entrant CS","2022","16-19","No function","Operational Delivery","Outside London","455","[c]","21710","21250"
"New entrant CS","2022","16-19","No function","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Other","Outside London","25","[c]","21650","21260"
"New entrant CS","2022","16-19","No function","Policy","London","15","[c]","25710","25170"
"New entrant CS","2022","16-19","No function","Policy","Outside London","20","[c]","22960","24830"
"New entrant CS","2022","16-19","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Science and Engineering","Outside London","15","[c]","19080","21300"
"New entrant CS","2022","16-19","No function","Tax","Outside London","10","[c]","21250","21250"
"New entrant CS","2022","16-19","No function","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Other","Outside London","15","[c]","18080","17540"
"New entrant CS","2022","16-19","Project Delivery","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Science and Engineering","Outside London","40","[c]","17140","17140"
"New entrant CS","2022","16-19","Property","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Operational Delivery","Outside London","25","[c]","22850","21680"
"New entrant CS","2022","16-19","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Other","Unknown","20","[c]","16250","16190"
"New entrant CS","2022","16-19","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Outside London","75","[c]","21980","21050"
"New entrant CS","2022","20-29","Analysis","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Digital, Data and Technology","Outside London","10","[c]","29880","31430"
"New entrant CS","2022","20-29","Analysis","Economics","London","155","[c]","32250","31800"
"New entrant CS","2022","20-29","Analysis","Economics","Outside London","85","[c]","26980","26700"
"New entrant CS","2022","20-29","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Intelligence Analysis","Outside London","15","[c]","26880","26030"
"New entrant CS","2022","20-29","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Operational Delivery","London","10","[c]","30590","28310"
"New entrant CS","2022","20-29","Analysis","Operational Delivery","Outside London","50","[c]","27360","29180"
"New entrant CS","2022","20-29","Analysis","Operational Research","London","15","[c]","31770","31000"
"New entrant CS","2022","20-29","Analysis","Operational Research","Outside London","40","[c]","28020","26030"
"New entrant CS","2022","20-29","Analysis","Other","London","40","[c]","34630","30000"
"New entrant CS","2022","20-29","Analysis","Other","Outside London","10","[c]","36220","30000"
"New entrant CS","2022","20-29","Analysis","Policy","London","30","[c]","35100","36650"
"New entrant CS","2022","20-29","Analysis","Policy","Outside London","15","[c]","28350","28970"
"New entrant CS","2022","20-29","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Science and Engineering","Outside London","50","[c]","26610","26030"
"New entrant CS","2022","20-29","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Social Research","London","45","[c]","34500","34650"
"New entrant CS","2022","20-29","Analysis","Social Research","Outside London","110","[c]","31510","30710"
"New entrant CS","2022","20-29","Analysis","Statistics","London","80","[c]","32520","32570"
"New entrant CS","2022","20-29","Analysis","Statistics","Outside London","130","[c]","30030","30710"
"New entrant CS","2022","20-29","Analysis","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Unknown","London","20","[c]","27450","25110"
"New entrant CS","2022","20-29","Analysis","Unknown","Outside London","25","[c]","21440","21260"
"New entrant CS","2022","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Commercial","London","75","[c]","32850","31060"
"New entrant CS","2022","20-29","Commercial","Commercial","Outside London","195","[c]","27190","26470"
"New entrant CS","2022","20-29","Commercial","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Operational Delivery","London","20","[c]","32770","33000"
"New entrant CS","2022","20-29","Commercial","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","Outside London","15","[c]","38670","32000"
"New entrant CS","2022","20-29","Commercial","Unknown","Unknown","10","[c]","31920","28750"
"New entrant CS","2022","20-29","Communications","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Communications","London","200","[c]","32530","32560"
"New entrant CS","2022","20-29","Communications","Communications","Outside London","70","[c]","28140","28350"
"New entrant CS","2022","20-29","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Operational Delivery","Outside London","210","[c]","25910","26590"
"New entrant CS","2022","20-29","Communications","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Tax","Outside London","180","[c]","27270","26590"
"New entrant CS","2022","20-29","Communications","Unknown","London","25","[c]","34730","34550"
"New entrant CS","2022","20-29","Communications","Unknown","Outside London","15","[c]","25300","26590"
"New entrant CS","2022","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Counter Fraud","London","60","[c]","27000","25110"
"New entrant CS","2022","20-29","Counter Fraud","Counter Fraud","Outside London","175","[c]","25100","27570"
"New entrant CS","2022","20-29","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Intelligence Analysis","London","20","[c]","34180","34180"
"New entrant CS","2022","20-29","Counter Fraud","Intelligence Analysis","Outside London","15","[c]","28060","26590"
"New entrant CS","2022","20-29","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Legal","Outside London","20","[c]","26630","26590"
"New entrant CS","2022","20-29","Counter Fraud","Operational Delivery","London","15","[c]","26030","25110"
"New entrant CS","2022","20-29","Counter Fraud","Operational Delivery","Outside London","145","[c]","23760","21260"
"New entrant CS","2022","20-29","Counter Fraud","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Tax","Outside London","10","[c]","26590","26590"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","London","50","[c]","30730","30750"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","Outside London","130","[c]","26860","26590"
"New entrant CS","2022","20-29","Debt","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Operational Delivery","Outside London","250","[c]","21250","21250"
"New entrant CS","2022","20-29","Debt","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Other","Outside London","110","[c]","21570","21260"
"New entrant CS","2022","20-29","Debt","Tax","Outside London","80","[c]","21920","21250"
"New entrant CS","2022","20-29","Debt","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","London","190","[c]","34280","32790"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","Outside London","660","[c]","29880","27610"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","Outside London","20","[c]","24350","21850"
"New entrant CS","2022","20-29","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Science and Engineering","Outside London","35","[c]","22910","21430"
"New entrant CS","2022","20-29","Digital, Data & Technology","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","London","70","[c]","38840","34550"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","Outside London","25","[c]","34540","33900"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","Unknown","10","[c]","37020","32000"
"New entrant CS","2022","20-29","Finance","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Commercial","Outside London","15","[c]","25210","25630"
"New entrant CS","2022","20-29","Finance","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Finance","London","75","[c]","36170","32940"
"New entrant CS","2022","20-29","Finance","Finance","Outside London","285","[c]","27880","25290"
"New entrant CS","2022","20-29","Finance","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Operational Delivery","Outside London","25","[c]","23100","21250"
"New entrant CS","2022","20-29","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Operational Delivery","Outside London","210","[c]","21600","21300"
"New entrant CS","2022","20-29","Human Resources","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Human Resources","London","160","[c]","30010","28000"
"New entrant CS","2022","20-29","Human Resources","Human Resources","Outside London","240","[c]","25890","23830"
"New entrant CS","2022","20-29","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Operational Delivery","London","10","[c]","29240","28310"
"New entrant CS","2022","20-29","Human Resources","Operational Delivery","Outside London","30","[c]","25290","27570"
"New entrant CS","2022","20-29","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","London","10","[c]","27480","27500"
"New entrant CS","2022","20-29","Human Resources","Unknown","Outside London","65","[c]","24380","21050"
"New entrant CS","2022","20-29","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Internal Audit","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Internal Audit","Outside London","10","[c]","31070","28430"
"New entrant CS","2022","20-29","Legal","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Legal","London","125","[c]","36790","35850"
"New entrant CS","2022","20-29","Legal","Legal","Outside London","125","[c]","34070","33840"
"New entrant CS","2022","20-29","Legal","Operational Delivery","London","65","[c]","23130","23770"
"New entrant CS","2022","20-29","Legal","Operational Delivery","Outside London","185","[c]","21920","22200"
"New entrant CS","2022","20-29","Legal","Other","London","70","[c]","26830","26950"
"New entrant CS","2022","20-29","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Communications","London","15","[c]","32130","28500"
"New entrant CS","2022","20-29","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Economics","London","25","[c]","33820","32320"
"New entrant CS","2022","20-29","No function","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Geography","Outside London","50","[c]","21760","20420"
"New entrant CS","2022","20-29","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","International Trade","London","115","[c]","31780","31800"
"New entrant CS","2022","20-29","No function","International Trade","Outside London","10","[c]","27490","28070"
"New entrant CS","2022","20-29","No function","Knowledge and Information Management","London","20","[c]","30480","28590"
"New entrant CS","2022","20-29","No function","Knowledge and Information Management","Outside London","25","[c]","27280","25440"
"New entrant CS","2022","20-29","No function","Legal","London","25","[c]","34020","34260"
"New entrant CS","2022","20-29","No function","Legal","Outside London","40","[c]","31290","30450"
"New entrant CS","2022","20-29","No function","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Operational Delivery","London","1785","[c]","29740","29020"
"New entrant CS","2022","20-29","No function","Operational Delivery","Outside London","9980","[c]","23450","23140"
"New entrant CS","2022","20-29","No function","Operational Delivery","Unknown","90","[c]","24900","23140"
"New entrant CS","2022","20-29","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Operational Research","Outside London","10","[c]","30250","29230"
"New entrant CS","2022","20-29","No function","Other","London","110","[c]","28390","25750"
"New entrant CS","2022","20-29","No function","Other","Outside London","300","[c]","22450","21260"
"New entrant CS","2022","20-29","No function","Planning","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Policy","London","1355","[c]","34180","33210"
"New entrant CS","2022","20-29","No function","Policy","Outside London","550","[c]","29720","29250"
"New entrant CS","2022","20-29","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Project Delivery","London","20","[c]","32010","34020"
"New entrant CS","2022","20-29","No function","Project Delivery","Outside London","10","[c]","32660","32510"
"New entrant CS","2022","20-29","No function","Psychology","London","15","[c]","29080","29060"
"New entrant CS","2022","20-29","No function","Psychology","Outside London","120","[c]","25490","27070"
"New entrant CS","2022","20-29","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Science and Engineering","London","80","[c]","31290","32330"
"New entrant CS","2022","20-29","No function","Science and Engineering","Outside London","445","[c]","26300","26370"
"New entrant CS","2022","20-29","No function","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Tax","London","100","[c]","34020","30750"
"New entrant CS","2022","20-29","No function","Tax","Outside London","750","[c]","26510","26590"
"New entrant CS","2022","20-29","No function","Unknown","London","580","[c]","29850","28000"
"New entrant CS","2022","20-29","No function","Unknown","Outside London","265","[c]","26770","28000"
"New entrant CS","2022","20-29","No function","Unknown","Unknown","85","[c]","28800","28000"
"New entrant CS","2022","20-29","No function","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Commercial","Outside London","20","[c]","23600","22000"
"New entrant CS","2022","20-29","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","Outside London","35","[c]","22040","21300"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Other","Outside London","75","[c]","22370","21000"
"New entrant CS","2022","20-29","Project Delivery","Policy","London","15","[c]","40210","37610"
"New entrant CS","2022","20-29","Project Delivery","Policy","Outside London","15","[c]","30440","30700"
"New entrant CS","2022","20-29","Project Delivery","Project Delivery","London","80","[c]","35240","33740"
"New entrant CS","2022","20-29","Project Delivery","Project Delivery","Outside London","230","[c]","28220","26350"
"New entrant CS","2022","20-29","Project Delivery","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Science and Engineering","Outside London","155","[c]","28420","27540"
"New entrant CS","2022","20-29","Project Delivery","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","London","10","[c]","33030","27500"
"New entrant CS","2022","20-29","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Operational Delivery","Outside London","85","[c]","22620","21750"
"New entrant CS","2022","20-29","Property","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Other","Outside London","10","[c]","23220","24100"
"New entrant CS","2022","20-29","Property","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Property","London","60","[c]","32070","29220"
"New entrant CS","2022","20-29","Property","Property","Outside London","200","[c]","27720","25750"
"New entrant CS","2022","20-29","Property","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Intelligence Analysis","London","30","[c]","30170","28700"
"New entrant CS","2022","20-29","Security","Intelligence Analysis","Outside London","15","[c]","26770","26350"
"New entrant CS","2022","20-29","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Security","London","30","[c]","31550","31390"
"New entrant CS","2022","20-29","Security","Security","Outside London","200","[c]","24710","23540"
"New entrant CS","2022","20-29","Security","Unknown","London","30","[c]","28080","27500"
"New entrant CS","2022","20-29","Security","Unknown","Outside London","15","[c]","26740","23980"
"New entrant CS","2022","20-29","Security","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","London","45","[c]","35240","35050"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","Outside London","30","[c]","32830","30820"
"New entrant CS","2022","20-29","Unknown","Economics","London","40","[c]","30340","32390"
