"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","East of England","East Anglia","55","50","31740","29990"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Economics","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Finance","East of England","East Anglia","10","10","35390","25460"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","East of England","East Anglia","10","10","35570","29750"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","East of England","East Anglia","10","10","48800","47820"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","South West (England)","Dorset and Somerset","10","10","35420","32580"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","East of England","East Anglia","10","10","36460","32920"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","East of England","East Anglia","35","35","27580","29270"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","East of England","East Anglia","320","305","34670","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","South West (England)","Dorset and Somerset","125","120","34110","29990"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Charity Commission","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","London","Inner London - West","10","10","50820","51070"
"In post","2022","Charity Commission","Communications","North West (England)","Merseyside","10","10","34560","29230"
"In post","2022","Charity Commission","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","North West (England)","Merseyside","50","50","34430","29160"
"In post","2022","Charity Commission","Finance","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","Charity Commission","Finance","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","North West (England)","Merseyside","15","15","33420","29160"
"In post","2022","Charity Commission","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","London","Inner London - West","15","15","53530","51160"
"In post","2022","Charity Commission","Legal","North West (England)","Merseyside","10","10","51030","51070"
"In post","2022","Charity Commission","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","London","Inner London - West","45","45","39820","37910"
"In post","2022","Charity Commission","Operational Delivery","North West (England)","Merseyside","220","205","29360","27570"
"In post","2022","Charity Commission","Operational Delivery","South West (England)","Dorset and Somerset","20","20","31560","29540"
"In post","2022","Charity Commission","Operational Delivery","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Charity Commission","Other","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Charity Commission","Policy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","North West (England)","Merseyside","15","15","33440","33540"
"In post","2022","Charity Commission","Project Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Commercial","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Companies House","Communications","Wales","East Wales","25","25","35760","30720"
"In post","2022","Companies House","Counter Fraud","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Companies House","Counter Fraud","Wales","East Wales","165","150","24880","22740"
"In post","2022","Companies House","Digital, Data and Technology","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Wales","East Wales","230","225","39880","38000"
"In post","2022","Companies House","Digital, Data and Technology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Finance","Wales","East Wales","70","65","30060","24730"
"In post","2022","Companies House","Human Resources","Wales","East Wales","55","55","37260","39820"
"In post","2022","Companies House","Knowledge and Information Management","Wales","East Wales","10","10","[c]","[c]"
"In post","2022","Companies House","Legal","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Companies House","Operational Delivery","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Companies House","Operational Delivery","Northern Ireland","Northern Ireland","25","20","24750","22740"
"In post","2022","Companies House","Operational Delivery","Scotland","Eastern Scotland","35","35","25100","22740"
"In post","2022","Companies House","Operational Delivery","Wales","East Wales","415","370","24810","22740"
"In post","2022","Companies House","Other","Wales","East Wales","25","25","49860","40170"
"In post","2022","Companies House","Policy","Wales","East Wales","30","25","41980","39820"
"In post","2022","Companies House","Project Delivery","Wales","East Wales","25","20","42800","41530"
"In post","2022","Companies House","Property","Wales","East Wales","15","15","34820","24900"
"In post","2022","Companies House","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Companies House","Statistics","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","London","Inner London - East","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","Inner London - East","35","30","49220","41670"
"In post","2022","Competition and Markets Authority","Corporate Finance","London","Inner London - East","15","15","46330","38060"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","Inner London - East","70","70","57770","58030"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","London","Inner London - East","95","90","64300","59890"
"In post","2022","Competition and Markets Authority","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","London","Inner London - East","40","40","49600","44360"
"In post","2022","Competition and Markets Authority","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","London","Inner London - East","30","30","55030","54320"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Knowledge and Information Management","London","Inner London - East","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","London","Inner London - East","135","130","68590","71370"
