"Status","Year","Organisation","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Valuation Office Agency","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North West (England)","Manchester","Outside London","10","[c]","33860","26030"
"Leaver CS","2022","Valuation Office Agency","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","South West (England)","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","South West (England)","Plymouth","Outside London","20","[c]","21540","22010"
"Leaver CS","2022","Valuation Office Agency","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Wales","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Midlands (England)","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","55","[c]","23580","22040"
"Leaver CS","2022","Valuation Office Agency","Yorkshire and The Humber","Leeds","Outside London","20","[c]","24280","22030"
"Leaver CS","2022","Valuation Office Agency","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Yorkshire and The Humber","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","South West (England)","Bristol, City of","Outside London","10","[c]","35710","31820"
"Leaver CS","2022","Veterinary Medicines Directorate","South East (England)","West Surrey","Outside London","15","[c]","47300","41220"
"Leaver CS","2022","Water Services Regulation Authority","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Birmingham","Outside London","45","[c]","51570","44000"
"Leaver CS","2022","Welsh Government (excl. agencies)","London","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","Outside London","130","[c]","45660","37410"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Central Valleys","Outside London","30","[c]","38720","37410"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Conwy and Denbighshire","Outside London","20","[c]","40990","37790"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Gwynedd","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","South West Wales","Outside London","20","[c]","40380","37410"
"Leaver CS","2022","Welsh Government (excl. agencies)","Wales","Swansea","Outside London","15","[c]","45610","47000"
"Leaver CS","2022","Welsh Revenue Authority","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","South East (England)","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","London","Westminster","London","10","[c]","39690","34270"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Scotland","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","London","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","South East (England)","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","South West (England)","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","London","Westminster","London","20","[c]","53960","61860"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","Outside London","20","[c]","27310","24100"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","Camden and City of London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","Croydon","London","10","[c]","31650","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","Tower Hamlets","London","75","[c]","43860","35070"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","Westminster","London","1205","[c]","43900","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","North East (England)","Tyneside","Outside London","45","[c]","28210","23850"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","Outside London","10","[c]","42360","38950"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","North West (England)","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","North West (England)","Manchester","Outside London","10","[c]","44180","40850"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Scotland","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South East (England)","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South West (England)","Bristol, City of","Outside London","10","[c]","43540","43650"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","290","[c]","39880","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","36400","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Leeds","Outside London","20","[c]","34890","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Sheffield","Outside London","15","[c]","37020","32480"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","York","Outside London","30","[c]","36540","33470"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","North West (England)","Sefton","Outside London","25","[c]","33270","29160"
"Leaver Dept.","2022","Charity Commission","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","London","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Wales","Cardiff and Vale of Glamorgan","Outside London","40","[c]","32790","34760"
"Leaver Dept.","2022","Competition and Markets Authority","London","Tower Hamlets","London","40","[c]","35280","28160"
"Leaver Dept.","2022","Competition and Markets Authority","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Scotland","Glasgow City","Outside London","20","[c]","24990","25120"
"Leaver Dept.","2022","Crown Commercial Service","East of England","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","London","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","North West (England)","Liverpool","Outside London","15","[c]","37380","35420"
"Leaver Dept.","2022","Crown Commercial Service","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","East Midlands (England)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","East Midlands (England)","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","London","Westminster","London","45","[c]","40550","31560"
"Leaver Dept.","2022","Crown Prosecution Service","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","North West (England)","Liverpool","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","West Midlands (England)","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Yorkshire and The Humber","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","East Midlands (England)","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","East of England","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","370","[c]","35060","32710"
"Leaver Dept.","2022","Defence Equipment and Support","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","South West (England)","Plymouth","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","South West (England)","Somerset CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","West Midlands (England)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","Outside London","25","[c]","39390","38070"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","South West (England)","Wiltshire","Outside London","40","[c]","41350","38070"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","London","465","[c]","46800","40220"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester South West","Outside London","10","[c]","33580","31050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","Unknown","55","[c]","48150","51710"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","34380","28410"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Birmingham","Outside London","15","[c]","36310","31990"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Westminster","London","205","[c]","44920","38020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","East Midlands (England)","Nottingham","Outside London","10","[c]","36210","35160"
"Leaver Dept.","2022","Department for Education (excl. agencies)","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","London","Westminster","London","195","[c]","47420","43890"
"Leaver Dept.","2022","Department for Education (excl. agencies)","North East (England)","Darlington","Outside London","25","[c]","40980","36780"
"Leaver Dept.","2022","Department for Education (excl. agencies)","North East (England)","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","North West (England)","Manchester","Outside London","85","[c]","37830","36780"
"Leaver Dept.","2022","Department for Education (excl. agencies)","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","South West (England)","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","West Midlands (England)","Coventry","Outside London","30","[c]","36670","32300"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","Outside London","50","[c]","40240","36960"
