"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","York","Outside London","AA/AO","25","25","22070","22200"
"In post","2022","Attorney General's Departments","York","Outside London","EO","25","25","26290","25920"
"In post","2022","Attorney General's Departments","York","Outside London","G6/G7","65","60","59660","57500"
"In post","2022","Attorney General's Departments","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","York","Outside London","SEO/HEO","55","55","34980","38180"
"In post","2022","Cabinet Office","Ards and North Down","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","20","20","64920","61710"
"In post","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","25","25","31710","29250"
"In post","2022","Cabinet Office","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire","Outside London","SEO/HEO","30","30","30980","29250"
"In post","2022","Cabinet Office","Birmingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Birmingham","Outside London","EO","20","20","24730","24100"
"In post","2022","Cabinet Office","Birmingham","Outside London","G6/G7","70","70","63330","60500"
"In post","2022","Cabinet Office","Birmingham","Outside London","SCS level","15","15","112230","97500"
"In post","2022","Cabinet Office","Birmingham","Outside London","SEO/HEO","100","100","33500","32000"
"In post","2022","Cabinet Office","Blackpool","Outside London","G6/G7","30","30","60030","61710"
"In post","2022","Cabinet Office","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Blackpool","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Bradford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Brent","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Brighton and Hove","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bristol, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bristol, City of","Outside London","EO","10","10","24930","24100"
"In post","2022","Cabinet Office","Bristol, City of","Outside London","G6/G7","65","65","56240","53660"
"In post","2022","Cabinet Office","Bristol, City of","Outside London","SCS level","15","15","102880","101640"
"In post","2022","Cabinet Office","Bristol, City of","Outside London","SEO/HEO","40","40","33730","32000"
"In post","2022","Cabinet Office","Buckinghamshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Buckinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cambridgeshire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Cambridgeshire CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Camden and City of London","London","G6/G7","60","60","57690","56340"
"In post","2022","Cabinet Office","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Camden and City of London","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","G6/G7","20","20","53900","49700"
"In post","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","25","25","33870","32000"
"In post","2022","Cabinet Office","Central Bedfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Central Hampshire","Outside London","G6/G7","30","30","68870","68400"
"In post","2022","Cabinet Office","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Central Hampshire","Outside London","SEO/HEO","10","10","35390","34290"
"In post","2022","Cabinet Office","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire West and Chester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","City of Edinburgh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","City of Edinburgh","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","City of Edinburgh","Outside London","SEO/HEO","20","20","31590","32000"
"In post","2022","Cabinet Office","Coventry","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Coventry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Croydon","London","G6/G7","15","15","70400","68170"
"In post","2022","Cabinet Office","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Croydon","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Darlington","Outside London","G6/G7","10","10","68330","66000"
"In post","2022","Cabinet Office","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset","Outside London","SEO/HEO","10","10","35240","33470"
"In post","2022","Cabinet Office","Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Ayrshire and North Ayrshire mainland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Riding of Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Riding of Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Falkirk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Glasgow City","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Glasgow City","Outside London","EO","35","35","24650","23850"
"In post","2022","Cabinet Office","Glasgow City","Outside London","G6/G7","75","75","57930","53320"
"In post","2022","Cabinet Office","Glasgow City","Outside London","SCS level","15","15","87290","82100"
"In post","2022","Cabinet Office","Glasgow City","Outside London","SEO/HEO","120","120","33070","32000"
"In post","2022","Cabinet Office","Gloucestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester North West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South East","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South West","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South West","Outside London","EO","20","20","25080","24100"
"In post","2022","Cabinet Office","Greater Manchester South West","Outside London","G6/G7","85","85","58810","52630"
"In post","2022","Cabinet Office","Greater Manchester South West","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South West","Outside London","SEO/HEO","125","125","34510","37300"
"In post","2022","Cabinet Office","Hackney and Newham","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Harrow and Hillingdon","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Herefordshire, County of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hertfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hertfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hertfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancaster and Wyre","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leeds","Outside London","EO","10","10","24530","24100"
"In post","2022","Cabinet Office","Leeds","Outside London","G6/G7","125","125","60050","61710"
"In post","2022","Cabinet Office","Leeds","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Leeds","Outside London","SEO/HEO","120","120","33320","32700"
"In post","2022","Cabinet Office","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lewisham and Southwark","London","SCS level","5","5","[c]","[c]"
