"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Policy","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Overseas","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","London","AO","120","95","24110","23460"
"In post","2022","Project Delivery","Project Delivery","London","EO","165","160","29990","30600"
"In post","2022","Project Delivery","Project Delivery","London","G6","295","285","70870","70410"
"In post","2022","Project Delivery","Project Delivery","London","G7","570","555","57190","56120"
"In post","2022","Project Delivery","Project Delivery","London","HEO","440","430","36510","37000"
"In post","2022","Project Delivery","Project Delivery","London","SCS level","170","170","94790","93900"
"In post","2022","Project Delivery","Project Delivery","London","SEO","470","460","43370","43430"
"In post","2022","Project Delivery","Project Delivery","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Outside London","AO","320","280","21330","21260"
"In post","2022","Project Delivery","Project Delivery","Outside London","EO","950","890","26230","26590"
"In post","2022","Project Delivery","Project Delivery","Outside London","G6","690","675","65700","66610"
"In post","2022","Project Delivery","Project Delivery","Outside London","G7","2125","2070","52890","54160"
"In post","2022","Project Delivery","Project Delivery","Outside London","HEO","2505","2385","32430","33000"
"In post","2022","Project Delivery","Project Delivery","Outside London","SCS level","150","145","85340","78860"
"In post","2022","Project Delivery","Project Delivery","Outside London","SEO","3365","3225","40250","40520"
"In post","2022","Project Delivery","Project Delivery","Outside London","Unknown","490","480","45070","41540"
"In post","2022","Project Delivery","Project Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Overseas","G6","15","15","68010","68590"
"In post","2022","Project Delivery","Project Delivery","Overseas","G7","50","50","55770","55620"
"In post","2022","Project Delivery","Project Delivery","Overseas","HEO","20","20","36780","38600"
"In post","2022","Project Delivery","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Overseas","SEO","25","25","45700","45490"
"In post","2022","Project Delivery","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","Outside London","G7","10","10","52100","50890"
"In post","2022","Project Delivery","Property","Outside London","HEO","20","20","31070","30730"
"In post","2022","Project Delivery","Property","Outside London","SEO","15","15","38720","39470"
"In post","2022","Project Delivery","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","London","G6","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","London","G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","London","HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Outside London","EO","545","540","23840","25750"
"In post","2022","Project Delivery","Science and Engineering","Outside London","G6","70","65","69070","67670"
"In post","2022","Project Delivery","Science and Engineering","Outside London","G7","325","315","54200","55010"
"In post","2022","Project Delivery","Science and Engineering","Outside London","HEO","755","740","32500","32720"
"In post","2022","Project Delivery","Science and Engineering","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Outside London","SEO","965","935","42470","42220"
"In post","2022","Project Delivery","Science and Engineering","Outside London","Unknown","770","760","41320","39860"
"In post","2022","Project Delivery","Science and Engineering","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Overseas","G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Overseas","HEO","10","10","32730","32320"
"In post","2022","Project Delivery","Science and Engineering","Overseas","SEO","20","20","41230","41490"
"In post","2022","Project Delivery","Science and Engineering","Overseas","Unknown","10","10","40120","33080"
"In post","2022","Project Delivery","Security","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","London","G6","10","10","63190","63000"
"In post","2022","Project Delivery","Security","London","G7","10","10","52470","53310"
"In post","2022","Project Delivery","Security","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","London","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","London","G7","10","10","54750","53000"
"In post","2022","Project Delivery","Statistics","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","Outside London","G7","10","10","51210","52900"
"In post","2022","Project Delivery","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Tax","London","EO","45","40","32650","33440"
"In post","2022","Project Delivery","Tax","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","London","G7","10","10","62440","62120"
"In post","2022","Project Delivery","Tax","London","HEO","65","55","39470","39790"
"In post","2022","Project Delivery","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","London","SEO","15","15","44900","43900"
"In post","2022","Project Delivery","Tax","Outside London","AO","15","15","21300","21250"
"In post","2022","Project Delivery","Tax","Outside London","EO","135","115","27700","26820"
"In post","2022","Project Delivery","Tax","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Project Delivery","Tax","Outside London","G7","20","20","54440","55210"
"In post","2022","Project Delivery","Tax","Outside London","HEO","280","265","33650","33370"
"In post","2022","Project Delivery","Tax","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Outside London","SEO","50","45","40410","40520"
"In post","2022","Project Delivery","Tax","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","London","EO","20","20","28060","27500"
"In post","2022","Project Delivery","Unknown","London","G6","30","30","67710","65620"
"In post","2022","Project Delivery","Unknown","London","G7","65","60","57410","57260"
"In post","2022","Project Delivery","Unknown","London","HEO","35","35","36110","35890"
"In post","2022","Project Delivery","Unknown","London","SCS level","60","55","112440","114500"
"In post","2022","Project Delivery","Unknown","London","SEO","15","15","42800","43430"
"In post","2022","Project Delivery","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Outside London","EO","15","15","25850","26820"
"In post","2022","Project Delivery","Unknown","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Outside London","G7","15","15","53970","52080"
"In post","2022","Project Delivery","Unknown","Outside London","HEO","50","50","33050","33370"
"In post","2022","Project Delivery","Unknown","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Outside London","SEO","30","30","40510","40180"
"In post","2022","Project Delivery","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
