"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Home Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Economics","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Economics","G6","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Economics","G7","40","40","62820","61300"
"In post","2022","Unknown","Home Office","Economics","HEO","70","70","33940","34790"
"In post","2022","Unknown","Home Office","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Economics","SEO","20","20","43770","43950"
"In post","2022","Unknown","Home Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Finance","AO","15","15","22450","21680"
"In post","2022","Unknown","Home Office","Finance","EO","30","30","27830","28650"
"In post","2022","Unknown","Home Office","Finance","G6","35","35","69650","68940"
"In post","2022","Unknown","Home Office","Finance","G7","75","70","56500","57460"
"In post","2022","Unknown","Home Office","Finance","HEO","65","60","34000","35050"
"In post","2022","Unknown","Home Office","Finance","SCS level","10","10","88420","86210"
"In post","2022","Unknown","Home Office","Finance","SEO","90","90","42290","41970"
"In post","2022","Unknown","Home Office","Human Resources","AO","25","25","24670","25630"
"In post","2022","Unknown","Home Office","Human Resources","EO","120","110","28860","28810"
"In post","2022","Unknown","Home Office","Human Resources","G6","55","55","68690","68720"
"In post","2022","Unknown","Home Office","Human Resources","G7","120","120","56610","57430"
"In post","2022","Unknown","Home Office","Human Resources","HEO","180","170","33290","33900"
"In post","2022","Unknown","Home Office","Human Resources","SCS level","15","15","92780","85850"
"In post","2022","Unknown","Home Office","Human Resources","SEO","150","145","41100","41950"
"In post","2022","Unknown","Home Office","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Intelligence Analysis","AO","70","60","23110","21680"
"In post","2022","Unknown","Home Office","Intelligence Analysis","EO","910","850","26920","26910"
"In post","2022","Unknown","Home Office","Intelligence Analysis","G6","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Intelligence Analysis","G7","30","30","56210","57430"
"In post","2022","Unknown","Home Office","Intelligence Analysis","HEO","280","270","32760","31720"
"In post","2022","Unknown","Home Office","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Intelligence Analysis","SEO","100","100","40000","38310"
"In post","2022","Unknown","Home Office","Intelligence Analysis","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Knowledge and Information Management","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Knowledge and Information Management","G7","15","15","55550","57430"
"In post","2022","Unknown","Home Office","Knowledge and Information Management","HEO","25","25","34690","35070"
"In post","2022","Unknown","Home Office","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Knowledge and Information Management","SEO","35","30","42000","41970"
"In post","2022","Unknown","Home Office","Operational Delivery","AA","590","495","19520","18240"
"In post","2022","Unknown","Home Office","Operational Delivery","AO","6195","5525","22430","21680"
"In post","2022","Unknown","Home Office","Operational Delivery","EO","12675","11685","26810","25340"
"In post","2022","Unknown","Home Office","Operational Delivery","G6","175","175","66850","68680"
"In post","2022","Unknown","Home Office","Operational Delivery","G7","540","525","55230","54590"
"In post","2022","Unknown","Home Office","Operational Delivery","HEO","3480","3330","32690","31060"
"In post","2022","Unknown","Home Office","Operational Delivery","SCS level","70","70","87980","81610"
"In post","2022","Unknown","Home Office","Operational Delivery","SEO","1505","1460","40030","39000"
"In post","2022","Unknown","Home Office","Operational Delivery","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Home Office","Operational Research","EO","10","10","31990","33650"
"In post","2022","Unknown","Home Office","Operational Research","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Operational Research","G7","20","20","58890","59430"
"In post","2022","Unknown","Home Office","Operational Research","HEO","30","30","36090","36590"
"In post","2022","Unknown","Home Office","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Operational Research","SEO","20","15","44000","43760"
"In post","2022","Unknown","Home Office","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Other","AA","75","70","19920","18240"
"In post","2022","Unknown","Home Office","Other","AO","165","150","23330","21680"
"In post","2022","Unknown","Home Office","Other","EO","475","455","27560","28650"
"In post","2022","Unknown","Home Office","Other","G6","70","65","71090","68940"
"In post","2022","Unknown","Home Office","Other","G7","160","155","57640","57460"
"In post","2022","Unknown","Home Office","Other","HEO","350","340","34100","35050"
"In post","2022","Unknown","Home Office","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Other","SEO","225","215","41270","41950"
"In post","2022","Unknown","Home Office","Other","Unknown","170","170","[c]","[c]"
"In post","2022","Unknown","Home Office","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Policy","EO","160","155","28510","28650"
"In post","2022","Unknown","Home Office","Policy","G6","280","275","69220","68720"
"In post","2022","Unknown","Home Office","Policy","G7","750","735","57410","57460"
"In post","2022","Unknown","Home Office","Policy","HEO","410","405","34570","35050"
"In post","2022","Unknown","Home Office","Policy","SCS level","125","125","87080","80590"
"In post","2022","Unknown","Home Office","Policy","SEO","645","630","41890","41950"
"In post","2022","Unknown","Home Office","Policy","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Project Delivery","AO","10","10","23470","21680"
"In post","2022","Unknown","Home Office","Project Delivery","EO","150","140","27580","28650"
"In post","2022","Unknown","Home Office","Project Delivery","G6","140","135","69430","68720"
"In post","2022","Unknown","Home Office","Project Delivery","G7","425","415","56250","57430"
"In post","2022","Unknown","Home Office","Project Delivery","HEO","380","370","33510","35050"
"In post","2022","Unknown","Home Office","Project Delivery","SCS level","30","30","89400","82800"
"In post","2022","Unknown","Home Office","Project Delivery","SEO","490","485","40370","41950"
"In post","2022","Unknown","Home Office","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Property","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Property","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Science and Engineering","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Science and Engineering","G6","25","25","68210","69020"
"In post","2022","Unknown","Home Office","Science and Engineering","G7","15","15","57530","57600"
"In post","2022","Unknown","Home Office","Science and Engineering","HEO","40","40","35910","36640"
"In post","2022","Unknown","Home Office","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Science and Engineering","SEO","20","20","42850","43120"
"In post","2022","Unknown","Home Office","Security","AA","80","75","20880","22460"
"In post","2022","Unknown","Home Office","Security","AO","65","60","24870","25630"
"In post","2022","Unknown","Home Office","Security","EO","65","65","28140","28670"
"In post","2022","Unknown","Home Office","Security","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Security","G7","25","25","55950","57430"
"In post","2022","Unknown","Home Office","Security","HEO","65","65","34210","35050"
"In post","2022","Unknown","Home Office","Security","SEO","40","40","41810","41970"
"In post","2022","Unknown","Home Office","Social Research","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Social Research","EO","40","40","32720","33650"
"In post","2022","Unknown","Home Office","Social Research","G6","10","10","70310","68720"
"In post","2022","Unknown","Home Office","Social Research","G7","40","40","59250","59430"
"In post","2022","Unknown","Home Office","Social Research","SEO","50","50","43180","43560"
"In post","2022","Unknown","Home Office","Statistics","AA","40","40","22020","22460"
"In post","2022","Unknown","Home Office","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Statistics","EO","30","30","29530","30100"
"In post","2022","Unknown","Home Office","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Statistics","G7","20","20","59390","59430"
"In post","2022","Unknown","Home Office","Statistics","HEO","20","20","35480","35490"
"In post","2022","Unknown","Home Office","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Statistics","SEO","20","20","44730","43950"
"In post","2022","Unknown","Ministry of Defence","Finance","AA","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Finance","AO","125","120","21730","21170"
"In post","2022","Unknown","Ministry of Defence","Finance","EO","570","550","27150","26670"
"In post","2022","Unknown","Ministry of Defence","Finance","G6","45","45","66430","64220"
"In post","2022","Unknown","Ministry of Defence","Finance","G7","145","140","55610","54540"
"In post","2022","Unknown","Ministry of Defence","Finance","HEO","750","740","33960","33300"
"In post","2022","Unknown","Ministry of Defence","Finance","SCS level","40","40","93520","84160"
"In post","2022","Unknown","Ministry of Defence","Finance","SEO","365","360","41790","40580"
"In post","2022","Unknown","Ministry of Defence","Finance","Unknown","20","20","43510","40000"
"In post","2022","Unknown","Ministry of Defence","Medicine","AA","65","60","19240","19010"
"In post","2022","Unknown","Ministry of Defence","Medicine","AO","260","240","23440","23280"
"In post","2022","Unknown","Ministry of Defence","Medicine","EO","260","230","32360","31530"
"In post","2022","Unknown","Ministry of Defence","Medicine","G6","285","235","84080","87080"
"In post","2022","Unknown","Ministry of Defence","Medicine","G7","160","135","66590","70530"
"In post","2022","Unknown","Ministry of Defence","Medicine","HEO","410","370","38230","39030"
"In post","2022","Unknown","Ministry of Defence","Medicine","SCS level","40","30","100800","101430"
"In post","2022","Unknown","Ministry of Defence","Medicine","SEO","170","150","44890","45840"
"In post","2022","Unknown","Ministry of Defence","Other","AA","1750","1670","19490","19050"
"In post","2022","Unknown","Ministry of Defence","Other","AO","4720","4490","21710","21380"
"In post","2022","Unknown","Ministry of Defence","Other","EO","2265","2215","28170","26670"
"In post","2022","Unknown","Ministry of Defence","Other","G6","20","20","66900","64220"
"In post","2022","Unknown","Ministry of Defence","Other","G7","130","125","58130","56360"
"In post","2022","Unknown","Ministry of Defence","Other","HEO","1405","1380","35990","33300"
"In post","2022","Unknown","Ministry of Defence","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Other","SEO","460","450","44700","40720"
"In post","2022","Unknown","Ministry of Defence","Other","Unknown","1785","1785","37470","34160"
