"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Social Research","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","G6/G7","Heterosexual / straight","50","45","53140","51210"
"In post","2022","Social Research","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","SEO/HEO","Heterosexual / straight","130","120","34710","34110"
"In post","2022","Social Research","South East (England)","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Social Research","South East (England)","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2022","Social Research","South East (England)","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Social Research","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Social Research","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Social Research","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Social Research","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","G6/G7","Heterosexual / straight","60","60","53830","51210"
"In post","2022","Social Research","Wales","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Social Research","Wales","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Social Research","Wales","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","Social Research","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","SEO/HEO","Heterosexual / straight","230","215","35930","38340"
"In post","2022","Social Research","Wales","SEO/HEO","LGBO","35","35","34660","33190"
"In post","2022","Social Research","Wales","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Social Research","Wales","SEO/HEO","Unknown","50","50","35620","38340"
"In post","2022","Social Research","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands (England)","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Social Research","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Statistics","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Statistics","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Statistics","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","AA/AO","Unknown","30","30","22660","22460"
"In post","2022","Statistics","London","EO","Heterosexual / straight","70","70","29860","30100"
"In post","2022","Statistics","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Statistics","London","EO","Unknown","25","25","[c]","[c]"
"In post","2022","Statistics","London","G6/G7","Heterosexual / straight","280","270","61420","61430"
"In post","2022","Statistics","London","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","Statistics","London","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2022","Statistics","London","G6/G7","Unknown","30","30","58530","58130"
"In post","2022","Statistics","London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Statistics","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","SEO/HEO","Heterosexual / straight","335","325","39970","40110"
"In post","2022","Statistics","London","SEO/HEO","LGBO","30","30","39020","37970"
"In post","2022","Statistics","London","SEO/HEO","Undeclared","35","35","39010","38020"
"In post","2022","Statistics","London","SEO/HEO","Unknown","70","70","39120","38100"
"In post","2022","Statistics","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North East (England)","G6/G7","Heterosexual / straight","40","40","55070","52150"
"In post","2022","Statistics","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North East (England)","SEO/HEO","Heterosexual / straight","40","40","34530","34290"
"In post","2022","Statistics","North East (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Statistics","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North East (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Statistics","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Statistics","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Statistics","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","SEO/HEO","Heterosexual / straight","70","70","35370","33370"
"In post","2022","Statistics","North West (England)","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Statistics","North West (England)","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Statistics","North West (England)","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Statistics","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Statistics","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Statistics","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Statistics","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Statistics","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Statistics","South East (England)","G6/G7","Heterosexual / straight","35","35","55960","53460"
"In post","2022","Statistics","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","G6/G7","Unknown","15","10","[c]","[c]"
"In post","2022","Statistics","South East (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Statistics","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","SEO/HEO","Heterosexual / straight","80","75","35680","36460"
"In post","2022","Statistics","South East (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Statistics","South East (England)","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Statistics","South East (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Statistics","South West (England)","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Statistics","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South West (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
