"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","London","Haringey and Islington","SEO","5","5","[c]","[c]"
"In post","2022","Asian","London","Haringey and Islington","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","London","Harrow and Hillingdon","AA","20","20","[c]","[c]"
"In post","2022","Asian","London","Harrow and Hillingdon","AO","205","185","25440","25630"
"In post","2022","Asian","London","Harrow and Hillingdon","EO","745","680","29260","29080"
"In post","2022","Asian","London","Harrow and Hillingdon","G6","5","5","[c]","[c]"
"In post","2022","Asian","London","Harrow and Hillingdon","G7","10","10","[c]","[c]"
"In post","2022","Asian","London","Harrow and Hillingdon","HEO","140","130","35540","35130"
"In post","2022","Asian","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Harrow and Hillingdon","SEO","50","50","42760","41970"
"In post","2022","Asian","London","Harrow and Hillingdon","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","AA","55","50","23080","22460"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","AO","165","145","26290","25110"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","EO","275","250","29870","29080"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","G7","15","15","[c]","[c]"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","HEO","95","90","35870","35200"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","SEO","40","40","42950","41970"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","AA","10","10","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","AO","40","35","32810","33550"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","EO","40","40","31220","31060"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","HEO","10","10","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","10","5","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","London","Lambeth","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Lambeth","AO","30","30","[c]","[c]"
"In post","2022","Asian","London","Lambeth","EO","145","135","32160","31880"
"In post","2022","Asian","London","Lambeth","G6","10","10","[c]","[c]"
"In post","2022","Asian","London","Lambeth","G7","35","35","56780","55930"
"In post","2022","Asian","London","Lambeth","HEO","80","80","37630","38000"
"In post","2022","Asian","London","Lambeth","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","London","Lambeth","SEO","50","50","43880","41350"
"In post","2022","Asian","London","Lambeth","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","AA","5","5","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","AO","15","15","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","EO","65","65","29910","29080"
"In post","2022","Asian","London","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","HEO","10","10","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","SEO","5","5","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","AO","10","10","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","EO","60","60","31250","31060"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","HEO","5","5","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Redbridge and Waltham Forest","AA","5","5","[c]","[c]"
"In post","2022","Asian","London","Redbridge and Waltham Forest","AO","170","150","24650","25110"
"In post","2022","Asian","London","Redbridge and Waltham Forest","EO","235","215","30750","31060"
"In post","2022","Asian","London","Redbridge and Waltham Forest","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Redbridge and Waltham Forest","G7","5","5","[c]","[c]"
"In post","2022","Asian","London","Redbridge and Waltham Forest","HEO","20","20","[c]","[c]"
"In post","2022","Asian","London","Redbridge and Waltham Forest","SEO","5","5","[c]","[c]"
"In post","2022","Asian","London","Redbridge and Waltham Forest","Unknown","30","25","[c]","[c]"
"In post","2022","Asian","London","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Tower Hamlets","AO","100","90","24100","23720"
"In post","2022","Asian","London","Tower Hamlets","EO","260","250","29180","29040"
"In post","2022","Asian","London","Tower Hamlets","G6","65","65","70230","67750"
"In post","2022","Asian","London","Tower Hamlets","G7","210","205","57570","56110"
"In post","2022","Asian","London","Tower Hamlets","HEO","195","190","35010","34260"
"In post","2022","Asian","London","Tower Hamlets","SCS level","35","35","94760","90610"
"In post","2022","Asian","London","Tower Hamlets","SEO","170","165","43250","42010"
"In post","2022","Asian","London","Tower Hamlets","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","AA","10","10","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","AO","60","55","28510","25110"
"In post","2022","Asian","London","Wandsworth","EO","20","20","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","HEO","5","5","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Westminster","AA","35","35","21630","21650"
"In post","2022","Asian","London","Westminster","AO","330","300","24850","24370"
"In post","2022","Asian","London","Westminster","EO","950","910","29140","28990"
"In post","2022","Asian","London","Westminster","G6","420","410","67720","66230"
"In post","2022","Asian","London","Westminster","G7","1315","1280","56030","54700"
"In post","2022","Asian","London","Westminster","HEO","1465","1445","35190","34710"
"In post","2022","Asian","London","Westminster","SCS level","165","160","86830","78760"
"In post","2022","Asian","London","Westminster","SEO","1100","1080","42400","41760"
"In post","2022","Asian","London","Westminster","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","EO","10","10","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","G7","5","5","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","HEO","5","5","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","AA","5","5","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","AO","30","20","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","EO","10","10","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","HEO","5","5","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","AO","5","5","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","EO","10","10","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","AO","15","15","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","EO","10","10","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","AO","15","15","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","EO","20","20","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","HEO","5","5","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Tyneside","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Tyneside","AO","150","135","21280","21260"
"In post","2022","Asian","North East (England)","Tyneside","EO","100","95","26600","26820"
"In post","2022","Asian","North East (England)","Tyneside","G6","5","5","[c]","[c]"
"In post","2022","Asian","North East (England)","Tyneside","G7","35","35","54840","55140"
"In post","2022","Asian","North East (England)","Tyneside","HEO","55","55","32910","33080"
"In post","2022","Asian","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Tyneside","SEO","60","60","40040","40520"
"In post","2022","Asian","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","AO","45","35","21090","21260"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","EO","65","60","27570","27570"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackpool","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackpool","AO","30","30","21260","21260"
