"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Disclosure Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Disclosure Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Licensing Agency","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Licensing Agency","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education and Skills Funding Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education and Skills Funding Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Forestry and Land Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Forestry and Land Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Forestry and Land Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Forestry and Land Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Actuary's Department","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Actuary's Department","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Internal Audit Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Legal Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Legal Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Legal Department","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Property Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Property Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Health and Safety Executive","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Health and Safety Executive","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","London","Female","30","[c]","37880","35070"
"Leaver CS","2022","Undeclared","Home Office","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Outside London","Male","45","[c]","29730","27370"
"Leaver CS","2022","Undeclared","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Outside London","Female","55","[c]","29600","26670"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Outside London","Male","130","[c]","33440","33300"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
