"Status","Year","Disability","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","No function","West Midlands (England)","Outside London","2005","[c]","27240","24830"
"New entrant CS","2022","Declared non-disabled","No function","Yorkshire and The Humber","Outside London","1985","[c]","27590","24800"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East Midlands (England)","Outside London","30","[c]","33860","32000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East of England","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","London","170","[c]","46110","42660"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North East (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North West (England)","Outside London","80","[c]","29670","24920"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Scotland","Outside London","55","[c]","35110","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South East (England)","Outside London","105","[c]","33520","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South West (England)","Outside London","610","[c]","32930","29230"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Wales","Outside London","55","[c]","45510","40180"
"New entrant CS","2022","Declared non-disabled","Project Delivery","West Midlands (England)","Outside London","50","[c]","36950","33080"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Outside London","30","[c]","37360","35680"
"New entrant CS","2022","Declared non-disabled","Property","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East of England","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","London","80","[c]","39150","34440"
"New entrant CS","2022","Declared non-disabled","Property","North East (England)","Outside London","80","[c]","25990","22010"
"New entrant CS","2022","Declared non-disabled","Property","North West (England)","Outside London","50","[c]","36210","29180"
"New entrant CS","2022","Declared non-disabled","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","South East (England)","Outside London","40","[c]","39020","36630"
"New entrant CS","2022","Declared non-disabled","Property","South West (England)","Outside London","75","[c]","28380","25670"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","West Midlands (England)","Outside London","50","[c]","38900","37300"
"New entrant CS","2022","Declared non-disabled","Property","Yorkshire and The Humber","Outside London","35","[c]","33440","33000"
"New entrant CS","2022","Declared non-disabled","Security","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","East of England","Outside London","35","[c]","30400","25200"
"New entrant CS","2022","Declared non-disabled","Security","London","London","70","[c]","34140","29970"
"New entrant CS","2022","Declared non-disabled","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Scotland","Outside London","65","[c]","29190","25000"
"New entrant CS","2022","Declared non-disabled","Security","South East (England)","Outside London","60","[c]","26270","25000"
"New entrant CS","2022","Declared non-disabled","Security","South West (England)","Outside London","45","[c]","27480","25000"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Yorkshire and The Humber","Outside London","45","[c]","29880","31990"
"New entrant CS","2022","Declared non-disabled","Unknown","East Midlands (England)","Outside London","95","[c]","26170","21260"
"New entrant CS","2022","Declared non-disabled","Unknown","East of England","Outside London","85","[c]","27850","25000"
"New entrant CS","2022","Declared non-disabled","Unknown","London","London","150","[c]","36470","36590"
"New entrant CS","2022","Declared non-disabled","Unknown","North East (England)","Outside London","120","[c]","26170","21260"
"New entrant CS","2022","Declared non-disabled","Unknown","North West (England)","Outside London","195","[c]","29000","25480"
"New entrant CS","2022","Declared non-disabled","Unknown","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Scotland","Outside London","1630","[c]","31420","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","South East (England)","Outside London","185","[c]","31200","26350"
"New entrant CS","2022","Declared non-disabled","Unknown","South West (England)","Outside London","145","[c]","28930","26350"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Wales","Outside London","320","[c]","33780","29430"
"New entrant CS","2022","Declared non-disabled","Unknown","West Midlands (England)","Outside London","110","[c]","29230","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","Outside London","185","[c]","29510","26350"
"New entrant CS","2022","Undeclared","Analysis","London","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","North West (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","East Midlands (England)","Outside London","90","[c]","25680","24690"
"New entrant CS","2022","Undeclared","No function","East of England","Outside London","60","[c]","27680","27570"
"New entrant CS","2022","Undeclared","No function","London","London","310","[c]","34750","32320"
"New entrant CS","2022","Undeclared","No function","North East (England)","Outside London","100","[c]","26470","24090"
"New entrant CS","2022","Undeclared","No function","North West (England)","Outside London","160","[c]","25760","23170"
"New entrant CS","2022","Undeclared","No function","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Scotland","Outside London","45","[c]","26660","27570"
"New entrant CS","2022","Undeclared","No function","South East (England)","Outside London","110","[c]","27540","26130"
"New entrant CS","2022","Undeclared","No function","South West (England)","Outside London","65","[c]","27490","26590"
"New entrant CS","2022","Undeclared","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Wales","Outside London","90","[c]","25540","23170"
"New entrant CS","2022","Undeclared","No function","West Midlands (England)","Outside London","105","[c]","28490","27570"
"New entrant CS","2022","Undeclared","No function","Yorkshire and The Humber","Outside London","75","[c]","27470","26310"
"New entrant CS","2022","Undeclared","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","South West (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","North West (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Scotland","Outside London","65","[c]","30060","27230"
"New entrant CS","2022","Undeclared","Unknown","South East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","London","London","205","[c]","37910","33310"
"New entrant CS","2022","Unknown","Analysis","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","North West (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","South East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Wales","Outside London","70","[c]","31510","30710"
"New entrant CS","2022","Unknown","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","London","150","[c]","58630","61710"
"New entrant CS","2022","Unknown","Commercial","North East (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","North West (England)","Outside London","55","[c]","47590","37300"
"New entrant CS","2022","Unknown","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","South East (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","South West (England)","Outside London","55","[c]","39670","32500"
"New entrant CS","2022","Unknown","Commercial","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","West Midlands (England)","Outside London","40","[c]","54890","61710"
"New entrant CS","2022","Unknown","Commercial","Yorkshire and The Humber","Outside London","100","[c]","47750","36820"
"New entrant CS","2022","Unknown","Communications","East Midlands (England)","Outside London","85","[c]","26380","26590"
"New entrant CS","2022","Unknown","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","London","240","[c]","35990","34260"
"New entrant CS","2022","Unknown","Communications","North East (England)","Outside London","45","[c]","28230","26590"
"New entrant CS","2022","Unknown","Communications","North West (England)","Outside London","80","[c]","28520","26590"
"New entrant CS","2022","Unknown","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Wales","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","West Midlands (England)","Outside London","115","[c]","26140","26590"
"New entrant CS","2022","Unknown","Communications","Yorkshire and The Humber","Outside London","60","[c]","30380","26590"
"New entrant CS","2022","Unknown","Counter Fraud","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","East of England","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","London","75","[c]","31800","30750"
"New entrant CS","2022","Unknown","Counter Fraud","North East (England)","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","North West (England)","Outside London","70","[c]","26970","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Scotland","Outside London","40","[c]","27370","26590"
"New entrant CS","2022","Unknown","Counter Fraud","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Wales","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Yorkshire and The Humber","Outside London","50","[c]","25910","26590"
"New entrant CS","2022","Unknown","Debt","East Midlands (England)","Outside London","30","[c]","21250","21250"
"New entrant CS","2022","Unknown","Debt","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","North East (England)","Outside London","45","[c]","21980","21250"
"New entrant CS","2022","Unknown","Debt","North West (England)","Outside London","45","[c]","21370","21250"
"New entrant CS","2022","Unknown","Debt","Scotland","Outside London","55","[c]","21370","21250"
"New entrant CS","2022","Unknown","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Wales","Outside London","30","[c]","21250","21250"
"New entrant CS","2022","Unknown","Debt","West Midlands (England)","Outside London","60","[c]","21430","21250"
"New entrant CS","2022","Unknown","Debt","Yorkshire and The Humber","Outside London","50","[c]","21590","21250"
"New entrant CS","2022","Unknown","Digital, Data & Technology","East Midlands (England)","Outside London","35","[c]","33600","33210"
"New entrant CS","2022","Unknown","Digital, Data & Technology","East of England","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","London","London","275","[c]","42690","37930"
"New entrant CS","2022","Unknown","Digital, Data & Technology","North East (England)","Outside London","50","[c]","35700","33080"
"New entrant CS","2022","Unknown","Digital, Data & Technology","North West (England)","Outside London","145","[c]","36130","33080"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","South East (England)","Outside London","50","[c]","38170","33000"
"New entrant CS","2022","Unknown","Digital, Data & Technology","South West (England)","Outside London","115","[c]","34110","33000"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Wales","Outside London","60","[c]","35830","33740"
"New entrant CS","2022","Unknown","Digital, Data & Technology","West Midlands (England)","Outside London","85","[c]","36820","36050"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","Outside London","70","[c]","35580","34920"
"New entrant CS","2022","Unknown","Finance","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","London","120","[c]","42570","40650"
"New entrant CS","2022","Unknown","Finance","North East (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","North West (England)","Outside London","45","[c]","33670","29360"
"New entrant CS","2022","Unknown","Finance","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","South East (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","South West (England)","Outside London","40","[c]","29390","28560"
"New entrant CS","2022","Unknown","Finance","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Wales","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","West Midlands (England)","Outside London","60","[c]","34640","29360"
