"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Security","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Inner London - West","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Corporate Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Corporate Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Corporate Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data and Technology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
