"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Cabinet Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
