"Status","Year","Disability","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Birmingham","Outside London","30","[c]","43790","39900"
"New entrant CS","2022","Declared non-disabled","Property","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Brent","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Croydon","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Durham","Outside London","60","[c]","22790","22010"
"New entrant CS","2022","Declared non-disabled","Property","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Leeds","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Manchester","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","North Yorkshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Nottingham","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Plymouth","Outside London","35","[c]","23950","22010"
"New entrant CS","2022","Declared non-disabled","Property","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Sefton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Swansea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Tower Hamlets","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Tyneside","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Walsall","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","West Surrey","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Westminster","London","40","[c]","44920","41750"
"New entrant CS","2022","Declared non-disabled","Property","Wiltshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Berkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Birmingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Cambridgeshire CC","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","East Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Glasgow City","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Lincolnshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Plymouth","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Portsmouth","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","South Hampshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Tower Hamlets","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Westminster","London","45","[c]","34420","31590"
"New entrant CS","2022","Declared non-disabled","Security","Wiltshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","York","Outside London","30","[c]","30540","32000"
"New entrant CS","2022","Declared non-disabled","Unknown","Aberdeen City and Aberdeenshire","Outside London","60","[c]","30670","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Angus and Dundee City","Outside London","275","[c]","25590","25160"
"New entrant CS","2022","Declared non-disabled","Unknown","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Barnsley, Doncaster and Rotherham","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Belfast","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Berkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Birmingham","Outside London","35","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Blackpool","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Bradford","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Bromley","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Buckinghamshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Cardiff and Vale of Glamorgan","Outside London","180","[c]","34190","30320"
"New entrant CS","2022","Declared non-disabled","Unknown","Central Bedfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Central Hampshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Central Valleys","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Cheshire East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","City of Edinburgh","Outside London","565","[c]","34520","31540"
"New entrant CS","2022","Declared non-disabled","Unknown","Clackmannanshire and Fife","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Conwy and Denbighshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Croydon","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Devon CC","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Dorset","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Dudley","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Riding of Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Essex Thames Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Falkirk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Flintshire and Wrexham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Glasgow City","Outside London","560","[c]","32130","27940"
"New entrant CS","2022","Declared non-disabled","Unknown","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
