"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Student Awards Agency for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Submarine Delivery Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Health Security Agency","AA/AO","50","[c]","22360","22350"
"New entrant CS","2022","Asian","UK Health Security Agency","EO","70","[c]","25880","26880"
"New entrant CS","2022","Asian","UK Health Security Agency","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Health Security Agency","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Health Security Agency","SEO/HEO","90","[c]","34540","32560"
"New entrant CS","2022","Asian","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","AA/AO","30","[c]","20190","19860"
"New entrant CS","2022","Asian","UK Statistics Authority","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Valuation Office Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Valuation Office Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Revenue Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Revenue Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wilton Park","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Prosecution Service","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Prosecution Service","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Crown Prosecution Service","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Equipment and Support","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Science and Technology Laboratory","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","30","[c]","36000","33570"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","45","[c]","33870","32890"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
