"Status","Year","Function_of_post","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","20","15","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Department for International Trade","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","115","110","48810","42890"
"In post","2022","Commercial","Department for Transport (excl. agencies)","Department for Transport","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Transport (excl. agencies)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport (excl. agencies)","Department for Transport","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","165","160","51540","53360"
"In post","2022","Commercial","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","25","25","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","100","100","46050","40650"
"In post","2022","Commercial","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","120","110","33540","30730"
"In post","2022","Commercial","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","40","35","29710","26780"
"In post","2022","Commercial","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","30","30","37340","38650"
"In post","2022","Commercial","Driver and Vehicle Standards Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Driver and Vehicle Standards Agency","Department for Transport","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Estyn","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Estyn","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Estyn","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","FCDO Services","Foreign, Commonwealth and Development Office","Heterosexual / straight","70","70","47250","43350"
"In post","2022","Commercial","FCDO Services","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","FCDO Services","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","Food Standards Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Heterosexual / straight","35","35","39740","39630"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Government Actuary's Department","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Government Internal Audit Agency","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Government Internal Audit Agency","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","40","35","40880","39330"
"In post","2022","Commercial","Health and Safety Executive","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Health and Safety Executive","Department for Work and Pensions","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Health and Safety Executive","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","HM Land Registry","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","90","85","37490","33370"
"In post","2022","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","45","40","37910","36810"
"In post","2022","Commercial","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury (excl. agencies)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Institute for Apprenticeships and Technical Education","Department for Education","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Institute for Apprenticeships and Technical Education","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Maritime and Coastguard Agency","Department for Transport","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Commercial","Maritime and Coastguard Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Maritime and Coastguard Agency","Department for Transport","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Met Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","170","165","44620","45150"
"In post","2022","Commercial","Met Office","Department for Business, Energy and Industrial Strategy","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Met Office","Department for Business, Energy and Industrial Strategy","Undeclared","25","20","[c]","[c]"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","725","700","36240","34800"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","30","30","34810","33300"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","100","95","38600","40000"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","80","75","33010","33000"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","185","185","36140","36050"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","15","15","[c]","[c]"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","35","30","31330","34260"
"In post","2022","Commercial","National Crime Agency","National Crime Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","National Crime Agency","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Crime Agency","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Crime Agency","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Savings and Investments","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
