"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Department of Health and Social Care","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","AA/AO","10","[c]","23050","23780"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","EO","55","[c]","26810","26880"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","G6/G7","95","[c]","58200","53360"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","SCS level","25","[c]","101560","95140"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","SEO/HEO","120","[c]","36520","36550"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","SEO/HEO","15","[c]","36000","36330"
"New entrant CS","2022","40-49","Department of Health and Social Care","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","SEO/HEO","15","[c]","36100","37450"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","SEO/HEO","15","[c]","34520","34000"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","West Midlands (England)","G6/G7","10","[c]","54640","51300"
"New entrant CS","2022","40-49","Department of Health and Social Care","West Midlands (England)","SEO/HEO","20","[c]","33940","34890"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","EO","15","[c]","23900","23690"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","G6/G7","40","[c]","55780","54340"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","SEO/HEO","50","[c]","33700","32790"
"New entrant CS","2022","40-49","Estyn","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East Midlands (England)","AA/AO","10","[c]","22600","22600"
"New entrant CS","2022","40-49","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North West (England)","AA/AO","10","[c]","22600","22600"
"New entrant CS","2022","40-49","HM Land Registry","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","South West (England)","AA/AO","10","[c]","22600","22600"
"New entrant CS","2022","40-49","HM Land Registry","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East Midlands (England)","AA/AO","20","[c]","21250","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","East Midlands (England)","EO","40","[c]","26460","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East Midlands (England)","SEO/HEO","25","[c]","33890","33080"
"New entrant CS","2022","40-49","HM Revenue and Customs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","EO","40","[c]","30740","30750"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","G6/G7","10","[c]","59350","58600"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","SEO/HEO","50","[c]","39360","37610"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","North East (England)","AA/AO","115","[c]","21420","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","North East (England)","EO","45","[c]","26470","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","North East (England)","SEO/HEO","35","[c]","33840","33080"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","AA/AO","145","[c]","21250","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","EO","60","[c]","26470","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","SEO/HEO","55","[c]","34860","33080"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","AA/AO","25","[c]","21250","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","EO","20","[c]","26600","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","SEO/HEO","25","[c]","34510","33080"
"New entrant CS","2022","40-49","HM Revenue and Customs","Scotland","AA/AO","75","[c]","21250","21250"
