"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Debt","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Outside London","AA/AO","40","[c]","21410","21250"
"New entrant CS","2022","Black","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","London","SEO/HEO","40","[c]","38120","40070"
"New entrant CS","2022","Black","Digital, Data & Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Outside London","SEO/HEO","55","[c]","34610","33370"
"New entrant CS","2022","Black","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","London","AA/AO","150","[c]","25830","25110"
"New entrant CS","2022","Black","No function","London","EO","330","[c]","29860","31060"
"New entrant CS","2022","Black","No function","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","London","SEO/HEO","170","[c]","36310","34680"
"New entrant CS","2022","Black","No function","London","Unknown","275","[c]","32410","30200"
"New entrant CS","2022","Black","No function","Outside London","AA/AO","345","[c]","22380","21260"
"New entrant CS","2022","Black","No function","Outside London","EO","265","[c]","27110","27570"
"New entrant CS","2022","Black","No function","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Outside London","SEO/HEO","115","[c]","34720","33080"
"New entrant CS","2022","Black","No function","Outside London","Unknown","185","[c]","26980","24800"
"New entrant CS","2022","Black","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Outside London","AA/AO","35","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
