"Status","Year","Ethnicity","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Merseyside","Male","Unknown","20","15","[c]","[c]"
"In post","2022","Asian","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Female","Heterosexual / straight","30","30","32890","29290"
"In post","2022","Asian","North Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Male","Heterosexual / straight","30","30","33090","27570"
"In post","2022","Asian","North Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","185","170","28890","26820"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Female","Unknown","30","25","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","190","185","31980","27570"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Male","Unknown","15","10","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Female","Heterosexual / straight","385","340","29890","31060"
"In post","2022","Asian","Outer London - East and North East","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Female","Undeclared","40","30","28070","30200"
"In post","2022","Asian","Outer London - East and North East","Female","Unknown","85","65","28940","30010"
"In post","2022","Asian","Outer London - East and North East","Male","Heterosexual / straight","265","260","30810","31060"
"In post","2022","Asian","Outer London - East and North East","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Male","Unknown","30","30","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - South","Female","Heterosexual / straight","970","890","34790","31060"
"In post","2022","Asian","Outer London - South","Female","LGBO","15","10","[c]","[c]"
"In post","2022","Asian","Outer London - South","Female","Undeclared","105","95","31480","29080"
"In post","2022","Asian","Outer London - South","Female","Unknown","70","60","34290","31880"
"In post","2022","Asian","Outer London - South","Male","Heterosexual / straight","630","620","37740","35050"
"In post","2022","Asian","Outer London - South","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Outer London - South","Male","Undeclared","50","50","34750","31090"
"In post","2022","Asian","Outer London - South","Male","Unknown","40","40","37720","37890"
"In post","2022","Asian","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","Female","Heterosexual / straight","1285","1155","31600","30150"
"In post","2022","Asian","Outer London - West and North West","Female","LGBO","35","30","29090","30010"
"In post","2022","Asian","Outer London - West and North West","Female","Undeclared","145","130","30470","29080"
"In post","2022","Asian","Outer London - West and North West","Female","Unknown","145","125","36360","31060"
"In post","2022","Asian","Outer London - West and North West","Male","Heterosexual / straight","875","840","32120","29260"
"In post","2022","Asian","Outer London - West and North West","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","Male","Undeclared","60","55","30970","30330"
"In post","2022","Asian","Outer London - West and North West","Male","Unknown","55","55","36040","31060"
"In post","2022","Asian","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Female","Heterosexual / straight","65","65","42930","34770"
"In post","2022","Asian","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Male","Heterosexual / straight","80","80","45310","39640"
"In post","2022","Asian","Overseas","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Overseas","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Overseas","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Female","Heterosexual / straight","140","135","32760","27570"
"In post","2022","Asian","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Male","Heterosexual / straight","145","140","34570","29670"
"In post","2022","Asian","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Female","Heterosexual / straight","220","200","28370","25040"
"In post","2022","Asian","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Male","Heterosexual / straight","200","195","31120","26160"
"In post","2022","Asian","South Yorkshire","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Male","Undeclared","10","5","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Male","Unknown","15","10","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Female","Heterosexual / straight","180","165","30760","28350"
"In post","2022","Asian","Surrey, East and West Sussex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Male","Heterosexual / straight","140","135","31260","28350"
"In post","2022","Asian","Surrey, East and West Sussex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Female","Heterosexual / straight","50","45","26530","25500"
"In post","2022","Asian","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Male","Heterosexual / straight","65","55","29320","25610"
"In post","2022","Asian","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Female","Heterosexual / straight","85","75","29790","30330"
"In post","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Asian","Unknown","Male","Heterosexual / straight","40","35","31420","31060"
"In post","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
