"Status","Year","Age","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Counter Fraud","Department for Work and Pensions (excl. agencies)","650","645","26540","27570"
"In post","2022","20-29","Counter Fraud","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Food Standards Agency","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","HM Revenue and Customs (excl. agencies)","1275","1265","30600","26820"
"In post","2022","20-29","Counter Fraud","Serious Fraud Office","30","30","31560","33100"
"In post","2022","20-29","Counter Fraud","The Insolvency Service","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Department for Work and Pensions (excl. agencies)","300","290","21870","21260"
"In post","2022","20-29","Debt","HM Revenue and Customs (excl. agencies)","985","950","22310","21250"
"In post","2022","20-29","Debt","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","230","230","41790","37300"
"In post","2022","20-29","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","15","15","26570","25460"
"In post","2022","20-29","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Companies House","35","35","31770","32640"
"In post","2022","20-29","Digital, Data & Technology","Competition and Markets Authority","15","15","47080","42290"
"In post","2022","20-29","Digital, Data & Technology","Crown Commercial Service","25","25","33990","30420"
"In post","2022","20-29","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Crown Prosecution Service","20","20","28730","26970"
"In post","2022","20-29","Digital, Data & Technology","Defence Equipment and Support","60","60","27140","27200"
"In post","2022","20-29","Digital, Data & Technology","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","25","25","34040","27690"
"In post","2022","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","175","170","36230","33300"
"In post","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","85","85","33930","29180"
"In post","2022","20-29","Digital, Data & Technology","Department for International Trade","50","50","38100","35050"
"In post","2022","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","25","25","43530","40050"
"In post","2022","20-29","Digital, Data & Technology","Department for Transport (excl. agencies)","10","10","31520","32720"
"In post","2022","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","390","390","35670","31990"
"In post","2022","20-29","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","80","80","37490","32790"
"In post","2022","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","85","85","31290","26470"
"In post","2022","20-29","Digital, Data & Technology","Driver and Vehicle Standards Agency","40","40","30200","30730"
"In post","2022","20-29","Digital, Data & Technology","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","FCDO Services","20","20","31870","31280"
"In post","2022","20-29","Digital, Data & Technology","Food Standards Agency","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","30","30","32580","33930"
"In post","2022","20-29","Digital, Data & Technology","Health and Safety Executive","10","10","29300","26370"
"In post","2022","20-29","Digital, Data & Technology","HM Courts and Tribunals Service","60","60","34590","34260"
"In post","2022","20-29","Digital, Data & Technology","HM Land Registry","120","120","30400","30180"
"In post","2022","20-29","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","530","525","34610","33370"
"In post","2022","20-29","Digital, Data & Technology","HM Treasury (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Intellectual Property Office","30","30","33330","32210"
"In post","2022","20-29","Digital, Data & Technology","Maritime and Coastguard Agency","25","25","32690","31130"
"In post","2022","20-29","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","20","20","31570","27400"
"In post","2022","20-29","Digital, Data & Technology","Met Office","250","250","27470","28790"
"In post","2022","20-29","Digital, Data & Technology","Ministry of Defence (excl. agencies)","300","295","28830","26670"
"In post","2022","20-29","Digital, Data & Technology","Ministry of Justice (excl. agencies)","100","100","39330","36050"
"In post","2022","20-29","Digital, Data & Technology","National Crime Agency","45","45","32980","32260"
"In post","2022","20-29","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Office of Gas and Electricity Markets","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Registers of Scotland","15","15","30990","30840"
"In post","2022","20-29","Digital, Data & Technology","Scottish Courts and Tribunals Service","15","15","30120","30450"
"In post","2022","20-29","Digital, Data & Technology","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Serious Fraud Office","15","15","35660","35290"
"In post","2022","20-29","Digital, Data & Technology","Submarine Delivery Agency","10","10","28750","28050"
"In post","2022","20-29","Digital, Data & Technology","The Insolvency Service","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","The National Archives","20","15","29690","30000"
"In post","2022","20-29","Digital, Data & Technology","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","UK Health Security Agency","20","20","30580","28590"
"In post","2022","20-29","Digital, Data & Technology","UK Hydrographic Office","20","20","32420","33290"
"In post","2022","20-29","Digital, Data & Technology","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","UK Statistics Authority","120","115","31300","30210"
"In post","2022","20-29","Digital, Data & Technology","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Valuation Office Agency","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Water Services Regulation Authority","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Cabinet Office (excl. agencies)","30","30","35660","34550"
"In post","2022","20-29","Finance","Centre for Environment, Fisheries and Aquaculture Science","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Companies House","10","10","28290","20100"
"In post","2022","20-29","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Crown Prosecution Service","20","20","25270","25480"
"In post","2022","20-29","Finance","Defence Equipment and Support","120","120","24240","25000"
"In post","2022","20-29","Finance","Defence Science and Technology Laboratory","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","20","20","47190","48890"
"In post","2022","20-29","Finance","Department for Digital, Culture, Media and Sport","20","20","43870","43970"
"In post","2022","20-29","Finance","Department for Education (excl. agencies)","95","95","33800","29360"
"In post","2022","20-29","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","45","45","30790","29180"
"In post","2022","20-29","Finance","Department for International Trade","15","15","41650","39780"
"In post","2022","20-29","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","15","15","45100","53130"
"In post","2022","20-29","Finance","Department for Transport (excl. agencies)","25","25","44620","42470"
"In post","2022","20-29","Finance","Department for Work and Pensions (excl. agencies)","170","165","33030","31990"
"In post","2022","20-29","Finance","Department of Health and Social Care (excl. agencies)","170","165","35300","32790"
"In post","2022","20-29","Finance","Driver and Vehicle Licensing Agency","10","10","25690","26130"
"In post","2022","20-29","Finance","Driver and Vehicle Standards Agency","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Education and Skills Funding Agency","150","150","33400","30090"
"In post","2022","20-29","Finance","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","FCDO Services","15","15","28130","26100"
"In post","2022","20-29","Finance","Food Standards Agency","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","45","45","39780","38600"
"In post","2022","20-29","Finance","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Government Legal Department","10","10","27840","26950"
"In post","2022","20-29","Finance","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","HM Courts and Tribunals Service","10","10","[c]","[c]"
"In post","2022","20-29","Finance","HM Land Registry","5","5","[c]","[c]"
"In post","2022","20-29","Finance","HM Revenue and Customs (excl. agencies)","340","325","28880","21670"
"In post","2022","20-29","Finance","HM Treasury (excl. agencies)","30","30","40190","33890"
"In post","2022","20-29","Finance","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Maritime and Coastguard Agency","10","10","27810","26450"
"In post","2022","20-29","Finance","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Ministry of Defence (excl. agencies)","185","185","33850","33000"
"In post","2022","20-29","Finance","Ministry of Justice (excl. agencies)","45","45","38170","36050"
"In post","2022","20-29","Finance","National Crime Agency","10","10","[c]","[c]"
"In post","2022","20-29","Finance","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Registers of Scotland","10","10","[c]","[c]"
