"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Education and Skills Funding Agency","Coventry","EO","EO","10","[c]","25000","25000"
"New entrant CS","2022","Education and Skills Funding Agency","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Coventry","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Coventry","SEO/HEO","HEO","15","[c]","29570","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Coventry","SEO/HEO","SEO","10","[c]","36950","36500"
"New entrant CS","2022","Education and Skills Funding Agency","Croydon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Darlington","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Leeds","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","SEO/HEO","HEO","15","[c]","29360","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Sheffield","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Sheffield","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Sheffield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Sheffield","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Sheffield","SEO/HEO","SEO","15","[c]","36930","36500"
"New entrant CS","2022","Education and Skills Funding Agency","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Westminster","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Westminster","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Aberdeen City and Aberdeenshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Angus and Dundee City","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Angus and Dundee City","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Angus and Dundee City","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Angus and Dundee City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Glasgow City","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Glasgow City","G6/G7","G6","15","[c]","65280","65280"
"New entrant CS","2022","Education Scotland","Glasgow City","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Glasgow City","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","West Lothian","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","West Lothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","West Lothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","West Lothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Central Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Conwy and Denbighshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Gwent Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Monmouthshire and Newport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","South West Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Ards and North Down","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Armagh City, Banbridge and Craigavon","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Armagh City, Banbridge and Craigavon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Barnet","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Barnet","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Belfast","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bradford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Breckland and South Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Brent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bridgend and Neath Port Talbot","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bristol, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bromley","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Buckinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Causeway Coast and Glens","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Causeway Coast and Glens","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Causeway Coast and Glens","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Central Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Central Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cheshire East","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Coventry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Dorset","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Dorset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Dudley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Durham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Riding of Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Riding of Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Riding of Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Riding of Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Sussex CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Sussex CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Enfield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Essex Thames Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Fermanagh and Omagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Flintshire and Wrexham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Gloucestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Gloucestershire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester South East","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester South West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester South West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Gwent Valleys","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Gwent Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Heart of Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Hertfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Kingston upon Hull, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Lancaster and Wyre","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Leicestershire CC and Rutland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Leicestershire CC and Rutland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Lisburn and Castlereagh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Lisburn and Castlereagh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Luton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Mid and East Antrim","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Mid Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Mid Ulster","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Monmouthshire and Newport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North and North East Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North and North East Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North Yorkshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Shetland Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Somerset CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Somerset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South and West Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Southend-on-Sea","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Staffordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Stoke-on-Trent","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Suffolk CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Swansea","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Thurrock","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Torbay","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Warwickshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Warwickshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Warwickshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Westminster","SEO/HEO","HEO","10","[c]","32350","32350"
"New entrant CS","2022","Food Standards Agency","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Wiltshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Worcestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","York","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","York","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","EO","EO","25","[c]","27380","27230"
"New entrant CS","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","20","[c]","31830","31540"
"New entrant CS","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Angus and Dundee City","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Angus and Dundee City","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","South Ayrshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","South Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Camden and City of London","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Camden and City of London","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Camden and City of London","SEO/HEO","HEO","10","[c]","34790","31980"
"New entrant CS","2022","Government Actuary's Department","Camden and City of London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Blackpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Tyneside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Croydon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Croydon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Leeds","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Leeds","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Westminster","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Westminster","EO","EO","125","[c]","27470","26950"
"New entrant CS","2022","Government Legal Department","Westminster","G6/G7","G6","20","[c]","65130","63730"
"New entrant CS","2022","Government Legal Department","Westminster","G6/G7","G7","100","[c]","50530","50500"
