"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Statistics","SEO/HEO","Male","280","280","36080","35590"
"In post","2022","20-29","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Tax","AA/AO","Female","700","660","21270","21250"
"In post","2022","20-29","Tax","AA/AO","Male","695","670","21270","21250"
"In post","2022","20-29","Tax","EO","Female","685","680","26690","26590"
"In post","2022","20-29","Tax","EO","Male","730","730","26780","26590"
"In post","2022","20-29","Tax","G6/G7","Female","120","120","56710","55210"
"In post","2022","20-29","Tax","G6/G7","Male","140","140","56850","55210"
"In post","2022","20-29","Tax","SEO/HEO","Female","540","535","34310","33370"
"In post","2022","20-29","Tax","SEO/HEO","Male","585","585","34420","33370"
"In post","2022","20-29","Unknown","AA/AO","Female","775","745","22450","21260"
"In post","2022","20-29","Unknown","AA/AO","Male","740","725","22430","21250"
"In post","2022","20-29","Unknown","EO","Female","1060","1055","27480","27230"
"In post","2022","20-29","Unknown","EO","Male","755","755","27490","27230"
"In post","2022","20-29","Unknown","G6/G7","Female","395","395","56330","54700"
"In post","2022","20-29","Unknown","G6/G7","Male","340","340","56930","54700"
"In post","2022","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","SEO/HEO","Female","2300","2290","33180","32000"
"In post","2022","20-29","Unknown","SEO/HEO","Male","1680","1675","33720","33080"
"In post","2022","20-29","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinarian","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","30-39","Commercial","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","30-39","Commercial","EO","Female","130","115","26270","26350"
"In post","2022","30-39","Commercial","EO","Male","55","55","26270","26170"
"In post","2022","30-39","Commercial","G6/G7","Female","130","125","53590","53360"
"In post","2022","30-39","Commercial","G6/G7","Male","140","140","55030","53360"
"In post","2022","30-39","Commercial","SCS level","Female","15","15","[c]","[c]"
"In post","2022","30-39","Commercial","SCS level","Male","10","10","[c]","[c]"
"In post","2022","30-39","Commercial","SEO/HEO","Female","535","505","36470","36520"
"In post","2022","30-39","Commercial","SEO/HEO","Male","415","415","36960","37350"
"In post","2022","30-39","Commercial","Unknown","Female","25","25","[c]","[c]"
"In post","2022","30-39","Commercial","Unknown","Male","35","35","38890","38240"
"In post","2022","30-39","Communications","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","30-39","Communications","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","30-39","Communications","EO","Female","65","60","27300","26670"
"In post","2022","30-39","Communications","EO","Male","30","30","27340","27020"
"In post","2022","30-39","Communications","G6/G7","Female","240","230","57870","57430"
"In post","2022","30-39","Communications","G6/G7","Male","135","135","58310","57430"
"In post","2022","30-39","Communications","SCS level","Female","5","5","[c]","[c]"
"In post","2022","30-39","Communications","SCS level","Male","10","10","[c]","[c]"
"In post","2022","30-39","Communications","SEO/HEO","Female","415","395","37950","38000"
"In post","2022","30-39","Communications","SEO/HEO","Male","255","255","38400","38180"
"In post","2022","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","EO","Female","5","5","[c]","[c]"
"In post","2022","30-39","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","30-39","Corporate Finance","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","30-39","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","30-39","Corporate Finance","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","AA/AO","Female","115","95","22320","21260"
"In post","2022","30-39","Counter Fraud","AA/AO","Male","65","60","22540","21430"
"In post","2022","30-39","Counter Fraud","EO","Female","315","285","27700","27570"
"In post","2022","30-39","Counter Fraud","EO","Male","175","170","28030","27570"
"In post","2022","30-39","Counter Fraud","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","SEO/HEO","Female","105","100","34230","31990"
"In post","2022","30-39","Counter Fraud","SEO/HEO","Male","95","95","34710","33100"
"In post","2022","30-39","Digital, Data and Technology","AA/AO","Female","65","60","21500","21250"
"In post","2022","30-39","Digital, Data and Technology","AA/AO","Male","65","65","22130","21460"
"In post","2022","30-39","Digital, Data and Technology","EO","Female","215","205","26930","26670"
"In post","2022","30-39","Digital, Data and Technology","EO","Male","440","435","27650","27130"
"In post","2022","30-39","Digital, Data and Technology","G6/G7","Female","515","500","56270","54750"
"In post","2022","30-39","Digital, Data and Technology","G6/G7","Male","855","850","58240","56080"
"In post","2022","30-39","Digital, Data and Technology","SCS level","Female","15","15","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","SCS level","Male","20","20","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","SEO/HEO","Female","880","845","36720","36500"
"In post","2022","30-39","Digital, Data and Technology","SEO/HEO","Male","1575","1565","37800","37450"
"In post","2022","30-39","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Unknown","Male","5","5","[c]","[c]"
"In post","2022","30-39","Economics","EO","Female","5","5","[c]","[c]"
"In post","2022","30-39","Economics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","G6/G7","Female","150","140","60300","57970"
"In post","2022","30-39","Economics","G6/G7","Male","230","230","59700","57940"
"In post","2022","30-39","Economics","SCS level","Female","15","10","[c]","[c]"
"In post","2022","30-39","Economics","SCS level","Male","15","15","[c]","[c]"
"In post","2022","30-39","Economics","SEO/HEO","Female","35","35","38010","38160"
"In post","2022","30-39","Economics","SEO/HEO","Male","55","55","37790","38310"
"In post","2022","30-39","Finance","AA/AO","Female","100","90","21820","21250"
"In post","2022","30-39","Finance","AA/AO","Male","45","40","21670","21300"
"In post","2022","30-39","Finance","EO","Female","245","225","26820","26670"
"In post","2022","30-39","Finance","EO","Male","140","140","26830","26670"
"In post","2022","30-39","Finance","G6/G7","Female","320","305","57840","56020"
"In post","2022","30-39","Finance","G6/G7","Male","340","335","58340","56500"
"In post","2022","30-39","Finance","SCS level","Female","20","20","[c]","[c]"
"In post","2022","30-39","Finance","SCS level","Male","35","35","78300","74800"
"In post","2022","30-39","Finance","SEO/HEO","Female","690","650","37160","36400"
"In post","2022","30-39","Finance","SEO/HEO","Male","530","530","37520","37000"
"In post","2022","30-39","Finance","Unknown","Female","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","30-39","Geography","EO","Female","10","10","[c]","[c]"
"In post","2022","30-39","Geography","EO","Male","15","15","[c]","[c]"
"In post","2022","30-39","Geography","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","30-39","Geography","SEO/HEO","Male","45","45","34640","33290"
"In post","2022","30-39","Human Resources","AA/AO","Female","170","145","21930","21250"
"In post","2022","30-39","Human Resources","AA/AO","Male","70","70","22170","21250"
"In post","2022","30-39","Human Resources","EO","Female","285","265","26870","26670"
"In post","2022","30-39","Human Resources","EO","Male","110","110","27160","26820"
"In post","2022","30-39","Human Resources","G6/G7","Female","300","290","57760","55680"
"In post","2022","30-39","Human Resources","G6/G7","Male","145","145","57070","56000"
"In post","2022","30-39","Human Resources","SCS level","Female","25","25","[c]","[c]"
"In post","2022","30-39","Human Resources","SCS level","Male","10","10","[c]","[c]"
"In post","2022","30-39","Human Resources","SEO/HEO","Female","715","680","35860","35050"
"In post","2022","30-39","Human Resources","SEO/HEO","Male","310","310","36250","36050"
"In post","2022","30-39","Human Resources","Unknown","Female","10","10","[c]","[c]"
"In post","2022","30-39","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Inspector of Education and Training","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","30-39","Inspector of Education and Training","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","30-39","Inspector of Education and Training","SEO/HEO","Female","60","60","49750","51360"
"In post","2022","30-39","Inspector of Education and Training","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","30-39","Intelligence Analysis","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","30-39","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Intelligence Analysis","EO","Female","210","195","27130","26820"
"In post","2022","30-39","Intelligence Analysis","EO","Male","150","150","27110","26350"
"In post","2022","30-39","Intelligence Analysis","G6/G7","Female","35","35","57050","57430"
"In post","2022","30-39","Intelligence Analysis","G6/G7","Male","35","35","58130","57740"
"In post","2022","30-39","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Intelligence Analysis","SEO/HEO","Female","150","145","36060","35130"
"In post","2022","30-39","Intelligence Analysis","SEO/HEO","Male","230","230","37110","36140"
"In post","2022","30-39","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","G6/G7","Female","20","15","[c]","[c]"
"In post","2022","30-39","Internal Audit","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","30-39","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","SEO/HEO","Female","55","55","37710","38500"
"In post","2022","30-39","Internal Audit","SEO/HEO","Male","30","30","38930","39630"
"In post","2022","30-39","International Trade","EO","Female","10","5","[c]","[c]"
"In post","2022","30-39","International Trade","EO","Male","10","10","[c]","[c]"
"In post","2022","30-39","International Trade","G6/G7","Female","135","130","56010","52840"
"In post","2022","30-39","International Trade","G6/G7","Male","155","150","55740","53590"
"In post","2022","30-39","International Trade","SCS level","Female","15","10","[c]","[c]"
"In post","2022","30-39","International Trade","SCS level","Male","25","20","[c]","[c]"
"In post","2022","30-39","International Trade","SEO/HEO","Female","80","80","36540","38160"
"In post","2022","30-39","International Trade","SEO/HEO","Male","105","105","37120","38160"
"In post","2022","30-39","Knowledge and Information Management","AA/AO","Female","35","35","22030","21220"
"In post","2022","30-39","Knowledge and Information Management","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","30-39","Knowledge and Information Management","EO","Female","60","55","27350","27570"
"In post","2022","30-39","Knowledge and Information Management","EO","Male","35","35","27220","27570"
"In post","2022","30-39","Knowledge and Information Management","G6/G7","Female","30","30","56880","54150"
"In post","2022","30-39","Knowledge and Information Management","G6/G7","Male","35","35","58640","55980"
"In post","2022","30-39","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Knowledge and Information Management","SEO/HEO","Female","110","100","36370","35120"
"In post","2022","30-39","Knowledge and Information Management","SEO/HEO","Male","110","110","35430","34700"
"In post","2022","30-39","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Knowledge and Information Management","Unknown","Male","10","10","[c]","[c]"
"In post","2022","30-39","Legal","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","30-39","Legal","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","30-39","Legal","EO","Female","230","220","27970","26820"
"In post","2022","30-39","Legal","EO","Male","265","260","27990","26820"
"In post","2022","30-39","Legal","G6/G7","Female","1130","1060","56080","53050"
"In post","2022","30-39","Legal","G6/G7","Male","545","540","57000","53050"
"In post","2022","30-39","Legal","SCS level","Female","10","10","[c]","[c]"
"In post","2022","30-39","Legal","SCS level","Male","15","15","[c]","[c]"
"In post","2022","30-39","Legal","SEO/HEO","Female","540","515","39350","38000"
"In post","2022","30-39","Legal","SEO/HEO","Male","375","375","38170","37610"
"In post","2022","30-39","Medicine","AA/AO","Female","105","95","22940","23280"
"In post","2022","30-39","Medicine","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","30-39","Medicine","EO","Female","60","45","31290","31530"
"In post","2022","30-39","Medicine","EO","Male","25","25","[c]","[c]"
"In post","2022","30-39","Medicine","G6/G7","Female","105","90","66240","65750"
"In post","2022","30-39","Medicine","G6/G7","Male","50","45","71550","71240"
"In post","2022","30-39","Medicine","SCS level","Female","20","15","[c]","[c]"
"In post","2022","30-39","Medicine","SCS level","Male","15","15","[c]","[c]"
"In post","2022","30-39","Medicine","SEO/HEO","Female","150","130","39470","39030"
