"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","AA/AO","90","[c]","21340","21170"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","EO","90","[c]","25800","26350"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","SEO/HEO","80","[c]","31990","32000"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Internal Audit","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Legal","AA/AO","150","[c]","21300","21250"
"New entrant CS","2022","20-29","Declared non-disabled","Legal","EO","155","[c]","27050","26950"
"New entrant CS","2022","20-29","Declared non-disabled","Legal","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Legal","SEO/HEO","85","[c]","40170","41750"
"New entrant CS","2022","20-29","Declared non-disabled","No function","AA/AO","4525","[c]","22250","21260"
"New entrant CS","2022","20-29","Declared non-disabled","No function","EO","2200","[c]","27360","27570"
"New entrant CS","2022","20-29","Declared non-disabled","No function","G6/G7","135","[c]","53240","52610"
"New entrant CS","2022","20-29","Declared non-disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","No function","SEO/HEO","1725","[c]","33030","33080"
"New entrant CS","2022","20-29","Declared non-disabled","No function","Unknown","1030","[c]","23640","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","AA/AO","45","[c]","21030","21260"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","EO","175","[c]","24410","24750"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","SEO/HEO","145","[c]","33960","33000"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","Unknown","45","[c]","28910","27540"
"New entrant CS","2022","20-29","Declared non-disabled","Property","AA/AO","40","[c]","21410","21750"
"New entrant CS","2022","20-29","Declared non-disabled","Property","EO","55","[c]","25200","25000"
"New entrant CS","2022","20-29","Declared non-disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Property","SEO/HEO","60","[c]","33560","32560"
"New entrant CS","2022","20-29","Declared non-disabled","Security","AA/AO","65","[c]","24240","23540"
"New entrant CS","2022","20-29","Declared non-disabled","Security","EO","35","[c]","26370","26350"
"New entrant CS","2022","20-29","Declared non-disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Security","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","AA/AO","525","[c]","21720","21260"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","EO","320","[c]","27470","27230"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","SEO/HEO","235","[c]","34500","31990"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Analysis","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Debt","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data & Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","No function","AA/AO","160","[c]","21950","21260"
"New entrant CS","2022","20-29","Undeclared","No function","EO","115","[c]","27290","27570"
"New entrant CS","2022","20-29","Undeclared","No function","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","No function","SEO/HEO","115","[c]","33410","33080"
"New entrant CS","2022","20-29","Undeclared","No function","Unknown","40","[c]","23890","23170"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Analysis","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Analysis","EO","80","[c]","27260","27270"
"New entrant CS","2022","20-29","Unknown","Analysis","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Analysis","SEO/HEO","135","[c]","33600","32790"
"New entrant CS","2022","20-29","Unknown","Commercial","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","EO","50","[c]","25690","25520"
"New entrant CS","2022","20-29","Unknown","Commercial","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","SEO/HEO","70","[c]","35230","36050"
"New entrant CS","2022","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","AA/AO","40","[c]","21560","21250"
"New entrant CS","2022","20-29","Unknown","Communications","EO","210","[c]","26760","26590"
"New entrant CS","2022","20-29","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","SEO/HEO","100","[c]","35270","34260"
"New entrant CS","2022","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","AA/AO","45","[c]","21820","21250"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","EO","105","[c]","27510","26590"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Debt","AA/AO","145","[c]","21250","21250"
"New entrant CS","2022","20-29","Unknown","Debt","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data & Technology","AA/AO","40","[c]","20990","21170"
"New entrant CS","2022","20-29","Unknown","Digital, Data & Technology","EO","135","[c]","26890","26820"
"New entrant CS","2022","20-29","Unknown","Digital, Data & Technology","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data & Technology","SEO/HEO","170","[c]","35200","33290"
"New entrant CS","2022","20-29","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","EO","85","[c]","25190","25000"
"New entrant CS","2022","20-29","Unknown","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","SEO/HEO","95","[c]","33410","32790"
"New entrant CS","2022","20-29","Unknown","Human Resources","AA/AO","50","[c]","21370","21170"
"New entrant CS","2022","20-29","Unknown","Human Resources","EO","80","[c]","25390","26470"
"New entrant CS","2022","20-29","Unknown","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","SEO/HEO","50","[c]","32960","32790"
"New entrant CS","2022","20-29","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","AA/AO","45","[c]","21950","22200"
"New entrant CS","2022","20-29","Unknown","Legal","EO","45","[c]","27270","26590"
"New entrant CS","2022","20-29","Unknown","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","No function","AA/AO","2835","[c]","22300","21260"
"New entrant CS","2022","20-29","Unknown","No function","EO","885","[c]","27280","27130"
"New entrant CS","2022","20-29","Unknown","No function","G6/G7","80","[c]","54280","53360"
"New entrant CS","2022","20-29","Unknown","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","No function","SEO/HEO","1285","[c]","31480","30190"
"New entrant CS","2022","20-29","Unknown","No function","Unknown","750","[c]","24080","23170"
"New entrant CS","2022","20-29","Unknown","Project Delivery","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","EO","80","[c]","22360","22000"
"New entrant CS","2022","20-29","Unknown","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","SEO/HEO","60","[c]","35480","34000"
"New entrant CS","2022","20-29","Unknown","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Property","AA/AO","65","[c]","21480","21750"
"New entrant CS","2022","20-29","Unknown","Property","EO","65","[c]","25770","25000"
"New entrant CS","2022","20-29","Unknown","Property","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Property","SEO/HEO","55","[c]","32140","29360"
"New entrant CS","2022","20-29","Unknown","Security","AA/AO","120","[c]","24120","23540"
"New entrant CS","2022","20-29","Unknown","Security","EO","50","[c]","26780","27500"
"New entrant CS","2022","20-29","Unknown","Security","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AA/AO","810","[c]","21800","21680"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","920","[c]","26700","27230"
"New entrant CS","2022","20-29","Unknown","Unknown","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO/HEO","380","[c]","34670","34170"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","90","[c]","20190","16190"
"New entrant CS","2022","30-39","Declared disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Analysis","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Counter Fraud","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Debt","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data & Technology","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data & Technology","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data & Technology","SEO/HEO","30","[c]","35770","35900"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","No function","AA/AO","215","[c]","21780","21260"
"New entrant CS","2022","30-39","Declared disabled","No function","EO","165","[c]","27590","27570"
"New entrant CS","2022","30-39","Declared disabled","No function","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","No function","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","No function","SEO/HEO","120","[c]","35440","33210"
"New entrant CS","2022","30-39","Declared disabled","No function","Unknown","180","[c]","25700","24800"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","AA/AO","50","[c]","21500","21050"
"New entrant CS","2022","30-39","Declared disabled","Unknown","EO","35","[c]","27270","27230"
"New entrant CS","2022","30-39","Declared disabled","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Analysis","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Analysis","G6/G7","30","[c]","55660","53360"
"New entrant CS","2022","30-39","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Analysis","SEO/HEO","120","[c]","35310","34610"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","SEO/HEO","65","[c]","35820","36270"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Communications","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Communications","EO","120","[c]","26560","26590"
"New entrant CS","2022","30-39","Declared non-disabled","Communications","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Communications","SEO/HEO","85","[c]","35590","33220"
"New entrant CS","2022","30-39","Declared non-disabled","Counter Fraud","AA/AO","90","[c]","22360","21260"
"New entrant CS","2022","30-39","Declared non-disabled","Counter Fraud","EO","155","[c]","27660","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Counter Fraud","SEO/HEO","35","[c]","34830","33080"
"New entrant CS","2022","30-39","Declared non-disabled","Debt","AA/AO","155","[c]","21290","21250"
"New entrant CS","2022","30-39","Declared non-disabled","Debt","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data & Technology","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data & Technology","EO","70","[c]","26310","26130"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data & Technology","G6/G7","140","[c]","54680","54000"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data & Technology","SEO/HEO","245","[c]","35910","35900"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","SEO/HEO","70","[c]","36560","35900"
"New entrant CS","2022","30-39","Declared non-disabled","Grants Management","AA/AO","105","[c]","21220","21300"
"New entrant CS","2022","30-39","Declared non-disabled","Grants Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","AA/AO","40","[c]","21380","21170"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","EO","50","[c]","26350","26420"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","G6/G7","30","[c]","54950","54270"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","SEO/HEO","75","[c]","34580","33080"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","EO","40","[c]","27350","26950"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","G6/G7","135","[c]","53260","50500"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","SEO/HEO","65","[c]","40780","41750"
"New entrant CS","2022","30-39","Declared non-disabled","No function","AA/AO","2020","[c]","22520","21260"
"New entrant CS","2022","30-39","Declared non-disabled","No function","EO","1340","[c]","27530","27570"
"New entrant CS","2022","30-39","Declared non-disabled","No function","G6/G7","345","[c]","54540","52610"
"New entrant CS","2022","30-39","Declared non-disabled","No function","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","No function","SEO/HEO","1070","[c]","35140","33350"
"New entrant CS","2022","30-39","Declared non-disabled","No function","Unknown","840","[c]","27630","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","EO","45","[c]","23670","24000"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","G6/G7","55","[c]","54560","54110"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
