"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","London","Bromley","Male","Unknown","20","20","[c]","[c]"
"In post","2022","London","Bromley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Bromley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Camden and City of London","Female","Heterosexual / straight","760","710","36390","29080"
"In post","2022","London","Camden and City of London","Female","LGBO","30","30","45000","41060"
"In post","2022","London","Camden and City of London","Female","Undeclared","115","105","36380","31060"
"In post","2022","London","Camden and City of London","Female","Unknown","195","185","34240","28310"
"In post","2022","London","Camden and City of London","Male","Heterosexual / straight","590","580","42140","31520"
"In post","2022","London","Camden and City of London","Male","LGBO","55","55","40110","35450"
"In post","2022","London","Camden and City of London","Male","Undeclared","125","120","39700","31520"
"In post","2022","London","Camden and City of London","Male","Unknown","225","225","45230","35050"
"In post","2022","London","Camden and City of London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Camden and City of London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Croydon","Female","Heterosexual / straight","4140","3845","38270","35050"
"In post","2022","London","Croydon","Female","LGBO","130","120","40570","35590"
"In post","2022","London","Croydon","Female","Undeclared","565","515","36620","31580"
"In post","2022","London","Croydon","Female","Unknown","1025","975","37400","33440"
"In post","2022","London","Croydon","Male","Heterosexual / straight","3140","3080","41750","37610"
"In post","2022","London","Croydon","Male","LGBO","170","170","43690","37930"
"In post","2022","London","Croydon","Male","Undeclared","500","485","42850","37930"
"In post","2022","London","Croydon","Male","Unknown","880","865","40390","37290"
"In post","2022","London","Croydon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Croydon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Ealing","Female","Heterosexual / straight","210","200","33150","31060"
"In post","2022","London","Ealing","Female","LGBO","10","10","[c]","[c]"
"In post","2022","London","Ealing","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","London","Ealing","Female","Unknown","75","65","31940","31060"
"In post","2022","London","Ealing","Male","Heterosexual / straight","110","105","33330","31060"
"In post","2022","London","Ealing","Male","LGBO","10","10","[c]","[c]"
"In post","2022","London","Ealing","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","London","Ealing","Male","Unknown","35","35","32140","31060"
"In post","2022","London","Ealing","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Ealing","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Enfield","Female","Heterosexual / straight","140","130","31650","31060"
"In post","2022","London","Enfield","Female","LGBO","5","5","[c]","[c]"
"In post","2022","London","Enfield","Female","Undeclared","30","25","31040","31060"
"In post","2022","London","Enfield","Female","Unknown","60","50","30650","31060"
"In post","2022","London","Enfield","Male","Heterosexual / straight","80","75","34240","31060"
"In post","2022","London","Enfield","Male","LGBO","5","5","[c]","[c]"
"In post","2022","London","Enfield","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","London","Enfield","Male","Unknown","15","15","[c]","[c]"
"In post","2022","London","Enfield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Enfield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Hackney and Newham","Female","Heterosexual / straight","2085","1945","39350","35330"
"In post","2022","London","Hackney and Newham","Female","LGBO","100","95","42050","37930"
"In post","2022","London","Hackney and Newham","Female","Undeclared","280","260","37970","33440"
"In post","2022","London","Hackney and Newham","Female","Unknown","1055","955","36130","31880"
"In post","2022","London","Hackney and Newham","Male","Heterosexual / straight","1730","1680","41960","37930"
"In post","2022","London","Hackney and Newham","Male","LGBO","145","140","44310","37930"
"In post","2022","London","Hackney and Newham","Male","Undeclared","285","275","42660","37940"
"In post","2022","London","Hackney and Newham","Male","Unknown","900","870","40910","37930"
"In post","2022","London","Hackney and Newham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Hackney and Newham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Haringey and Islington","Female","Heterosexual / straight","570","540","31720","31060"
"In post","2022","London","Haringey and Islington","Female","LGBO","35","30","33350","31060"
"In post","2022","London","Haringey and Islington","Female","Undeclared","80","75","32620","31060"
"In post","2022","London","Haringey and Islington","Female","Unknown","220","200","30440","31060"
"In post","2022","London","Haringey and Islington","Male","Heterosexual / straight","415","405","33820","32040"
"In post","2022","London","Haringey and Islington","Male","LGBO","45","45","36920","34260"
"In post","2022","London","Haringey and Islington","Male","Undeclared","35","35","31160","31390"
"In post","2022","London","Haringey and Islington","Male","Unknown","200","195","31840","31880"
"In post","2022","London","Haringey and Islington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Haringey and Islington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Harrow and Hillingdon","Female","Heterosexual / straight","1180","1060","31390","29170"
"In post","2022","London","Harrow and Hillingdon","Female","LGBO","35","30","30140","30500"
"In post","2022","London","Harrow and Hillingdon","Female","Undeclared","200","175","32710","30410"
"In post","2022","London","Harrow and Hillingdon","Female","Unknown","165","150","30760","28650"
"In post","2022","London","Harrow and Hillingdon","Male","Heterosexual / straight","1240","1170","31670","29080"
"In post","2022","London","Harrow and Hillingdon","Male","LGBO","30","30","28960","29000"
"In post","2022","London","Harrow and Hillingdon","Male","Undeclared","235","215","33040","30410"
"In post","2022","London","Harrow and Hillingdon","Male","Unknown","175","165","30730","28650"
"In post","2022","London","Harrow and Hillingdon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Harrow and Hillingdon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Hounslow and Richmond upon Thames","Female","Heterosexual / straight","990","920","32430","31020"
"In post","2022","London","Hounslow and Richmond upon Thames","Female","LGBO","75","75","31510","30010"
"In post","2022","London","Hounslow and Richmond upon Thames","Female","Undeclared","150","140","32030","29170"
"In post","2022","London","Hounslow and Richmond upon Thames","Female","Unknown","330","310","32140","31020"
"In post","2022","London","Hounslow and Richmond upon Thames","Male","Heterosexual / straight","920","890","34070","32090"
"In post","2022","London","Hounslow and Richmond upon Thames","Male","LGBO","60","60","32620","31530"
"In post","2022","London","Hounslow and Richmond upon Thames","Male","Undeclared","120","115","36590","34570"
"In post","2022","London","Hounslow and Richmond upon Thames","Male","Unknown","300","290","32760","31020"
"In post","2022","London","Hounslow and Richmond upon Thames","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Hounslow and Richmond upon Thames","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Female","Heterosexual / straight","305","290","32070","31060"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Female","LGBO","25","25","[c]","[c]"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Female","Unknown","100","90","33150","31060"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Male","Heterosexual / straight","295","290","33790","32400"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Male","LGBO","15","15","[c]","[c]"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Male","Unknown","95","90","33340","31060"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Lambeth","Female","Heterosexual / straight","1355","1290","41200","37560"
"In post","2022","London","Lambeth","Female","LGBO","95","95","41710","37120"
"In post","2022","London","Lambeth","Female","Undeclared","180","170","39790","33090"
"In post","2022","London","Lambeth","Female","Unknown","275","260","42020","33480"
"In post","2022","London","Lambeth","Male","Heterosexual / straight","1050","1035","45030","40070"
"In post","2022","London","Lambeth","Male","LGBO","90","90","40050","35500"
"In post","2022","London","Lambeth","Male","Undeclared","110","110","47480","40170"
"In post","2022","London","Lambeth","Male","Unknown","260","255","42930","38000"
"In post","2022","London","Lambeth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Lambeth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Lewisham and Southwark","Female","Heterosexual / straight","590","570","34010","31060"
"In post","2022","London","Lewisham and Southwark","Female","LGBO","35","35","34560","31060"
"In post","2022","London","Lewisham and Southwark","Female","Undeclared","95","90","35330","31060"
"In post","2022","London","Lewisham and Southwark","Female","Unknown","120","115","34040","31060"
"In post","2022","London","Lewisham and Southwark","Male","Heterosexual / straight","350","340","33940","31060"
"In post","2022","London","Lewisham and Southwark","Male","LGBO","30","30","[c]","[c]"
"In post","2022","London","Lewisham and Southwark","Male","Undeclared","60","55","35180","31060"
"In post","2022","London","Lewisham and Southwark","Male","Unknown","120","110","36610","33390"
"In post","2022","London","Lewisham and Southwark","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","London","Lewisham and Southwark","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Female","Heterosexual / straight","300","275","32310","31060"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Female","LGBO","15","15","[c]","[c]"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Female","Undeclared","30","30","38600","32830"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Female","Unknown","80","70","30190","30410"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Male","Heterosexual / straight","185","185","36150","32090"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Male","LGBO","10","10","[c]","[c]"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Male","Undeclared","35","35","33880","31060"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Male","Unknown","45","45","31440","31060"
"In post","2022","London","Merton, Kingston upon Thames and Sutton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
