"Status","Year","Function_of_post","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","The Insolvency Service","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","London","Unknown","20","20","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","London","Heterosexual / straight","150","145","43520","36770"
"In post","2022","Analysis","UK Statistics Authority","London","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","London","Unknown","40","35","46220","41340"
"In post","2022","Analysis","UK Statistics Authority","Outside London","Heterosexual / straight","1175","1120","37890","36840"
"In post","2022","Analysis","UK Statistics Authority","Outside London","LGBO","125","125","35180","31320"
"In post","2022","Analysis","UK Statistics Authority","Outside London","Undeclared","85","80","34550","30710"
"In post","2022","Analysis","UK Statistics Authority","Outside London","Unknown","385","365","37540","36840"
"In post","2022","Analysis","Valuation Office Agency","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","London","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","London","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Revenue Authority","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Outside London","Heterosexual / straight","55","50","32840","30460"
"In post","2022","Commercial","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","London","Heterosexual / straight","175","170","76760","66440"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","London","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","London","Undeclared","25","20","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","London","Unknown","625","615","72900","65640"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","105","100","65490","62010"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","Unknown","645","640","67100","64500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","35","35","47280","49700"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Companies House","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","Outside London","Heterosexual / straight","245","240","35670","32930"
"In post","2022","Commercial","Crown Commercial Service","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","Outside London","Unknown","65","65","35380","32550"
"In post","2022","Commercial","Crown Prosecution Service","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Crown Prosecution Service","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Commercial","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Crown Prosecution Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Electronics and Components Agency","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Defence Electronics and Components Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Equipment and Support","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Equipment and Support","Outside London","Heterosexual / straight","330","320","43510","39940"
"In post","2022","Commercial","Defence Equipment and Support","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Commercial","Defence Equipment and Support","Outside London","Undeclared","50","45","44330","41920"
"In post","2022","Commercial","Defence Equipment and Support","Outside London","Unknown","40","40","38020","33770"
"In post","2022","Commercial","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Equipment and Support","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Science and Technology Laboratory","Outside London","Unknown","55","55","32000","29230"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","20","20","[c]","[c]"
