"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Policy","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","G6/G7","G6","20","[c]","76100","72750"
"Leaver Dept.","2022","60-64","Science and Engineering","G6/G7","G7","20","[c]","54310","53870"
"Leaver Dept.","2022","60-64","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","SEO/HEO","HEO","20","[c]","34310","34550"
"Leaver Dept.","2022","60-64","Science and Engineering","SEO/HEO","SEO","25","[c]","41220","40570"
"Leaver Dept.","2022","60-64","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","SCS level","SCS level","15","[c]","125920","114000"
"Leaver Dept.","2022","65+","Medicine","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","AA/AO","AO","25","[c]","21430","21820"
"Leaver Dept.","2022","65+","Operational Delivery","EO","EO","20","[c]","27770","27920"
"Leaver Dept.","2022","65+","Operational Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","G6/G7","G7","10","[c]","53260","52470"
"Leaver Dept.","2022","65+","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","SEO/HEO","HEO","10","[c]","31260","30210"
"Leaver Dept.","2022","65+","Operational Delivery","SEO/HEO","SEO","15","[c]","39680","39380"
"Leaver Dept.","2022","65+","Other","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Planning Inspectors","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","SEO/HEO","HEO","10","[c]","32100","30460"
"Leaver Dept.","2022","65+","Science and Engineering","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","EO","EO","10","[c]","24990","24300"
"New entrant CS","2022","16-19","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","EO","EO","15","[c]","21100","19460"
"New entrant CS","2022","16-19","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","AA/AO","AA","135","[c]","19710","19020"
"New entrant CS","2022","16-19","Operational Delivery","AA/AO","AO","415","[c]","22120","21260"
"New entrant CS","2022","16-19","Operational Delivery","EO","EO","45","[c]","26450","27570"
"New entrant CS","2022","16-19","Operational Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","AA/AO","AO","30","[c]","22280","21260"
"New entrant CS","2022","16-19","Other","EO","EO","20","[c]","19940","17930"
"New entrant CS","2022","16-19","Other","Unknown","Unknown","20","[c]","16250","16190"
"New entrant CS","2022","16-19","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","EO","EO","25","[c]","25600","25170"
"New entrant CS","2022","16-19","Policy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","AA/AO","AO","15","[c]","21830","22230"
"New entrant CS","2022","16-19","Science and Engineering","EO","EO","35","[c]","17140","17140"
"New entrant CS","2022","16-19","Science and Engineering","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","AA/AO","AO","10","[c]","21250","21250"
"New entrant CS","2022","16-19","Unknown","AA/AO","AA","35","[c]","21070","21050"
"New entrant CS","2022","16-19","Unknown","AA/AO","AO","45","[c]","22280","21260"
"New entrant CS","2022","16-19","Unknown","EO","EO","25","[c]","25790","26910"
"New entrant CS","2022","16-19","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","AA/AO","AO","40","[c]","21090","21260"
"New entrant CS","2022","20-29","Commercial","EO","EO","155","[c]","25410","26050"
"New entrant CS","2022","20-29","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","SEO/HEO","HEO","80","[c]","31440","30730"
"New entrant CS","2022","20-29","Commercial","SEO/HEO","SEO","60","[c]","40100","40650"
"New entrant CS","2022","20-29","Commercial","Unknown","Unknown","10","[c]","25480","25330"
"New entrant CS","2022","20-29","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","AA/AO","AO","40","[c]","22030","21380"
"New entrant CS","2022","20-29","Communications","EO","EO","110","[c]","27040","27270"
"New entrant CS","2022","20-29","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","SEO/HEO","HEO","125","[c]","33810","33120"
"New entrant CS","2022","20-29","Communications","SEO/HEO","SEO","30","[c]","40230","40070"
"New entrant CS","2022","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","AA/AO","AO","115","[c]","22800","21260"
"New entrant CS","2022","20-29","Counter Fraud","EO","EO","115","[c]","27910","27570"
"New entrant CS","2022","20-29","Counter Fraud","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","AA/AO","AA","50","[c]","18270","17900"
"New entrant CS","2022","20-29","Digital, Data and Technology","AA/AO","AO","65","[c]","21330","21170"
"New entrant CS","2022","20-29","Digital, Data and Technology","EO","EO","345","[c]","26530","26590"
"New entrant CS","2022","20-29","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","G6/G7","G7","45","[c]","52830","52640"
"New entrant CS","2022","20-29","Digital, Data and Technology","SEO/HEO","HEO","310","[c]","32740","33000"
"New entrant CS","2022","20-29","Digital, Data and Technology","SEO/HEO","SEO","145","[c]","39710","39000"
"New entrant CS","2022","20-29","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","AA/AO","AO","70","[c]","21430","21250"
"New entrant CS","2022","20-29","Economics","EO","EO","55","[c]","27330","27840"
"New entrant CS","2022","20-29","Economics","G6/G7","G7","10","[c]","55340","53660"
"New entrant CS","2022","20-29","Economics","SEO/HEO","HEO","170","[c]","32860","32390"
"New entrant CS","2022","20-29","Economics","SEO/HEO","SEO","15","[c]","42270","41560"
"New entrant CS","2022","20-29","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","AA/AO","AO","60","[c]","21120","21250"
"New entrant CS","2022","20-29","Finance","EO","EO","195","[c]","24940","25000"
"New entrant CS","2022","20-29","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","G6/G7","G7","15","[c]","54200","54110"
"New entrant CS","2022","20-29","Finance","SEO/HEO","HEO","115","[c]","32210","32000"
"New entrant CS","2022","20-29","Finance","SEO/HEO","SEO","55","[c]","39990","40180"
"New entrant CS","2022","20-29","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","AA/AO","AO","40","[c]","20420","20420"
"New entrant CS","2022","20-29","Geography","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","AA/AO","AA","15","[c]","18850","19590"
"New entrant CS","2022","20-29","Human Resources","AA/AO","AO","110","[c]","21810","21170"
"New entrant CS","2022","20-29","Human Resources","EO","EO","165","[c]","25570","26350"
"New entrant CS","2022","20-29","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","G6/G7","G7","10","[c]","51990","52700"
"New entrant CS","2022","20-29","Human Resources","SEO/HEO","HEO","115","[c]","31720","32330"
"New entrant CS","2022","20-29","Human Resources","SEO/HEO","SEO","20","[c]","39080","39460"
"New entrant CS","2022","20-29","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","EO","EO","70","[c]","27700","28650"
"New entrant CS","2022","20-29","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","SEO/HEO","HEO","30","[c]","32070","33080"
"New entrant CS","2022","20-29","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","EO","EO","55","[c]","25480","26250"
"New entrant CS","2022","20-29","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","SEO/HEO","HEO","55","[c]","31640","31800"
"New entrant CS","2022","20-29","International Trade","SEO/HEO","SEO","10","[c]","38210","38160"
"New entrant CS","2022","20-29","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","AA/AO","AO","20","[c]","21540","21170"
"New entrant CS","2022","20-29","Knowledge and Information Management","EO","EO","30","[c]","26560","26880"
"New entrant CS","2022","20-29","Knowledge and Information Management","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","SEO/HEO","HEO","25","[c]","30970","30730"
"New entrant CS","2022","20-29","Knowledge and Information Management","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","AA/AO","AO","10","[c]","22270","22520"
"New entrant CS","2022","20-29","Legal","EO","EO","135","[c]","27530","26970"
"New entrant CS","2022","20-29","Legal","G6/G7","G7","30","[c]","52810","52080"
"New entrant CS","2022","20-29","Legal","SEO/HEO","HEO","125","[c]","36230","34260"
"New entrant CS","2022","20-29","Legal","SEO/HEO","SEO","40","[c]","40290","41750"
"New entrant CS","2022","20-29","Medicine","AA/AO","AO","10","[c]","23150","21830"
"New entrant CS","2022","20-29","Medicine","EO","EO","15","[c]","28380","26820"
"New entrant CS","2022","20-29","Medicine","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","SEO/HEO","HEO","20","[c]","32870","32910"
"New entrant CS","2022","20-29","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","AA/AO","AA","960","[c]","20510","20890"
"New entrant CS","2022","20-29","Operational Delivery","AA/AO","AO","7385","[c]","22470","21260"
"New entrant CS","2022","20-29","Operational Delivery","EO","EO","2985","[c]","27440","27570"
"New entrant CS","2022","20-29","Operational Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","G6/G7","G7","55","[c]","52600","52870"
"New entrant CS","2022","20-29","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","SEO/HEO","HEO","505","[c]","32230","32330"
"New entrant CS","2022","20-29","Operational Delivery","SEO/HEO","SEO","160","[c]","38820","40050"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","Unknown","1940","[c]","23800","23170"
"New entrant CS","2022","20-29","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","EO","EO","15","[c]","27990","28310"
"New entrant CS","2022","20-29","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","SEO/HEO","HEO","55","[c]","30070","29970"
"New entrant CS","2022","20-29","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","AA/AO","AA","65","[c]","19790","19810"
"New entrant CS","2022","20-29","Other","AA/AO","AO","410","[c]","21560","21260"
"New entrant CS","2022","20-29","Other","EO","EO","375","[c]","25070","26350"
"New entrant CS","2022","20-29","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","G6/G7","G7","15","[c]","56820","57360"
"New entrant CS","2022","20-29","Other","SEO/HEO","HEO","90","[c]","30510","31480"
"New entrant CS","2022","20-29","Other","SEO/HEO","SEO","15","[c]","40040","39000"
"New entrant CS","2022","20-29","Other","Unknown","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Planning","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","AA/AO","AA","15","[c]","17630","18200"
"New entrant CS","2022","20-29","Policy","AA/AO","AO","90","[c]","22270","21570"
"New entrant CS","2022","20-29","Policy","EO","EO","545","[c]","26640","26750"
"New entrant CS","2022","20-29","Policy","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","G6/G7","G7","135","[c]","53000","52500"
"New entrant CS","2022","20-29","Policy","SEO/HEO","HEO","1120","[c]","32580","32790"
"New entrant CS","2022","20-29","Policy","SEO/HEO","SEO","265","[c]","39410","39600"
"New entrant CS","2022","20-29","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","AA/AO","AO","35","[c]","21910","21510"
"New entrant CS","2022","20-29","Project Delivery","EO","EO","150","[c]","25590","24880"
"New entrant CS","2022","20-29","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","G6/G7","G7","15","[c]","53010","53530"
"New entrant CS","2022","20-29","Project Delivery","SEO/HEO","HEO","160","[c]","33020","33160"
"New entrant CS","2022","20-29","Project Delivery","SEO/HEO","SEO","45","[c]","40230","40000"
"New entrant CS","2022","20-29","Project Delivery","Unknown","Unknown","15","[c]","30360","29250"
"New entrant CS","2022","20-29","Property","AA/AO","AA","15","[c]","19050","19010"
"New entrant CS","2022","20-29","Property","AA/AO","AO","15","[c]","21580","21750"
"New entrant CS","2022","20-29","Property","EO","EO","120","[c]","25760","25000"
"New entrant CS","2022","20-29","Property","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","SEO/HEO","HEO","85","[c]","30100","30730"
"New entrant CS","2022","20-29","Property","SEO/HEO","SEO","25","[c]","41760","42000"
"New entrant CS","2022","20-29","Psychology","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","AA/AO","AO","20","[c]","20460","19780"
"New entrant CS","2022","20-29","Psychology","EO","EO","50","[c]","25160","24620"
"New entrant CS","2022","20-29","Psychology","SEO/HEO","HEO","65","[c]","28060","27700"
"New entrant CS","2022","20-29","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","AA/AO","AA","60","[c]","18530","17790"
"New entrant CS","2022","20-29","Science and Engineering","AA/AO","AO","115","[c]","21850","21430"
"New entrant CS","2022","20-29","Science and Engineering","EO","EO","235","[c]","25670","26370"
"New entrant CS","2022","20-29","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","SEO/HEO","HEO","285","[c]","29230","29230"
"New entrant CS","2022","20-29","Science and Engineering","SEO/HEO","SEO","60","[c]","39420","38070"
"New entrant CS","2022","20-29","Science and Engineering","Unknown","Unknown","45","[c]","28630","27540"
"New entrant CS","2022","20-29","Security","AA/AO","AA","65","[c]","23390","22630"
