"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East of England","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Black","London","Heterosexual / straight","710","670","33100","31060"
"In post","2022","60-64","Black","London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Black","London","Undeclared","55","50","31030","30330"
"In post","2022","60-64","Black","London","Unknown","130","115","31680","31060"
"In post","2022","60-64","Black","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North West (England)","Heterosexual / straight","35","35","27470","26750"
"In post","2022","60-64","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","South East (England)","Heterosexual / straight","65","55","30780","28350"
"In post","2022","60-64","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Black","South West (England)","Heterosexual / straight","35","30","32070","29500"
"In post","2022","60-64","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","West Midlands (England)","Heterosexual / straight","130","115","29270","27570"
"In post","2022","60-64","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","West Midlands (England)","Undeclared","15","10","[c]","[c]"
"In post","2022","60-64","Black","West Midlands (England)","Unknown","30","25","[c]","[c]"
"In post","2022","60-64","Black","Yorkshire and The Humber","Heterosexual / straight","30","25","29210","27570"
"In post","2022","60-64","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","East of England","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","60-64","Mixed","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","London","Heterosexual / straight","95","90","37490","32490"
"In post","2022","60-64","Mixed","London","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","London","Undeclared","20","15","[c]","[c]"
"In post","2022","60-64","Mixed","London","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","North West (England)","Heterosexual / straight","35","30","33090","27390"
"In post","2022","60-64","Mixed","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","South East (England)","Heterosexual / straight","30","30","28150","24820"
"In post","2022","60-64","Mixed","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Wales","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","60-64","Mixed","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Mixed","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","West Midlands (England)","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Yorkshire and The Humber","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","60-64","Mixed","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","London","Heterosexual / straight","45","40","39750","34230"
"In post","2022","60-64","Other ethnicity","London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","London","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","London","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
