"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Analysis","Chancellor's other departments","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Chancellor's other departments","Other","20","[c]","54160","45580"
"Leaver CS","2022","Analysis","Competition and Markets Authority","Economics","20","[c]","41240","34570"
"Leaver CS","2022","Analysis","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Economics","10","[c]","38850","31710"
"Leaver CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Education","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Education","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","30","[c]","33190","30220"
"Leaver CS","2022","Analysis","Department for International Trade","Economics","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Economics","10","[c]","34480","27930"
"Leaver CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Statistics","10","[c]","38040","34460"
"Leaver CS","2022","Analysis","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Work and Pensions","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Work and Pensions","Policy","10","[c]","39960","31990"
"Leaver CS","2022","Analysis","Department for Work and Pensions","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Economics","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Estyn","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Treasury","Economics","30","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Ministry of Defence","Geography","10","[c]","36030","34880"
"Leaver CS","2022","Analysis","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Ministry of Defence","Operational Research","10","[c]","37480","38070"
"Leaver CS","2022","Analysis","Ministry of Defence","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Ministry of Defence","Statistics","10","[c]","39240","37000"
"Leaver CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Economics","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Finance","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Other","15","[c]","37970","35140"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Statistics Authority","Economics","30","[c]","22370","19610"
"Leaver CS","2022","Analysis","UK Statistics Authority","Operational Delivery","30","[c]","28400","27570"
"Leaver CS","2022","Analysis","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Statistics Authority","Social Research","25","[c]","34660","32540"
"Leaver CS","2022","Analysis","UK Statistics Authority","Statistics","40","[c]","36410","29540"
"Leaver CS","2022","Analysis","Water Services Regulation Authority","Economics","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Attorney General's Departments","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office","Commercial","35","[c]","34560","34800"
"Leaver CS","2022","Commercial","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office","Unknown","145","[c]","76720","70000"
"Leaver CS","2022","Commercial","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","10","[c]","39140","37810"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education","Commercial","20","[c]","32860","36500"
"Leaver CS","2022","Commercial","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Transport","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care","Commercial","75","[c]","64750","58770"
"Leaver CS","2022","Commercial","Foreign, Commonwealth and Development Office","Commercial","15","[c]","42200","38500"
"Leaver CS","2022","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
