"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","Outside London","Unknown","35","[c]","29660","28200"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Central Scotland","Outside London","AA/AO","100","[c]","21140","21050"
"New entrant CS","2022","Declared disabled","West Central Scotland","Outside London","EO","65","[c]","26820","27230"
"New entrant CS","2022","Declared disabled","West Central Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Central Scotland","Outside London","SEO/HEO","50","[c]","34790","33080"
"New entrant CS","2022","Declared disabled","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands","Outside London","AA/AO","65","[c]","21370","21260"
"New entrant CS","2022","Declared disabled","West Midlands","Outside London","EO","70","[c]","26540","27570"
"New entrant CS","2022","Declared disabled","West Midlands","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands","Outside London","SEO/HEO","50","[c]","33130","33000"
"New entrant CS","2022","Declared disabled","West Midlands","Outside London","Unknown","75","[c]","29290","28200"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Outside London","AA/AO","50","[c]","21310","21260"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Yorkshire","Outside London","AA/AO","55","[c]","21500","21260"
"New entrant CS","2022","Declared disabled","West Yorkshire","Outside London","EO","45","[c]","26210","27080"
"New entrant CS","2022","Declared disabled","West Yorkshire","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Yorkshire","Outside London","SEO/HEO","35","[c]","33420","33040"
"New entrant CS","2022","Declared disabled","West Yorkshire","Outside London","Unknown","60","[c]","30080","27580"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","AA/AO","160","[c]","25110","24250"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","EO","125","[c]","28350","29290"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","40","[c]","38650","37000"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","70","[c]","29920","27860"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","300","[c]","24690","24250"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","135","[c]","27850","27570"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","110","[c]","34450","33000"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","120","[c]","29500","24270"
"New entrant CS","2022","Declared non-disabled","Cheshire","Outside London","AA/AO","120","[c]","21470","21260"
"New entrant CS","2022","Declared non-disabled","Cheshire","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Outside London","SEO/HEO","45","[c]","32330","31120"
"New entrant CS","2022","Declared non-disabled","Cheshire","Outside London","Unknown","60","[c]","26050","24800"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","AA/AO","85","[c]","21200","21260"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Outside London","AA/AO","150","[c]","21570","21300"
"New entrant CS","2022","Declared non-disabled","Cumbria","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Outside London","Unknown","45","[c]","32220","28880"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","AA/AO","455","[c]","21500","21260"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","EO","300","[c]","26500","26590"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","G6/G7","35","[c]","54070","52080"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","205","[c]","34230","33080"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","130","[c]","26630","24770"
"New entrant CS","2022","Declared non-disabled","Devon","Outside London","AA/AO","265","[c]","21030","21260"
"New entrant CS","2022","Declared non-disabled","Devon","Outside London","EO","95","[c]","25440","24720"
"New entrant CS","2022","Declared non-disabled","Devon","Outside London","G6/G7","50","[c]","51690","47580"
"New entrant CS","2022","Declared non-disabled","Devon","Outside London","SEO/HEO","95","[c]","34030","33000"
"New entrant CS","2022","Declared non-disabled","Devon","Outside London","Unknown","95","[c]","27610","24960"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Outside London","AA/AO","165","[c]","22050","21260"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Outside London","EO","60","[c]","26350","26740"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Outside London","SEO/HEO","55","[c]","35670","33290"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Outside London","Unknown","95","[c]","26870","24090"
"New entrant CS","2022","Declared non-disabled","East Anglia","Outside London","AA/AO","505","[c]","22800","21790"
"New entrant CS","2022","Declared non-disabled","East Anglia","Outside London","EO","205","[c]","26560","27130"
"New entrant CS","2022","Declared non-disabled","East Anglia","Outside London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Anglia","Outside London","SEO/HEO","120","[c]","34730","33000"
"New entrant CS","2022","Declared non-disabled","East Anglia","Outside London","Unknown","225","[c]","25920","23170"
"New entrant CS","2022","Declared non-disabled","East Wales","Outside London","AA/AO","600","[c]","21290","21250"
"New entrant CS","2022","Declared non-disabled","East Wales","Outside London","EO","290","[c]","26150","26590"
"New entrant CS","2022","Declared non-disabled","East Wales","Outside London","G6/G7","95","[c]","54400","51380"
"New entrant CS","2022","Declared non-disabled","East Wales","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Wales","Outside London","SEO/HEO","410","[c]","34730","33080"
"New entrant CS","2022","Declared non-disabled","East Wales","Outside London","Unknown","90","[c]","26190","23170"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","205","[c]","22090","21840"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","EO","45","[c]","26620","27130"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","75","[c]","29250","26080"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Outside London","AA/AO","715","[c]","21810","21250"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Outside London","EO","405","[c]","27130","27230"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Outside London","G6/G7","115","[c]","56070","53480"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Outside London","SEO/HEO","395","[c]","36030","33540"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Essex","Outside London","AA/AO","145","[c]","23560","24250"
"New entrant CS","2022","Declared non-disabled","Essex","Outside London","EO","80","[c]","28820","29290"
"New entrant CS","2022","Declared non-disabled","Essex","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Essex","Outside London","SEO/HEO","40","[c]","35460","33080"
"New entrant CS","2022","Declared non-disabled","Essex","Outside London","Unknown","120","[c]","30110","24800"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","465","[c]","20980","21170"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","450","[c]","24430","24750"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","200","[c]","53430","51000"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","850","[c]","33510","33000"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","285","[c]","30740","27540"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Outside London","AA/AO","665","[c]","21320","21250"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Outside London","EO","415","[c]","26540","26590"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Outside London","G6/G7","100","[c]","55010","52080"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Outside London","SEO/HEO","360","[c]","34370","33080"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Outside London","Unknown","210","[c]","26940","23170"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","AA/AO","330","[c]","21730","21170"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","EO","175","[c]","25460","26130"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","G6/G7","80","[c]","54560","50850"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","SEO/HEO","305","[c]","32100","30710"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Unknown","110","[c]","28560","24800"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","135","[c]","21840","21300"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","105","[c]","26880","27570"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","90","[c]","29910","26440"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Outside London","AA/AO","45","[c]","21640","21110"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Outside London","EO","35","[c]","28020","27570"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inner London - East","London","AA/AO","190","[c]","25150","23780"
"New entrant CS","2022","Declared non-disabled","Inner London - East","London","EO","490","[c]","29140","30750"
"New entrant CS","2022","Declared non-disabled","Inner London - East","London","G6/G7","240","[c]","60480","58320"
"New entrant CS","2022","Declared non-disabled","Inner London - East","London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inner London - East","London","SEO/HEO","510","[c]","37090","37610"
"New entrant CS","2022","Declared non-disabled","Inner London - East","London","Unknown","230","[c]","37680","33700"
"New entrant CS","2022","Declared non-disabled","Inner London - West","London","AA/AO","355","[c]","25070","24490"
"New entrant CS","2022","Declared non-disabled","Inner London - West","London","EO","775","[c]","27750","27500"
"New entrant CS","2022","Declared non-disabled","Inner London - West","London","G6/G7","660","[c]","56280","54110"
"New entrant CS","2022","Declared non-disabled","Inner London - West","London","SCS level","55","[c]","101920","93000"
"New entrant CS","2022","Declared non-disabled","Inner London - West","London","SEO/HEO","1660","[c]","36480","34710"
"New entrant CS","2022","Declared non-disabled","Inner London - West","London","Unknown","50","[c]","33460","30200"
"New entrant CS","2022","Declared non-disabled","Kent","Outside London","AA/AO","285","[c]","24690","24250"
"New entrant CS","2022","Declared non-disabled","Kent","Outside London","EO","60","[c]","27630","26590"
"New entrant CS","2022","Declared non-disabled","Kent","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kent","Outside London","SEO/HEO","30","[c]","32880","32410"
"New entrant CS","2022","Declared non-disabled","Kent","Outside London","Unknown","95","[c]","28190","24800"
"New entrant CS","2022","Declared non-disabled","Lancashire","Outside London","AA/AO","515","[c]","21590","21260"
"New entrant CS","2022","Declared non-disabled","Lancashire","Outside London","EO","210","[c]","27300","27570"
"New entrant CS","2022","Declared non-disabled","Lancashire","Outside London","G6/G7","40","[c]","54560","54250"
"New entrant CS","2022","Declared non-disabled","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancashire","Outside London","SEO/HEO","70","[c]","36060","35310"
"New entrant CS","2022","Declared non-disabled","Lancashire","Outside London","Unknown","115","[c]","28310","24800"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","370","[c]","21830","21260"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","EO","75","[c]","26730","27570"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","110","[c]","28430","24800"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Outside London","AA/AO","140","[c]","22180","23140"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Outside London","EO","65","[c]","26770","27570"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Outside London","SEO/HEO","40","[c]","35090","33000"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Outside London","Unknown","50","[c]","29350","25560"
"New entrant CS","2022","Declared non-disabled","Merseyside","Outside London","AA/AO","670","[c]","21200","21250"
"New entrant CS","2022","Declared non-disabled","Merseyside","Outside London","EO","405","[c]","26880","27570"
"New entrant CS","2022","Declared non-disabled","Merseyside","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merseyside","Outside London","SEO/HEO","175","[c]","34730","33080"
"New entrant CS","2022","Declared non-disabled","Merseyside","Outside London","Unknown","155","[c]","28370","24900"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","Outside London","AA/AO","40","[c]","22050","21050"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","Outside London","EO","50","[c]","27170","27230"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","Outside London","SEO/HEO","40","[c]","45170","38540"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Outside London","AA/AO","105","[c]","21320","21300"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Outside London","EO","80","[c]","25570","26370"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Outside London","G6/G7","45","[c]","53730","49700"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Outside London","SEO/HEO","130","[c]","34910","33000"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Outside London","Unknown","40","[c]","26500","24800"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Outside London","AA/AO","75","[c]","21120","21250"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Outside London","EO","85","[c]","26480","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Outside London","SEO/HEO","90","[c]","34110","33080"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","AA/AO","925","[c]","21230","21260"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","EO","440","[c]","26790","26590"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","G6/G7","70","[c]","53880","52640"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","245","[c]","34190","33080"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","145","[c]","28250","24800"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","London","AA/AO","125","[c]","25720","25110"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","London","EO","150","[c]","30730","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","London","Unknown","85","[c]","32000","28500"
"New entrant CS","2022","Declared non-disabled","Outer London - South","London","AA/AO","60","[c]","23970","24150"
"New entrant CS","2022","Declared non-disabled","Outer London - South","London","EO","160","[c]","30490","30750"
"New entrant CS","2022","Declared non-disabled","Outer London - South","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","London","SEO/HEO","90","[c]","37460","37610"
"New entrant CS","2022","Declared non-disabled","Outer London - South","London","Unknown","85","[c]","32030","31710"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","London","AA/AO","155","[c]","25130","23780"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","London","EO","255","[c]","28980","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","London","SEO/HEO","145","[c]","36520","34260"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","London","Unknown","90","[c]","32050","27980"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Outside London","AA/AO","300","[c]","22000","21260"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Outside London","EO","105","[c]","26990","27570"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Outside London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Outside London","SEO/HEO","75","[c]","36050","35900"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Outside London","Unknown","110","[c]","27560","24800"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Outside London","AA/AO","180","[c]","21390","21260"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Outside London","EO","120","[c]","27220","27570"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Outside London","G6/G7","30","[c]","53590","50250"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Outside London","SEO/HEO","70","[c]","34640","35310"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Outside London","Unknown","115","[c]","28180","24800"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","Outside London","AA/AO","270","[c]","21370","21250"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","Outside London","EO","135","[c]","26980","27570"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","Outside London","SEO/HEO","30","[c]","36360","36840"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Outside London","AA/AO","390","[c]","25010","24370"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Outside London","EO","130","[c]","27490","27570"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Outside London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Outside London","SEO/HEO","95","[c]","35780","36050"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Outside London","Unknown","135","[c]","28830","24870"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Outside London","AA/AO","300","[c]","22050","21750"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Outside London","EO","110","[c]","26850","27570"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Outside London","SEO/HEO","75","[c]","32250","30720"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Outside London","Unknown","150","[c]","27530","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","AA/AO","70","[c]","21270","21260"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","EO","50","[c]","28290","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","SEO/HEO","55","[c]","34390","34500"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Outside London","AA/AO","640","[c]","21260","21250"
