"Status","Year","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","15","[c]","56090","54100"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","25","[c]","28290","25370"
"New entrant CS","2022","Property","HM Revenue and Customs","Devon","80","[c]","22210","21750"
"New entrant CS","2022","Property","HM Revenue and Customs","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","28650","25750"
"New entrant CS","2022","Property","HM Revenue and Customs","Greater Manchester","20","[c]","29900","27650"
"New entrant CS","2022","Property","HM Revenue and Customs","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Merseyside","20","[c]","25970","25000"
"New entrant CS","2022","Property","HM Revenue and Customs","Northumberland, and Tyne and Wear","25","[c]","29470","25000"
"New entrant CS","2022","Property","HM Revenue and Customs","Outer London - South","30","[c]","33770","29610"
"New entrant CS","2022","Property","HM Revenue and Customs","Outer London - West and North West","25","[c]","32110","29000"
"New entrant CS","2022","Property","HM Revenue and Customs","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Tees Valley and Durham","150","[c]","22320","21880"
"New entrant CS","2022","Property","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","West Midlands","15","[c]","28690","25890"
"New entrant CS","2022","Property","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","West Yorkshire","25","[c]","30840","25750"
"New entrant CS","2022","Property","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","30260","33000"
"New entrant CS","2022","Property","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Devon","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","East Anglia","40","[c]","31170","33000"
"New entrant CS","2022","Property","Ministry of Defence","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Eastern Scotland","10","[c]","28270","26350"
"New entrant CS","2022","Property","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","32120","32630"
"New entrant CS","2022","Property","Ministry of Defence","Hampshire and Isle of Wight","25","[c]","30790","26350"
"New entrant CS","2022","Property","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","10","[c]","21950","19010"
"New entrant CS","2022","Property","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","North Yorkshire","10","[c]","29620","33000"
"New entrant CS","2022","Property","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Outer London - West and North West","10","[c]","21770","19460"
"New entrant CS","2022","Property","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Shropshire and Staffordshire","15","[c]","31550","26350"
"New entrant CS","2022","Property","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Inner London - West","15","[c]","46430","43920"
"New entrant CS","2022","Property","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","Eastern Scotland","20","[c]","30540","25720"
"New entrant CS","2022","Property","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Inner London - West","35","[c]","28690","27500"
"New entrant CS","2022","Security","Cabinet Office","North Yorkshire","45","[c]","28830","25210"
"New entrant CS","2022","Security","Cabinet Office","Unknown","25","[c]","32440","27500"
"New entrant CS","2022","Security","Cabinet Office","West Central Scotland","40","[c]","32290","32000"
"New entrant CS","2022","Security","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","Inner London - West","15","[c]","41450","42470"
"New entrant CS","2022","Security","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","80","[c]","26420","25540"
"New entrant CS","2022","Security","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Cumbria","15","[c]","30120","26750"
"New entrant CS","2022","Security","Ministry of Defence","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Devon","35","[c]","26370","23540"
"New entrant CS","2022","Security","Ministry of Defence","Dorset and Somerset","15","[c]","27940","25000"
"New entrant CS","2022","Security","Ministry of Defence","East Anglia","50","[c]","29310","26350"
"New entrant CS","2022","Security","Ministry of Defence","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Essex","15","[c]","23870","25000"
"New entrant CS","2022","Security","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","27730","25000"
"New entrant CS","2022","Security","Ministry of Defence","Hampshire and Isle of Wight","35","[c]","24670","24540"
"New entrant CS","2022","Security","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Highlands and Islands","15","[c]","27970","25000"
"New entrant CS","2022","Security","Ministry of Defence","Inner London - West","35","[c]","34120","30200"
"New entrant CS","2022","Security","Ministry of Defence","Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Lincolnshire","15","[c]","26260","26350"
"New entrant CS","2022","Security","Ministry of Defence","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","North Yorkshire","20","[c]","26860","23540"
"New entrant CS","2022","Security","Ministry of Defence","Northern Ireland","15","[c]","20000","19810"
"New entrant CS","2022","Security","Ministry of Defence","Outer London - West and North West","30","[c]","28700","28700"
"New entrant CS","2022","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Shropshire and Staffordshire","15","[c]","23600","23810"
"New entrant CS","2022","Security","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","West Central Scotland","90","[c]","24920","23540"
"New entrant CS","2022","Security","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","Inner London - East","10","[c]","39930","41750"
"New entrant CS","2022","Security","Ministry of Justice","Inner London - West","10","[c]","33990","34000"
"New entrant CS","2022","Security","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","UK Statistics Authority","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Devon","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","East Wales","15","[c]","27390","24030"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","20","[c]","37790","38750"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","15","[c]","27380","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","27690","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Cornwall and Isles of Scilly","15","[c]","23460","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Derbyshire and Nottinghamshire","35","[c]","23320","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Devon","15","[c]","22420","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","East Anglia","20","[c]","25870","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","East Wales","10","[c]","24360","24410"
"New entrant CS","2022","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","10","[c]","22890","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Eastern Scotland","25","[c]","23060","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Essex","15","[c]","28580","29290"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Greater Manchester","90","[c]","27980","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","15","[c]","28300","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","20","[c]","25410","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Inner London - East","15","[c]","31390","31060"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Inner London - West","105","[c]","36760","36650"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Kent","15","[c]","24560","24250"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Lancashire","75","[c]","26880","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","35","[c]","22960","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Merseyside","50","[c]","24800","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","120","[c]","26520","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Outer London - East and North East","20","[c]","30210","31060"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Outer London - South","10","[c]","27490","25110"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Outer London - West and North West","15","[c]","30040","31060"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","South Yorkshire","95","[c]","26610","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Southern Scotland","10","[c]","25270","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","10","[c]","26290","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Tees Valley and Durham","20","[c]","25100","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Unknown","20","[c]","31880","29290"
"New entrant CS","2022","Unknown","Department for Work and Pensions","West Central Scotland","45","[c]","24050","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","West Midlands","85","[c]","25030","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","West Wales and The Valleys","50","[c]","24120","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","West Yorkshire","110","[c]","30680","27570"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","East Wales","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Eastern Scotland","55","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Greater Manchester","90","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Merseyside","65","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Northern Ireland","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Northumberland, and Tyne and Wear","100","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
